U set;U actual;I set;I actual;P set;P actual;R set;R actual;R mode;Output/Input;Device mode;Error;Time
40.00V;2.84V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;30.04.2024 11:54:22.355
40.00V;2.84V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;30.04.2024 11:54:27.375
40.00V;2.84V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;30.04.2024 11:54:32.369
40.00V;2.83V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;30.04.2024 11:54:37.384
40.00V;2.81V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;30.04.2024 11:54:42.381
40.00V;2.81V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;30.04.2024 11:54:47.392
40.00V;2.85V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;30.04.2024 11:54:52.387
40.00V;2.84V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;30.04.2024 11:54:57.383
40.00V;2.80V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;30.04.2024 11:55:02.383
40.00V;2.80V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;30.04.2024 11:55:07.381
40.00V;2.90V;0.100A;0.105A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;30.04.2024 11:55:12.383
40.00V;2.81V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;30.04.2024 11:55:17.379
40.00V;2.85V;0.100A;0.098A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;30.04.2024 11:55:22.392
40.00V;2.85V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;30.04.2024 11:55:27.405
40.00V;2.82V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;30.04.2024 11:55:32.417
40.00V;2.89V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;30.04.2024 11:55:37.414
40.00V;2.88V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;30.04.2024 11:55:42.413
40.00V;2.87V;0.100A;0.098A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;30.04.2024 11:55:47.411
40.00V;2.84V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;30.04.2024 11:55:52.424
