Time,Temperature (C),Pressure (kPa)
2024-04-30 09:15:56.211,26.3,101.3
2024-04-30 09:16:07.890,26.3,101.3
2024-04-30 09:16:19.569,26.3,101.3
2024-04-30 09:16:31.094,26.3,101.3
2024-04-30 09:16:42.722,26.3,101.3
2024-04-30 09:16:54.369,26.3,101.3
2024-04-30 09:17:05.965,26.2,101.3
2024-04-30 09:17:17.518,26.3,101.3
2024-04-30 09:17:28.951,26.3,101.3
2024-04-30 09:17:40.644,26.2,101.3
2024-04-30 09:17:52.250,26.2,101.3
2024-04-30 09:18:03.873,26.3,101.3
2024-04-30 09:18:15.598,26.3,101.3
2024-04-30 09:18:27.075,26.3,101.3
2024-04-30 09:18:38.686,26.3,101.3
2024-04-30 09:18:50.350,26.3,101.3
2024-04-30 09:19:02.118,26.3,101.3
2024-04-30 09:19:13.757,26.3,101.3
2024-04-30 09:19:25.387,26.2,101.3
2024-04-30 09:19:37.034,26.2,101.3
2024-04-30 09:19:48.869,26.2,101.3
2024-04-30 09:20:00.737,26.3,101.3
2024-04-30 09:20:12.473,26.3,101.3
2024-04-30 09:20:24.067,26.3,101.3
2024-04-30 09:20:35.857,26.2,101.3
2024-04-30 09:20:47.710,26.3,101.3
2024-04-30 09:20:59.408,26.2,101.3
2024-04-30 09:21:11.180,26.3,101.3
2024-04-30 09:21:22.829,26.2,101.3
2024-04-30 09:21:34.436,26.2,101.3
2024-04-30 09:21:46.294,26.2,101.3
2024-04-30 09:21:58.078,26.2,101.3
2024-04-30 09:22:09.738,26.2,101.3
2024-04-30 09:22:21.458,26.3,101.3
2024-04-30 09:22:33.317,26.3,101.3
2024-04-30 09:22:45.045,26.3,101.3
2024-04-30 09:22:56.955,26.3,101.3
2024-04-30 09:23:08.914,26.3,101.3
2024-04-30 09:23:20.551,26.2,101.3
2024-04-30 09:23:32.323,26.3,101.3
2024-04-30 09:23:44.161,26.3,101.3
2024-04-30 09:23:55.975,26.3,101.3
2024-04-30 09:24:07.661,26.3,101.3
2024-04-30 09:24:19.444,26.3,101.3
2024-04-30 09:24:31.233,26.3,101.3
2024-04-30 09:24:43.117,26.3,101.3
2024-04-30 09:24:54.770,26.3,101.3
2024-04-30 09:25:06.365,26.3,101.3
2024-04-30 09:25:18.124,26.4,101.3
2024-04-30 09:25:29.798,26.3,101.3
2024-04-30 09:25:41.301,26.3,101.3
2024-04-30 09:25:53.062,26.3,101.3
2024-04-30 09:26:04.869,26.3,101.3
2024-04-30 09:26:16.565,26.3,101.3
2024-04-30 09:26:28.253,26.3,101.3
2024-04-30 09:26:39.836,26.3,101.3
2024-04-30 09:26:51.606,26.4,101.3
2024-04-30 09:27:03.178,26.4,101.3
2024-04-30 09:27:14.750,26.4,101.3
2024-04-30 09:27:26.318,26.4,101.3
2024-04-30 09:27:37.949,26.4,101.3
2024-04-30 09:27:49.593,26.4,101.3
2024-04-30 09:28:01.122,26.4,101.3
2024-04-30 09:28:12.963,26.4,101.3
2024-04-30 09:28:24.626,26.3,101.3
2024-04-30 09:28:36.315,26.3,101.3
2024-04-30 09:28:48.015,26.3,101.3
2024-04-30 09:28:59.605,26.3,101.3
2024-04-30 09:29:11.317,26.4,101.3
2024-04-30 09:29:23.006,26.3,101.3
2024-04-30 09:29:34.663,26.3,101.3
2024-04-30 09:29:46.273,26.4,101.3
2024-04-30 09:29:57.646,26.4,101.3
2024-04-30 09:30:09.317,26.4,101.3
2024-04-30 09:30:20.676,26.4,101.3
2024-04-30 09:30:31.980,26.3,101.3
2024-04-30 09:30:43.694,26.4,101.3
2024-04-30 09:30:55.108,26.4,101.3
2024-04-30 09:31:06.744,26.3,101.3
2024-04-30 09:31:18.266,26.3,101.3
2024-04-30 09:31:29.795,26.3,101.3
2024-04-30 09:31:41.133,26.4,101.3
2024-04-30 09:31:52.663,26.4,101.3
2024-04-30 09:32:04.070,26.4,101.3
2024-04-30 09:32:15.609,26.4,101.3
2024-04-30 09:32:27.117,26.4,101.3
2024-04-30 09:32:38.479,26.4,101.3
2024-04-30 09:32:50.201,26.4,101.3
2024-04-30 09:33:01.542,26.3,101.3
2024-04-30 09:33:13.216,26.3,101.3
2024-04-30 09:33:24.681,26.3,101.3
2024-04-30 09:33:36.150,26.3,101.3
2024-04-30 09:33:47.648,26.3,101.3
2024-04-30 09:33:59.071,26.3,101.3
2024-04-30 09:34:10.574,26.3,101.3
2024-04-30 09:34:22.018,26.3,101.3
2024-04-30 09:34:33.458,26.3,101.3
2024-04-30 09:34:45.031,26.3,101.3
2024-04-30 09:34:56.617,26.3,101.3
2024-04-30 09:35:08.120,26.3,101.3
2024-04-30 09:35:19.560,26.3,101.3
2024-04-30 09:35:31.115,26.3,101.3
2024-04-30 09:35:42.606,26.3,101.3
2024-04-30 09:35:54.071,26.3,101.3
2024-04-30 09:36:05.513,26.3,101.3
2024-04-30 09:36:16.931,26.3,101.3
2024-04-30 09:36:28.353,26.3,101.3
2024-04-30 09:36:39.613,26.3,101.3
2024-04-30 09:36:50.916,26.3,101.3
2024-04-30 09:37:02.385,26.3,101.3
2024-04-30 09:37:13.879,26.3,101.3
2024-04-30 09:37:25.138,26.3,101.3
2024-04-30 09:37:36.579,26.3,101.3
2024-04-30 09:37:47.952,26.3,101.3
2024-04-30 09:37:59.280,26.2,101.3
2024-04-30 09:38:10.319,26.2,101.3
2024-04-30 09:38:21.503,26.2,101.3
2024-04-30 09:38:32.807,26.3,101.3
2024-04-30 09:38:43.977,26.3,101.3
2024-04-30 09:38:55.140,26.2,101.3
2024-04-30 09:39:06.180,26.2,101.3
2024-04-30 09:39:17.357,26.2,101.3
2024-04-30 09:39:28.375,26.3,101.3
2024-04-30 09:39:39.460,26.3,101.3
2024-04-30 09:39:50.537,26.3,101.3
2024-04-30 09:40:01.531,26.3,101.3
2024-04-30 09:40:12.755,26.3,101.3
2024-04-30 09:40:23.690,26.2,101.3
2024-04-30 09:40:34.794,26.2,101.3
2024-04-30 09:40:45.766,26.2,101.3
2024-04-30 09:40:56.866,26.2,101.3
2024-04-30 09:41:07.839,26.2,101.3
2024-04-30 09:41:18.669,26.2,101.3
2024-04-30 09:41:29.708,26.2,101.3
2024-04-30 09:41:40.654,26.2,101.3
2024-04-30 09:41:51.750,26.2,101.3
2024-04-30 09:42:02.682,26.3,101.3
2024-04-30 09:42:13.829,26.2,101.3
2024-04-30 09:42:24.623,26.2,101.3
2024-04-30 09:42:35.658,26.2,101.3
2024-04-30 09:42:46.738,26.2,101.3
2024-04-30 09:42:57.668,26.2,101.3
2024-04-30 09:43:08.693,26.1,101.3
2024-04-30 09:43:19.639,26.2,101.3
2024-04-30 09:43:30.541,26.2,101.3
2024-04-30 09:43:41.640,26.2,101.3
2024-04-30 09:43:52.585,26.2,101.3
2024-04-30 09:44:03.575,26.2,101.3
2024-04-30 09:44:14.689,26.2,101.3
2024-04-30 09:44:25.649,26.2,101.3
2024-04-30 09:44:36.687,26.2,101.3
2024-04-30 09:44:47.740,26.1,101.3
2024-04-30 09:44:58.729,26.1,101.3
2024-04-30 09:45:09.552,26.1,101.3
2024-04-30 09:45:20.452,26.1,101.3
2024-04-30 09:45:31.514,26.1,101.3
2024-04-30 09:45:42.402,26.1,101.3
2024-04-30 09:45:53.336,26.1,101.3
2024-04-30 09:46:04.309,26.2,101.3
2024-04-30 09:46:15.230,26.2,101.3
2024-04-30 09:46:26.236,26.2,101.3
2024-04-30 09:46:37.384,26.2,101.3
2024-04-30 09:46:48.335,26.2,101.3
2024-04-30 09:46:59.306,26.1,101.3
2024-04-30 09:47:10.224,26.2,101.3
2024-04-30 09:47:21.198,26.2,101.3
2024-04-30 09:47:32.199,26.2,101.3
2024-04-30 09:47:43.150,26.1,101.3
2024-04-30 09:47:54.172,26.2,101.3
2024-04-30 09:48:05.077,26.2,101.3
2024-04-30 09:48:16.066,26.2,101.3
2024-04-30 09:48:27.131,26.1,101.3
2024-04-30 09:48:38.071,26.2,101.3
2024-04-30 09:48:49.037,26.2,101.3
2024-04-30 09:48:59.895,26.2,101.3
2024-04-30 09:49:10.707,26.2,101.3
2024-04-30 09:49:21.678,26.2,101.3
2024-04-30 09:49:32.659,26.2,101.3
2024-04-30 09:49:43.518,26.2,101.3
2024-04-30 09:49:54.470,26.2,101.3
2024-04-30 09:50:05.323,26.1,101.3
2024-04-30 09:50:16.390,26.1,101.3
2024-04-30 09:50:27.188,26.1,101.3
2024-04-30 09:50:38.257,26.1,101.3
2024-04-30 09:50:49.203,26.1,101.3
2024-04-30 09:51:00.118,26.1,101.3
2024-04-30 09:51:11.156,26.1,101.3
2024-04-30 09:51:22.013,26.1,101.3
2024-04-30 09:51:32.967,26.1,101.3
2024-04-30 09:51:43.894,26.1,101.3
