Time,Temperature (C),Pressure (kPa)
2024-04-26 10:34:00.620,17.6,100.5
2024-04-26 10:34:12.550,17.6,100.5
2024-04-26 10:34:24.631,17.5,100.5
2024-04-26 10:34:36.708,17.6,100.5
2024-04-26 10:34:48.584,17.6,100.5
2024-04-26 10:35:00.785,17.6,100.5
2024-04-26 10:35:12.857,17.7,100.5
2024-04-26 10:35:24.878,17.6,100.5
2024-04-26 10:35:36.855,17.6,100.5
2024-04-26 10:35:48.937,17.6,100.5
2024-04-26 10:36:01.215,17.5,100.5
2024-04-26 10:36:13.143,17.6,100.5
2024-04-26 10:36:25.174,17.6,100.5
2024-04-26 10:36:37.215,17.6,100.5
2024-04-26 10:36:49.288,17.6,100.5
2024-04-26 10:37:01.458,17.6,100.5
2024-04-26 10:37:13.641,17.7,100.5
2024-04-26 10:37:25.861,17.6,100.5
2024-04-26 10:37:37.829,17.7,100.5
2024-04-26 10:37:49.799,17.7,100.5
2024-04-26 10:38:01.883,17.7,100.5
2024-04-26 10:38:13.976,17.8,100.5
2024-04-26 10:38:26.289,17.8,100.5
2024-04-26 10:38:38.292,17.8,100.5
2024-04-26 10:38:50.339,17.6,100.5
2024-04-26 10:39:02.429,17.6,100.5
2024-04-26 10:39:14.594,17.6,100.5
2024-04-26 10:39:27.020,17.7,100.5
2024-04-26 10:39:39.456,17.7,100.5
2024-04-26 10:39:51.704,17.6,100.5
2024-04-26 10:40:03.991,17.6,100.5
2024-04-26 10:40:16.196,17.7,100.5
2024-04-26 10:40:28.723,17.7,100.5
2024-04-26 10:40:41.118,17.7,100.5
2024-04-26 10:40:53.578,17.6,100.5
2024-04-26 10:41:05.820,17.7,100.5
2024-04-26 10:41:18.332,17.7,100.5
2024-04-26 10:41:30.514,17.6,100.5
2024-04-26 10:41:42.743,17.6,100.5
2024-04-26 10:41:55.089,17.8,100.5
2024-04-26 10:42:07.332,17.7,100.5
2024-04-26 10:42:19.720,17.7,100.5
2024-04-26 10:42:32.257,17.8,100.5
2024-04-26 10:42:44.349,17.7,100.5
2024-04-26 10:42:56.518,17.6,100.5
2024-04-26 10:43:08.786,17.7,100.5
2024-04-26 10:43:21.144,17.7,100.5
2024-04-26 10:43:33.344,17.7,100.5
2024-04-26 10:43:45.539,17.7,100.5
2024-04-26 10:43:58.168,17.8,100.5
2024-04-26 10:44:10.744,17.7,100.5
2024-04-26 10:44:22.946,17.7,100.5
2024-04-26 10:44:35.193,17.7,100.5
2024-04-26 10:44:47.416,17.7,100.5
2024-04-26 10:44:59.655,17.7,100.5
2024-04-26 10:45:12.191,17.8,100.5
2024-04-26 10:45:24.476,17.7,100.5
2024-04-26 10:45:36.665,17.8,100.5
2024-04-26 10:45:49.108,17.7,100.5
2024-04-26 10:46:01.156,17.6,100.5
2024-04-26 10:46:13.516,17.6,100.5
2024-04-26 10:46:25.931,17.7,100.5
2024-04-26 10:46:38.185,17.7,100.5
2024-04-26 10:46:50.558,17.7,100.5
