U set;U actual;I set;I actual;P set;P actual;R set;R actual;R mode;Output/Input;Device mode;Error;Time
40.00V;2.91V;0.100A;0.119A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:15:26.791
40.00V;2.92V;0.100A;0.115A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:15:31.786
40.00V;2.92V;0.100A;0.118A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:15:36.792
40.00V;2.92V;0.100A;0.114A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:15:41.807
40.00V;2.91V;0.100A;0.119A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:15:46.805
40.00V;2.91V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:15:51.822
40.00V;2.91V;0.100A;0.113A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:15:56.822
40.00V;2.92V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:16:01.827
40.00V;2.92V;0.100A;0.122A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:16:06.825
40.00V;2.91V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:16:11.841
40.00V;2.91V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:16:16.831
40.00V;2.92V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:16:21.832
40.00V;2.92V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:16:26.835
40.00V;2.92V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:16:31.853
40.00V;2.93V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:16:36.859
40.00V;2.92V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:16:41.850
40.00V;2.93V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:16:46.858
40.00V;2.92V;0.100A;0.115A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:16:51.864
40.00V;2.92V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:16:56.866
40.00V;2.91V;0.100A;0.118A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:17:01.878
40.00V;2.93V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:17:06.882
40.00V;2.92V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:17:11.877
40.00V;2.93V;0.100A;0.115A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:17:16.888
40.00V;2.92V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:17:21.890
40.00V;2.92V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:17:26.877
40.00V;2.92V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:17:31.878
40.00V;2.92V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:17:36.892
40.00V;2.94V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:17:41.904
40.00V;2.92V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:17:46.893
40.00V;2.92V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:17:51.922
40.00V;2.93V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:17:56.913
40.00V;2.92V;0.100A;0.115A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:18:01.922
40.00V;2.91V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:18:06.909
40.00V;2.94V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:18:11.909
40.00V;2.94V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:18:16.909
40.00V;2.92V;0.100A;0.120A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:18:21.914
40.00V;2.94V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:18:26.916
40.00V;2.92V;0.100A;0.120A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:18:31.934
40.00V;2.93V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:18:36.938
40.00V;2.93V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:18:41.951
40.00V;2.92V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:18:46.947
40.00V;2.92V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:18:51.959
40.00V;2.93V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:18:56.963
40.00V;2.92V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:19:01.978
40.00V;2.94V;0.100A;0.111A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:19:06.981
40.00V;2.93V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:19:11.986
40.00V;2.94V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:19:16.998
40.00V;2.94V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:19:22.015
40.00V;2.92V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:19:27.006
40.00V;2.91V;0.100A;0.121A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:19:32.017
40.00V;2.92V;0.100A;0.118A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:19:37.044
40.00V;2.92V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:19:42.048
40.00V;2.92V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:19:47.035
40.00V;2.92V;0.100A;0.122A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:19:52.050
40.00V;2.92V;0.100A;0.114A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:19:57.069
40.00V;2.92V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:20:02.070
40.00V;2.92V;0.100A;0.114A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:20:07.084
40.00V;2.92V;0.100A;0.119A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:20:12.099
40.00V;2.92V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:20:17.100
40.00V;2.92V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:20:22.102
40.00V;2.92V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:20:27.119
40.00V;2.92V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:20:32.132
40.00V;2.92V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:20:37.130
40.00V;2.92V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:20:42.145
40.00V;2.92V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:20:47.166
40.00V;2.93V;0.100A;0.118A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:20:52.178
40.00V;2.92V;0.100A;0.122A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:20:57.188
40.00V;2.91V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:21:02.174
40.00V;2.94V;0.100A;0.114A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:21:07.202
40.00V;2.92V;0.100A;0.119A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:21:12.217
40.00V;2.94V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:21:17.231
40.00V;2.94V;0.100A;0.119A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:21:22.237
40.00V;2.94V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:21:27.251
40.00V;2.93V;0.100A;0.114A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:21:32.266
40.00V;2.94V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:21:37.273
40.00V;2.95V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:21:42.289
40.00V;2.93V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:21:47.290
40.00V;2.95V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:21:52.300
40.00V;2.94V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:21:57.326
40.00V;2.93V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:22:02.344
40.00V;2.95V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:22:07.331
40.00V;2.95V;0.100A;0.113A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:22:12.350
40.00V;2.95V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:22:17.352
40.00V;2.93V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:22:22.375
40.00V;2.93V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:22:27.391
40.00V;2.94V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:22:32.393
40.00V;2.93V;0.100A;0.118A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:22:37.405
40.00V;2.93V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:22:42.410
40.00V;2.95V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:22:47.419
40.00V;2.94V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:22:52.421
40.00V;2.93V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:22:57.409
40.00V;2.93V;0.100A;0.113A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:23:02.415
40.00V;2.92V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:23:07.416
40.00V;2.94V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:23:12.434
40.00V;2.95V;0.100A;0.120A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:23:17.437
40.00V;2.95V;0.100A;0.114A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:23:22.438
40.00V;2.93V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:23:27.433
40.00V;2.93V;0.100A;0.114A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:23:32.443
40.00V;2.94V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:23:37.462
40.00V;2.94V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:23:42.460
40.00V;2.95V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:23:47.479
40.00V;2.93V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:23:52.487
40.00V;2.95V;0.100A;0.113A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:23:57.508
40.00V;2.92V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:24:02.517
40.00V;2.92V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:24:07.513
40.00V;2.93V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:24:12.524
40.00V;2.95V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:24:17.537
40.00V;2.93V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:24:22.553
40.00V;2.94V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:24:27.564
40.00V;2.93V;0.100A;0.119A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:24:32.569
40.00V;2.93V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:24:37.591
40.00V;2.93V;0.100A;0.114A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:24:42.609
40.00V;2.93V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:24:47.614
40.00V;2.94V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:24:52.627
40.00V;2.92V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:24:57.641
40.00V;2.94V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:25:02.639
40.00V;2.93V;0.100A;0.115A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:25:07.643
40.00V;2.94V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:25:12.666
40.00V;2.95V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:25:17.665
40.00V;2.92V;0.100A;0.113A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:25:22.667
40.00V;2.92V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:25:27.662
40.00V;2.94V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:25:32.673
40.00V;2.93V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:25:37.686
40.00V;2.93V;0.100A;0.114A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:25:42.683
40.00V;2.94V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:25:47.675
40.00V;2.93V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:25:52.674
40.00V;2.91V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:25:57.680
40.00V;2.94V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:26:02.682
40.00V;2.92V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;11.06.2024 16:26:07.684
