Time,Temperature (C),Pressure (kPa)
2024-06-05 08:02:05.325,26.5,100.9
2024-06-05 08:02:18.228,26.5,100.9
2024-06-05 08:02:31.044,26.5,100.9
2024-06-05 08:02:44.001,26.5,100.9
2024-06-05 08:02:56.821,26.5,100.9
2024-06-05 08:03:09.704,26.5,100.9
2024-06-05 08:03:22.428,26.5,100.9
2024-06-05 08:03:35.291,26.6,100.9
2024-06-05 08:03:48.172,26.6,100.9
2024-06-05 08:04:01.070,26.7,100.9
2024-06-05 08:04:13.757,26.7,100.9
2024-06-05 08:04:26.770,26.7,100.9
2024-06-05 08:04:39.682,26.7,100.9
2024-06-05 08:04:52.321,26.8,100.9
2024-06-05 08:05:05.255,26.7,100.9
2024-06-05 08:05:18.025,26.7,100.9
2024-06-05 08:05:30.791,26.8,100.9
2024-06-05 08:05:43.796,26.8,100.9
2024-06-05 08:05:56.524,26.7,100.9
2024-06-05 08:06:09.530,26.8,100.9
2024-06-05 08:06:22.343,26.8,100.9
2024-06-05 08:06:35.223,26.8,100.9
2024-06-05 08:06:47.611,26.9,100.9
2024-06-05 08:07:00.429,26.9,100.9
2024-06-05 08:07:13.437,26.8,100.9
2024-06-05 08:07:26.230,26.8,100.9
2024-06-05 08:07:38.638,26.8,100.9
2024-06-05 08:07:51.055,26.8,100.9
2024-06-05 08:08:03.525,26.8,100.9
2024-06-05 08:08:16.086,26.8,100.9
2024-06-05 08:08:28.825,26.8,100.9
2024-06-05 08:08:41.459,26.8,100.9
2024-06-05 08:08:54.251,26.8,100.9
2024-06-05 08:09:06.690,26.8,100.9
2024-06-05 08:09:19.177,26.8,100.9
2024-06-05 08:09:31.693,26.9,100.9
2024-06-05 08:09:43.825,26.9,100.9
2024-06-05 08:09:56.643,26.9,100.9
2024-06-05 08:10:09.049,26.9,100.9
2024-06-05 08:10:21.279,26.8,100.9
2024-06-05 08:10:33.785,26.9,100.9
2024-06-05 08:10:46.567,26.8,100.9
2024-06-05 08:10:59.137,26.8,100.9
2024-06-05 08:11:11.381,26.8,100.9
2024-06-05 08:11:23.866,26.7,100.9
2024-06-05 08:11:36.225,26.8,100.9
2024-06-05 08:11:48.651,26.8,100.9
2024-06-05 08:12:01.132,26.7,100.9
2024-06-05 08:12:13.784,26.7,100.9
2024-06-05 08:12:26.063,26.7,100.9
2024-06-05 08:12:38.517,26.8,100.9
2024-06-05 08:12:51.197,26.8,100.9
2024-06-05 08:13:03.518,26.7,100.9
2024-06-05 08:13:15.912,26.7,100.9
2024-06-05 08:13:28.175,26.7,100.9
2024-06-05 08:13:40.357,26.7,100.9
2024-06-05 08:13:52.497,26.6,100.9
2024-06-05 08:14:04.555,26.7,100.9
2024-06-05 08:14:16.795,26.7,100.9
2024-06-05 08:14:28.951,26.6,100.9
2024-06-05 08:14:41.229,26.6,100.9
2024-06-05 08:14:53.687,26.7,100.9
2024-06-05 08:15:05.958,26.7,100.9
2024-06-05 08:15:18.295,26.7,100.9
2024-06-05 08:15:30.494,26.7,100.9
2024-06-05 08:15:42.937,26.7,100.9
2024-06-05 08:15:55.265,26.7,100.9
2024-06-05 08:16:07.395,26.7,100.9
2024-06-05 08:16:19.739,26.7,100.9
2024-06-05 08:16:31.699,26.7,100.9
2024-06-05 08:16:43.876,26.7,100.9
2024-06-05 08:16:56.254,26.7,100.9
2024-06-05 08:17:08.469,26.7,100.9
2024-06-05 08:17:20.639,26.7,100.9
2024-06-05 08:17:32.766,26.7,100.9
2024-06-05 08:17:44.665,26.7,100.9
2024-06-05 08:17:56.897,26.7,100.9
2024-06-05 08:18:08.907,26.8,100.9
2024-06-05 08:18:20.934,26.8,100.9
2024-06-05 08:18:32.872,26.8,100.9
2024-06-05 08:18:44.942,26.8,100.9
2024-06-05 08:18:57.031,26.8,100.9
2024-06-05 08:19:09.111,26.7,100.9
2024-06-05 08:19:21.037,26.7,100.9
2024-06-05 08:19:32.886,26.8,100.9
2024-06-05 08:19:45.013,26.8,100.9
2024-06-05 08:19:57.219,26.7,100.9
2024-06-05 08:20:09.246,26.7,100.9
2024-06-05 08:20:21.188,26.7,100.9
2024-06-05 08:20:33.142,26.7,100.9
2024-06-05 08:20:45.208,26.7,100.9
2024-06-05 08:20:57.337,26.7,100.9
2024-06-05 08:21:09.305,26.7,100.9
2024-06-05 08:21:21.222,26.7,100.9
2024-06-05 08:21:32.911,26.7,100.9
2024-06-05 08:21:45.157,26.6,100.9
2024-06-05 08:21:57.112,26.6,100.9
2024-06-05 08:22:09.040,26.6,100.9
2024-06-05 08:22:21.210,26.6,100.9
2024-06-05 08:22:33.018,26.6,100.9
2024-06-05 08:22:44.983,26.7,100.9
2024-06-05 08:22:56.927,26.6,100.9
2024-06-05 08:23:08.911,26.6,100.9
2024-06-05 08:23:20.964,26.6,100.9
2024-06-05 08:23:32.858,26.6,100.9
2024-06-05 08:23:44.712,26.6,100.9
2024-06-05 08:23:56.849,26.6,100.9
2024-06-05 08:24:08.423,26.6,100.9
2024-06-05 08:24:20.309,26.6,100.9
2024-06-05 08:24:32.244,26.5,100.9
2024-06-05 08:24:43.939,26.5,100.9
2024-06-05 08:24:55.990,26.5,100.9
2024-06-05 08:25:07.901,26.5,100.9
2024-06-05 08:25:19.642,26.5,100.9
2024-06-05 08:25:31.702,26.5,100.9
2024-06-05 08:25:43.636,26.5,100.9
2024-06-05 08:25:55.542,26.5,100.9
2024-06-05 08:26:07.549,26.6,100.9
2024-06-05 08:26:19.274,26.6,100.9
2024-06-05 08:26:31.141,26.6,100.9
2024-06-05 08:26:43.032,26.5,100.9
2024-06-05 08:26:54.760,26.5,100.9
2024-06-05 08:27:06.320,26.5,100.9
2024-06-05 08:27:18.205,26.6,100.9
2024-06-05 08:27:29.939,26.6,100.9
2024-06-05 08:27:41.758,26.6,100.9
2024-06-05 08:27:53.544,26.5,100.9
2024-06-05 08:28:05.425,26.6,100.9
2024-06-05 08:28:17.144,26.6,100.9
2024-06-05 08:28:28.761,26.6,100.9
2024-06-05 08:28:40.511,26.6,100.9
2024-06-05 08:28:52.149,26.6,100.9
2024-06-05 08:29:03.761,26.7,100.9
2024-06-05 08:29:15.398,26.6,100.9
2024-06-05 08:29:27.028,26.6,100.9
2024-06-05 08:29:38.741,26.6,100.9
2024-06-05 08:29:50.450,26.6,100.9
2024-06-05 08:30:01.905,26.6,100.9
2024-06-05 08:30:13.322,26.6,100.9
2024-06-05 08:30:24.829,26.7,100.9
2024-06-05 08:30:36.768,26.7,100.9
2024-06-05 08:30:48.468,26.6,100.9
2024-06-05 08:31:00.264,26.6,100.9
2024-06-05 08:31:11.843,26.6,100.9
2024-06-05 08:31:23.441,26.6,100.9
2024-06-05 08:31:34.967,26.6,100.9
2024-06-05 08:31:46.718,26.5,100.9
2024-06-05 08:31:58.187,26.5,100.9
2024-06-05 08:32:09.916,26.5,100.9
2024-06-05 08:32:21.582,26.5,100.9
2024-06-05 08:32:33.413,26.6,100.9
2024-06-05 08:32:44.876,26.6,100.9
2024-06-05 08:32:56.614,26.6,100.9
2024-06-05 08:33:08.348,26.6,100.9
2024-06-05 08:33:19.826,26.5,100.9
2024-06-05 08:33:31.542,26.5,100.9
2024-06-05 08:33:43.174,26.5,100.9
2024-06-05 08:33:54.524,26.5,100.9
2024-06-05 08:34:06.384,26.5,100.9
2024-06-05 08:34:17.977,26.6,100.9
2024-06-05 08:34:29.667,26.6,100.9
2024-06-05 08:34:41.490,26.5,100.9
2024-06-05 08:34:52.737,26.6,100.9
2024-06-05 08:35:04.369,26.6,100.9
2024-06-05 08:35:16.104,26.6,100.9
2024-06-05 08:35:27.549,26.5,100.9
2024-06-05 08:35:39.143,26.6,100.9
2024-06-05 08:35:50.321,26.6,100.9
2024-06-05 08:36:01.726,26.6,100.9
2024-06-05 08:36:13.232,26.6,100.9
2024-06-05 08:36:24.672,26.6,100.9
2024-06-05 08:36:36.576,26.6,100.9
2024-06-05 08:36:47.927,26.6,100.9
2024-06-05 08:36:59.525,26.6,100.9
2024-06-05 08:37:11.169,26.6,100.9
2024-06-05 08:37:22.590,26.6,100.9
2024-06-05 08:37:34.082,26.6,100.9
2024-06-05 08:37:45.623,26.6,100.9
2024-06-05 08:37:57.179,26.6,100.9
2024-06-05 08:38:08.764,26.6,100.9
2024-06-05 08:38:20.192,26.6,100.9
2024-06-05 08:38:31.603,26.6,100.9
2024-06-05 08:38:42.958,26.6,100.9
2024-06-05 08:38:54.354,26.6,100.9
2024-06-05 08:39:05.622,26.6,100.9
2024-06-05 08:39:17.223,26.6,100.9
2024-06-05 08:39:28.855,26.6,100.9
2024-06-05 08:39:40.119,26.6,100.9
2024-06-05 08:39:51.538,26.6,100.9
2024-06-05 08:40:03.092,26.6,100.9
2024-06-05 08:40:14.278,26.6,100.9
2024-06-05 08:40:25.726,26.6,100.9
2024-06-05 08:40:37.164,26.6,100.9
2024-06-05 08:40:48.471,26.6,100.9
2024-06-05 08:40:59.800,26.6,100.9
2024-06-05 08:41:11.073,26.6,100.9
2024-06-05 08:41:22.494,26.6,100.9
2024-06-05 08:41:33.814,26.6,100.9
2024-06-05 08:41:45.389,26.5,100.9
2024-06-05 08:41:56.739,26.5,100.9
2024-06-05 08:42:07.900,26.6,100.9
2024-06-05 08:42:19.266,26.6,100.9
2024-06-05 08:42:30.686,26.6,100.9
2024-06-05 08:42:41.903,26.6,100.9
2024-06-05 08:42:53.253,26.6,100.9
2024-06-05 08:43:04.712,26.6,100.9
2024-06-05 08:43:15.985,26.6,100.9
2024-06-05 08:43:27.394,26.6,100.9
2024-06-05 08:43:38.585,26.7,100.9
2024-06-05 08:43:49.857,26.7,100.9
2024-06-05 08:44:01.211,26.7,100.9
2024-06-05 08:44:12.485,26.6,100.9
2024-06-05 08:44:23.861,26.6,100.9
2024-06-05 08:44:35.066,26.7,100.9
2024-06-05 08:44:46.201,26.7,100.9
2024-06-05 08:44:57.702,26.7,100.9
2024-06-05 08:45:08.776,26.7,100.9
2024-06-05 08:45:20.028,26.7,100.9
2024-06-05 08:45:31.133,26.7,100.9
2024-06-05 08:45:42.342,26.8,100.9
2024-06-05 08:45:53.593,26.8,100.9
2024-06-05 08:46:04.865,26.8,100.9
2024-06-05 08:46:16.151,26.7,100.9
2024-06-05 08:46:27.432,26.7,100.9
2024-06-05 08:46:38.588,26.7,100.9
2024-06-05 08:46:49.870,26.6,100.9
2024-06-05 08:47:00.960,26.6,100.9
2024-06-05 08:47:11.980,26.6,100.9
2024-06-05 08:47:23.393,26.6,100.9
2024-06-05 08:47:34.661,26.7,100.9
2024-06-05 08:47:45.862,26.7,100.9
2024-06-05 08:47:57.221,26.7,100.9
2024-06-05 08:48:08.300,26.8,100.9
2024-06-05 08:48:19.241,26.7,100.9
2024-06-05 08:48:30.390,26.7,100.9
2024-06-05 08:48:41.735,26.8,100.9
2024-06-05 08:48:53.172,26.8,100.9
2024-06-05 08:49:04.270,26.8,100.9
2024-06-05 08:49:15.570,26.8,100.9
2024-06-05 08:49:26.648,26.8,100.9
2024-06-05 08:49:37.866,26.8,100.9
2024-06-05 08:49:48.892,26.8,100.9
2024-06-05 08:50:00.047,26.8,100.9
2024-06-05 08:50:11.209,26.9,100.9
2024-06-05 08:50:22.270,26.8,100.9
2024-06-05 08:50:33.372,26.8,100.9
2024-06-05 08:50:44.466,26.8,100.9
2024-06-05 08:50:55.714,26.8,100.9
2024-06-05 08:51:07.060,26.8,100.9
2024-06-05 08:51:18.104,26.8,100.9
2024-06-05 08:51:29.184,26.8,100.9
2024-06-05 08:51:40.220,26.8,100.9
2024-06-05 08:51:51.530,26.8,100.9
2024-06-05 08:52:02.636,26.8,100.9
2024-06-05 08:52:13.795,26.8,100.9
2024-06-05 08:52:24.904,26.8,100.9
2024-06-05 08:52:36.049,26.8,100.9
2024-06-05 08:52:47.030,26.9,100.9
2024-06-05 08:52:58.428,26.8,100.9
2024-06-05 08:53:09.363,26.8,100.9
2024-06-05 08:53:20.468,26.8,100.9
2024-06-05 08:53:31.696,26.8,100.9
2024-06-05 08:53:42.858,26.8,100.9
2024-06-05 08:53:53.733,26.8,100.9
2024-06-05 08:54:04.678,26.7,100.9
2024-06-05 08:54:15.664,26.8,100.9
2024-06-05 08:54:26.843,26.8,100.9
2024-06-05 08:54:37.886,26.8,100.9
2024-06-05 08:54:49.105,26.8,100.9
2024-06-05 08:55:00.180,26.7,100.9
2024-06-05 08:55:11.022,26.7,100.9
2024-06-05 08:55:22.128,26.8,100.9
2024-06-05 08:55:32.927,26.8,100.9
2024-06-05 08:55:43.748,26.7,100.9
2024-06-05 08:55:54.875,26.7,100.9
2024-06-05 08:56:05.812,26.7,100.9
2024-06-05 08:56:16.908,26.7,100.9
2024-06-05 08:56:28.217,26.7,100.9
2024-06-05 08:56:39.170,26.7,100.9
2024-06-05 08:56:50.199,26.7,100.9
2024-06-05 08:57:01.199,26.7,100.9
2024-06-05 08:57:12.341,26.7,100.9
2024-06-05 08:57:23.371,26.7,100.9
2024-06-05 08:57:34.386,26.7,100.9
2024-06-05 08:57:45.235,26.7,100.9
2024-06-05 08:57:56.233,26.7,100.9
2024-06-05 08:58:07.069,26.7,100.9
2024-06-05 08:58:17.971,26.7,100.9
2024-06-05 08:58:28.892,26.6,100.9
2024-06-05 08:58:40.043,26.7,100.9
2024-06-05 08:58:50.881,26.7,100.9
2024-06-05 08:59:01.955,26.7,100.9
2024-06-05 08:59:13.117,26.6,100.9
2024-06-05 08:59:23.804,26.7,100.9
2024-06-05 08:59:34.929,26.7,100.9
2024-06-05 08:59:46.029,26.6,100.9
2024-06-05 08:59:56.665,26.6,100.9
2024-06-05 09:00:07.572,26.6,100.9
2024-06-05 09:00:18.672,26.6,100.9
2024-06-05 09:00:29.371,26.6,100.9
2024-06-05 09:00:40.454,26.6,100.9
2024-06-05 09:00:51.334,26.6,100.9
2024-06-05 09:01:02.229,26.5,100.9
2024-06-05 09:01:13.100,26.5,100.9
2024-06-05 09:01:23.942,26.5,100.9
2024-06-05 09:01:34.775,26.5,100.9
2024-06-05 09:01:45.761,26.5,100.9
2024-06-05 09:01:56.712,26.5,100.9
2024-06-05 09:02:07.486,26.5,100.9
2024-06-05 09:02:18.609,26.5,100.9
2024-06-05 09:02:29.336,26.6,100.9
2024-06-05 09:02:40.625,26.5,100.9
2024-06-05 09:02:51.252,26.5,100.9
2024-06-05 09:03:02.268,26.5,100.9
2024-06-05 09:03:12.817,26.5,100.9
2024-06-05 09:03:23.935,26.6,100.9
2024-06-05 09:03:34.889,26.5,100.9
2024-06-05 09:03:45.786,26.5,100.9
2024-06-05 09:03:56.736,26.5,100.9
2024-06-05 09:04:07.701,26.4,100.9
2024-06-05 09:04:18.359,26.5,100.9
2024-06-05 09:04:29.335,26.5,100.9
2024-06-05 09:04:40.127,26.5,100.9
2024-06-05 09:04:50.777,26.5,100.9
2024-06-05 09:05:01.587,26.5,100.9
2024-06-05 09:05:12.609,26.5,100.9
2024-06-05 09:05:23.145,26.5,100.9
2024-06-05 09:05:33.813,26.4,100.9
2024-06-05 09:05:44.679,26.5,100.9
2024-06-05 09:05:55.711,26.5,100.9
2024-06-05 09:06:06.489,26.4,100.9
2024-06-05 09:06:17.507,26.5,100.9
2024-06-05 09:06:28.463,26.4,100.9
2024-06-05 09:06:39.112,26.4,100.9
2024-06-05 09:06:49.888,26.4,100.9
2024-06-05 09:07:00.957,26.5,100.9
2024-06-05 09:07:11.731,26.5,100.9
2024-06-05 09:07:22.667,26.5,100.9
2024-06-05 09:07:33.283,26.4,100.9
2024-06-05 09:07:43.971,26.5,100.9
2024-06-05 09:07:54.879,26.4,100.9
2024-06-05 09:08:05.746,26.4,100.9
2024-06-05 09:08:16.707,26.4,100.9
2024-06-05 09:08:27.299,26.4,100.9
2024-06-05 09:08:38.167,26.4,100.9
2024-06-05 09:08:48.894,26.4,100.9
2024-06-05 09:08:59.761,26.4,100.9
2024-06-05 09:09:10.469,26.4,100.9
2024-06-05 09:09:21.185,26.4,100.9
2024-06-05 09:09:32.219,26.4,100.9
2024-06-05 09:09:42.799,26.3,100.9
2024-06-05 09:09:53.397,26.3,100.9
2024-06-05 09:10:04.174,26.3,100.9
2024-06-05 09:10:14.838,26.4,100.9
2024-06-05 09:10:25.654,26.4,100.9
