U set;U actual;I set;I actual;P set;P actual;R set;R actual;R mode;Output/Input;Device mode;Error;Time
40.00V;3.01V;0.100A;0.107A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:43:15.389
40.00V;3.02V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:43:20.400
40.00V;2.99V;0.100A;0.105A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:43:25.394
40.00V;3.02V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:43:30.389
40.00V;3.02V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:43:35.397
40.00V;3.02V;0.100A;0.096A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:43:40.397
40.00V;3.03V;0.100A;0.098A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:43:45.398
40.00V;3.02V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:43:50.397
40.00V;2.98V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:43:55.392
40.00V;3.00V;0.100A;0.107A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:44:00.391
40.00V;3.03V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:44:05.391
40.00V;2.98V;0.100A;0.105A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:44:10.390
40.00V;3.01V;0.100A;0.105A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:44:15.392
40.00V;2.98V;0.100A;0.102A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:44:20.389
40.00V;3.02V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:44:25.404
40.00V;3.01V;0.100A;0.107A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:44:30.393
40.00V;2.99V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:44:35.390
40.00V;2.98V;0.100A;0.106A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:44:40.392
40.00V;2.95V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:44:45.395
40.00V;3.01V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:44:50.401
40.00V;2.97V;0.100A;0.105A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:44:55.390
40.00V;2.98V;0.100A;0.105A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:45:00.398
40.00V;2.98V;0.100A;0.106A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:45:05.400
40.00V;2.94V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:45:10.398
40.00V;2.98V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:45:15.394
40.00V;2.98V;0.100A;0.106A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:45:20.401
40.00V;2.96V;0.100A;0.102A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:45:25.396
40.00V;2.97V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:45:30.397
40.00V;2.94V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:45:35.393
40.00V;2.96V;0.100A;0.103A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:45:40.397
40.00V;2.97V;0.100A;0.105A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:45:45.396
40.00V;2.95V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:45:50.402
40.00V;2.97V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:45:55.401
40.00V;2.97V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:46:00.403
40.00V;2.90V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:46:05.391
40.00V;2.88V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:46:10.393
40.00V;2.93V;0.100A;0.105A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:46:15.398
40.00V;2.88V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:46:20.397
40.00V;2.88V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:46:25.395
40.00V;2.94V;0.100A;0.107A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:46:30.397
40.00V;2.88V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:46:35.394
40.00V;2.90V;0.100A;0.105A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:46:40.398
40.00V;2.91V;0.100A;0.098A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:46:45.400
40.00V;2.93V;0.100A;0.105A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:46:50.390
40.00V;2.94V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:46:55.402
40.00V;2.93V;0.100A;0.107A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:47:00.390
40.00V;2.92V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:47:05.401
40.00V;2.90V;0.100A;0.105A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:47:10.400
40.00V;2.86V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:47:15.396
40.00V;2.94V;0.100A;0.105A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:47:20.391
40.00V;2.94V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:47:25.397
40.00V;2.91V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:47:30.406
40.00V;2.88V;0.100A;0.098A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:47:35.408
40.00V;2.87V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:47:40.418
40.00V;2.85V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:47:45.406
40.00V;2.90V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:47:50.418
40.00V;2.89V;0.100A;0.103A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:47:55.407
40.00V;2.88V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:48:00.406
40.00V;2.89V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:48:05.419
40.00V;2.87V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:48:10.421
40.00V;2.85V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:48:15.408
40.00V;2.89V;0.100A;0.105A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:48:20.415
40.00V;2.88V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:48:25.409
40.00V;2.87V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:48:30.413
40.00V;2.86V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:48:35.407
40.00V;2.88V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:48:40.414
40.00V;2.85V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:48:45.417
40.00V;2.86V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:48:50.408
40.00V;2.84V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:48:55.418
40.00V;2.89V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:49:00.422
40.00V;2.81V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:49:05.416
40.00V;2.85V;0.100A;0.105A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:49:10.412
40.00V;2.81V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:49:15.415
40.00V;2.85V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:49:20.412
40.00V;2.85V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:49:25.414
40.00V;2.83V;0.100A;0.096A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:49:30.420
40.00V;2.84V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:49:35.418
40.00V;2.84V;0.100A;0.102A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:49:40.408
40.00V;2.83V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:49:45.415
40.00V;2.86V;0.100A;0.098A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:49:50.408
40.00V;2.83V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:49:55.407
40.00V;2.84V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:50:00.418
40.00V;2.82V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:50:05.421
40.00V;2.82V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:50:10.412
40.00V;2.87V;0.100A;0.102A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:50:15.418
40.00V;2.84V;0.100A;0.096A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:50:20.417
40.00V;2.78V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:50:25.415
40.00V;2.77V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:50:30.414
40.00V;2.79V;0.100A;0.098A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:50:35.421
40.00V;2.84V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:50:40.408
40.00V;2.82V;0.100A;0.102A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:50:45.414
40.00V;2.84V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:50:50.421
40.00V;2.81V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:50:55.408
40.00V;2.77V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:51:00.419
40.00V;2.76V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:51:05.413
40.00V;2.76V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:51:10.408
40.00V;2.79V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:51:15.409
40.00V;2.81V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:51:20.410
40.00V;2.86V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:51:25.409
40.00V;2.81V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:51:30.422
40.00V;2.79V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:51:35.413
40.00V;2.78V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:51:40.417
40.00V;2.80V;0.100A;0.105A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:51:45.413
40.00V;2.81V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:51:50.410
40.00V;2.79V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:51:55.418
40.00V;2.77V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:52:00.422
40.00V;2.80V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:52:05.418
40.00V;2.81V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:52:10.412
40.00V;2.79V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:52:15.416
40.00V;2.85V;0.100A;0.098A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:52:20.418
40.00V;2.79V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:52:25.419
40.00V;2.83V;0.100A;0.104A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:52:30.415
40.00V;2.77V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:52:35.424
40.00V;2.80V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:52:40.412
40.00V;2.79V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:52:45.409
40.00V;2.78V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:52:50.416
40.00V;2.80V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:52:55.410
40.00V;2.81V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:53:00.420
40.00V;2.79V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:53:05.413
40.00V;2.79V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:53:10.419
40.00V;2.78V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:53:15.415
40.00V;2.77V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:53:20.409
40.00V;2.79V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:53:25.418
40.00V;2.74V;0.100A;0.096A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:53:30.413
40.00V;2.74V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:53:35.418
40.00V;2.76V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:53:40.423
40.00V;2.75V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:53:45.410
40.00V;2.76V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:53:50.417
40.00V;2.75V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:53:55.412
40.00V;2.76V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:54:00.416
40.00V;2.79V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:54:05.410
40.00V;2.79V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:54:10.421
40.00V;2.75V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:54:15.417
40.00V;2.76V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:54:20.414
40.00V;2.76V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:54:25.409
40.00V;2.77V;0.100A;0.103A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:54:30.423
40.00V;2.75V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:54:35.422
40.00V;2.77V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:54:40.411
40.00V;2.80V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:54:45.412
40.00V;2.80V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:54:50.415
40.00V;2.84V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:54:55.412
40.00V;2.80V;0.100A;0.103A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:55:00.414
40.00V;2.78V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:55:05.419
40.00V;2.77V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:55:10.417
40.00V;2.77V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:55:15.418
40.00V;2.79V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:55:20.416
40.00V;2.76V;0.100A;0.105A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:55:25.426
40.00V;2.73V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:55:30.437
40.00V;2.73V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:55:35.427
40.00V;2.76V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:55:40.434
40.00V;2.71V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:55:45.427
40.00V;2.75V;0.100A;0.098A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:55:50.427
40.00V;2.77V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:55:55.430
40.00V;2.77V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:56:00.431
40.00V;2.74V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:56:05.439
40.00V;2.77V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:56:10.428
40.00V;2.77V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:56:15.430
40.00V;2.75V;0.100A;0.098A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:56:20.427
40.00V;2.73V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:56:25.439
40.00V;2.73V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:56:30.439
40.00V;2.75V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:56:35.438
40.00V;2.71V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:56:40.436
40.00V;2.72V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:56:45.428
40.00V;2.73V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:56:50.438
40.00V;2.72V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:56:55.432
40.00V;2.72V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:57:00.431
40.00V;2.75V;0.100A;0.105A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:57:05.440
40.00V;2.76V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:57:10.437
40.00V;2.75V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:57:15.438
40.00V;2.71V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:57:20.432
40.00V;2.72V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:57:25.433
40.00V;2.71V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:57:30.436
40.00V;2.77V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:57:35.435
40.00V;2.75V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:57:40.430
40.00V;2.75V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:57:45.430
40.00V;2.73V;0.100A;0.103A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:57:50.430
40.00V;2.72V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:57:55.433
40.00V;2.76V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:58:00.433
40.00V;2.73V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:58:05.440
40.00V;2.73V;0.100A;0.096A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:58:10.428
40.00V;2.71V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:58:15.439
40.00V;2.73V;0.100A;0.102A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:58:20.428
40.00V;2.73V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:58:25.434
40.00V;2.77V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:58:30.434
40.00V;2.73V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:58:35.435
40.00V;2.77V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:58:40.433
40.00V;2.70V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:58:45.431
40.00V;2.73V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:58:50.428
40.00V;2.73V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:58:55.441
40.00V;2.74V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:59:00.436
40.00V;2.73V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:59:05.431
40.00V;2.71V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:59:10.438
40.00V;2.71V;0.100A;0.103A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:59:15.433
40.00V;2.74V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:59:20.435
40.00V;2.68V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:59:25.435
40.00V;2.73V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:59:30.431
40.00V;2.75V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:59:35.438
40.00V;2.73V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:59:40.436
40.00V;2.73V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:59:45.439
40.00V;2.70V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:59:50.429
40.00V;2.73V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 17:59:55.431
40.00V;2.73V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;05.06.2024 18:00:00.433
