U set;U actual;I set;I actual;P set;P actual;R set;R actual;R mode;Output/Input;Device mode;Error;Time
40.00V;4.04V;0.500A;0.514A;320.00W;2.08W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:20:33.063
40.00V;4.10V;0.500A;0.515A;320.00W;2.11W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:20:38.066
40.00V;4.10V;0.500A;0.514A;320.00W;2.11W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:20:43.066
40.00V;4.11V;0.500A;0.512A;320.00W;2.11W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:20:48.055
40.00V;4.08V;0.500A;0.516A;320.00W;2.08W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:20:53.059
40.00V;4.12V;0.500A;0.509A;320.00W;2.10W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:20:58.061
40.00V;4.09V;0.500A;0.516A;320.00W;2.11W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:21:03.062
40.00V;4.11V;0.500A;0.511A;320.00W;2.06W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:21:08.056
40.00V;4.09V;0.500A;0.511A;320.00W;2.09W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:21:13.066
40.00V;4.08V;0.500A;0.511A;320.00W;2.09W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:21:18.056
40.00V;4.09V;0.500A;0.510A;320.00W;2.09W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:21:23.059
40.00V;4.10V;0.500A;0.515A;320.00W;2.11W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:21:28.058
40.00V;4.09V;0.500A;0.517A;320.00W;2.11W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:21:33.065
40.00V;4.03V;0.500A;0.516A;320.00W;2.08W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:21:38.057
40.00V;4.04V;0.500A;0.512A;320.00W;2.07W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:21:43.060
40.00V;4.08V;0.500A;0.510A;320.00W;2.08W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:21:48.056
40.00V;4.08V;0.500A;0.511A;320.00W;2.09W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:21:53.071
40.00V;4.13V;0.500A;0.515A;320.00W;2.12W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:21:58.066
40.00V;4.09V;0.500A;0.511A;320.00W;2.09W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:22:03.059
40.00V;4.10V;0.500A;0.517A;320.00W;2.11W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:22:08.061
40.00V;4.05V;0.500A;0.511A;320.00W;2.07W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:22:13.060
40.00V;4.05V;0.500A;0.510A;320.00W;2.07W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:22:18.061
40.00V;4.10V;0.500A;0.512A;320.00W;2.10W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:22:23.056
40.00V;4.11V;0.500A;0.509A;320.00W;2.09W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:22:28.060
40.00V;4.13V;0.500A;0.512A;320.00W;2.12W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:22:33.069
40.00V;4.12V;0.500A;0.511A;320.00W;2.11W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:22:38.057
40.00V;4.16V;0.500A;0.511A;320.00W;2.13W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:22:43.060
40.00V;4.13V;0.500A;0.511A;320.00W;2.11W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:22:48.068
40.00V;4.06V;0.500A;0.515A;320.00W;2.09W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:22:53.062
40.00V;4.05V;0.500A;0.511A;320.00W;2.07W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:22:58.065
40.00V;4.05V;0.500A;0.509A;320.00W;2.06W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:23:03.061
40.00V;4.12V;0.500A;0.516A;320.00W;2.12W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:23:08.062
40.00V;4.10V;0.500A;0.517A;320.00W;2.12W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:23:13.056
40.00V;4.04V;0.500A;0.514A;320.00W;2.08W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:23:18.066
40.00V;4.19V;0.500A;0.510A;320.00W;2.14W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:23:23.059
40.00V;4.12V;0.500A;0.511A;320.00W;2.11W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:23:28.066
40.00V;4.10V;0.500A;0.514A;320.00W;2.11W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:23:33.060
40.00V;4.19V;0.500A;0.511A;320.00W;2.14W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:23:38.057
40.00V;4.13V;0.500A;0.512A;320.00W;2.12W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:23:43.058
40.00V;4.10V;0.500A;0.517A;320.00W;2.11W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:23:48.056
40.00V;4.07V;0.500A;0.512A;320.00W;2.09W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:23:53.065
40.00V;4.10V;0.500A;0.512A;320.00W;2.10W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:23:58.056
40.00V;4.08V;0.500A;0.515A;320.00W;2.10W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:24:03.056
40.00V;4.07V;0.500A;0.516A;320.00W;2.10W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:24:08.056
40.00V;4.08V;0.500A;0.512A;320.00W;2.09W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:24:13.066
40.00V;4.05V;0.500A;0.511A;320.00W;2.07W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:24:18.056
40.00V;4.11V;0.500A;0.510A;320.00W;2.10W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:24:23.060
40.00V;4.06V;0.500A;0.516A;320.00W;2.09W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:24:28.057
40.00V;4.12V;0.500A;0.512A;320.00W;2.11W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:24:33.060
40.00V;4.08V;0.500A;0.514A;320.00W;2.10W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:24:38.063
40.00V;4.18V;0.500A;0.512A;320.00W;2.14W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:24:43.059
40.00V;4.04V;0.500A;0.511A;320.00W;2.07W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:24:48.071
40.00V;4.10V;0.500A;0.512A;320.00W;2.08W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:24:53.059
40.00V;4.07V;0.500A;0.517A;320.00W;2.11W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:24:58.071
40.00V;4.09V;0.500A;0.512A;320.00W;2.09W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:25:03.061
40.00V;4.09V;0.500A;0.512A;320.00W;2.09W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:25:08.066
40.00V;4.10V;0.500A;0.510A;320.00W;2.09W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:25:13.060
40.00V;4.10V;0.500A;0.511A;320.00W;2.10W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:25:18.060
40.00V;4.08V;0.500A;0.509A;320.00W;2.08W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:25:23.066
40.00V;4.09V;0.500A;0.515A;320.00W;2.11W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:25:28.056
40.00V;4.04V;0.500A;0.512A;320.00W;2.07W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:25:33.065
40.00V;4.07V;0.500A;0.514A;320.00W;2.09W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:25:38.058
40.00V;4.14V;0.500A;0.516A;320.00W;2.14W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:25:43.067
40.00V;4.08V;0.500A;0.514A;320.00W;2.10W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:25:48.058
40.00V;4.04V;0.500A;0.512A;320.00W;2.07W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:25:53.065
40.00V;4.06V;0.500A;0.512A;320.00W;2.08W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:25:58.069
40.00V;4.09V;0.500A;0.511A;320.00W;2.09W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:26:03.057
40.00V;4.09V;0.500A;0.517A;320.00W;2.11W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:26:08.063
40.00V;4.11V;0.500A;0.511A;320.00W;2.10W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:26:13.062
40.00V;4.08V;0.500A;0.516A;320.00W;2.11W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:26:18.063
40.00V;4.05V;0.500A;0.511A;320.00W;2.07W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:26:23.066
40.00V;4.04V;0.500A;0.517A;320.00W;2.09W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:26:28.067
40.00V;4.13V;0.500A;0.514A;320.00W;2.12W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:26:33.067
40.00V;4.13V;0.500A;0.516A;320.00W;2.13W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:26:38.067
40.00V;4.10V;0.500A;0.514A;320.00W;2.11W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:26:43.061
40.00V;4.08V;0.500A;0.511A;320.00W;2.09W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:26:48.057
40.00V;4.06V;0.500A;0.511A;320.00W;2.07W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:26:53.068
40.00V;4.09V;0.500A;0.516A;320.00W;2.11W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:26:58.064
40.00V;4.08V;0.500A;0.511A;320.00W;2.09W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:27:03.060
40.00V;4.04V;0.500A;0.512A;320.00W;2.07W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:27:08.056
40.00V;4.11V;0.500A;0.511A;320.00W;2.10W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:27:13.062
40.00V;4.14V;0.500A;0.514A;320.00W;2.13W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:27:18.068
40.00V;4.05V;0.500A;0.516A;320.00W;2.09W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:27:23.056
40.00V;4.08V;0.500A;0.512A;320.00W;2.09W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:27:28.060
40.00V;4.10V;0.500A;0.511A;320.00W;2.09W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:27:33.067
40.00V;4.15V;0.500A;0.510A;320.00W;2.12W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:27:38.071
40.00V;4.08V;0.500A;0.511A;320.00W;2.08W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:27:43.063
40.00V;4.11V;0.500A;0.511A;320.00W;2.10W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:27:48.061
40.00V;4.09V;0.500A;0.515A;320.00W;2.11W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:27:53.062
40.00V;4.14V;0.500A;0.511A;320.00W;2.12W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:27:58.060
40.00V;4.12V;0.500A;0.511A;320.00W;2.11W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:28:03.066
40.00V;4.06V;0.500A;0.512A;320.00W;2.08W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:28:08.058
40.00V;4.15V;0.500A;0.516A;320.00W;2.14W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:28:13.070
40.00V;4.15V;0.500A;0.511A;320.00W;2.12W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:28:18.058
40.00V;4.05V;0.500A;0.511A;320.00W;2.07W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:28:23.065
40.00V;4.11V;0.500A;0.514A;320.00W;2.11W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:28:28.065
40.00V;4.06V;0.500A;0.512A;320.00W;2.08W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:28:33.068
40.00V;4.13V;0.500A;0.513A;320.00W;2.12W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:28:38.066
40.00V;4.08V;0.500A;0.516A;320.00W;2.10W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:28:43.074
40.00V;4.14V;0.500A;0.516A;320.00W;2.14W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:28:48.083
40.00V;4.05V;0.500A;0.515A;320.00W;2.08W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:28:53.079
40.00V;4.12V;0.500A;0.511A;320.00W;2.11W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:28:58.072
40.00V;4.08V;0.500A;0.513A;320.00W;2.10W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:29:03.082
40.00V;4.07V;0.500A;0.516A;320.00W;2.10W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:29:08.081
40.00V;4.10V;0.500A;0.511A;320.00W;2.09W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:29:13.083
40.00V;4.12V;0.500A;0.511A;320.00W;2.11W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:29:18.075
40.00V;4.11V;0.500A;0.509A;320.00W;2.09W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:29:23.074
40.00V;4.08V;0.500A;0.511A;320.00W;2.09W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:29:28.080
40.00V;4.04V;0.500A;0.512A;320.00W;2.07W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:29:33.084
40.00V;4.05V;0.500A;0.510A;320.00W;2.07W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:29:38.079
40.00V;4.06V;0.500A;0.511A;320.00W;2.08W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:29:43.088
40.00V;4.05V;0.500A;0.512A;320.00W;2.08W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:29:48.079
40.00V;4.07V;0.500A;0.512A;320.00W;2.08W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:29:53.081
40.00V;4.08V;0.500A;0.511A;320.00W;2.09W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:29:58.073
40.00V;4.13V;0.500A;0.511A;320.00W;2.11W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:30:03.085
40.00V;4.04V;0.500A;0.510A;320.00W;2.06W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:30:08.085
40.00V;4.09V;0.500A;0.515A;320.00W;2.11W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:30:13.077
40.00V;4.11V;0.500A;0.511A;320.00W;2.10W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:30:18.082
40.00V;4.08V;0.500A;0.511A;320.00W;2.08W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:30:23.084
40.00V;4.08V;0.500A;0.509A;320.00W;2.08W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:30:28.075
40.00V;4.06V;0.500A;0.516A;320.00W;2.09W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:30:33.081
40.00V;4.11V;0.500A;0.510A;320.00W;2.10W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:30:38.083
40.00V;4.13V;0.500A;0.511A;320.00W;2.09W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:30:43.081
40.00V;4.08V;0.500A;0.512A;320.00W;2.09W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:30:48.075
40.00V;4.15V;0.500A;0.511A;320.00W;2.12W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:30:53.085
40.00V;4.13V;0.500A;0.511A;320.00W;2.11W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:30:58.082
40.00V;4.10V;0.500A;0.517A;320.00W;2.11W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:31:03.085
40.00V;4.09V;0.500A;0.517A;320.00W;2.11W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:31:08.080
40.00V;4.14V;0.500A;0.516A;320.00W;2.14W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:31:13.102
40.00V;4.14V;0.500A;0.515A;320.00W;2.13W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:31:18.097
40.00V;4.09V;0.500A;0.517A;320.00W;2.12W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:31:23.092
40.00V;4.06V;0.500A;0.511A;320.00W;2.08W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:31:28.094
40.00V;4.13V;0.500A;0.509A;320.00W;2.11W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:31:33.097
40.00V;4.18V;0.500A;0.514A;320.00W;2.15W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:31:38.103
40.00V;4.07V;0.500A;0.510A;320.00W;2.08W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:31:43.092
40.00V;4.08V;0.500A;0.512A;320.00W;2.09W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:31:48.091
40.00V;4.14V;0.500A;0.512A;320.00W;2.12W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:31:53.100
40.00V;4.08V;0.500A;0.510A;320.00W;2.08W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:31:58.095
40.00V;4.04V;0.500A;0.513A;320.00W;2.08W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:32:03.088
40.00V;4.12V;0.500A;0.511A;320.00W;2.11W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:32:08.100
40.00V;4.13V;0.500A;0.512A;320.00W;2.12W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:32:13.098
40.00V;4.05V;0.500A;0.515A;320.00W;2.09W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:32:18.104
40.00V;4.11V;0.500A;0.511A;320.00W;2.10W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:32:23.103
40.00V;4.08V;0.500A;0.511A;320.00W;2.08W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:32:28.088
40.00V;4.10V;0.500A;0.514A;320.00W;2.11W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:32:33.093
40.00V;4.11V;0.500A;0.511A;320.00W;2.10W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:32:38.096
40.00V;4.07V;0.500A;0.516A;320.00W;2.10W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:32:43.090
40.00V;4.10V;0.500A;0.511A;320.00W;2.09W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:32:48.092
40.00V;4.13V;0.500A;0.516A;320.00W;2.13W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:32:53.094
40.00V;4.12V;0.500A;0.516A;320.00W;2.12W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:32:58.094
40.00V;4.13V;0.500A;0.512A;320.00W;2.12W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:33:03.092
40.00V;4.11V;0.500A;0.511A;320.00W;2.10W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:33:08.099
40.00V;4.14V;0.500A;0.515A;320.00W;2.13W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:33:13.097
40.00V;4.14V;0.500A;0.516A;320.00W;2.14W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:33:18.096
40.00V;4.08V;0.500A;0.514A;320.00W;2.10W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:33:23.101
40.00V;4.09V;0.500A;0.511A;320.00W;2.08W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:33:28.096
40.00V;4.11V;0.500A;0.514A;320.00W;2.11W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:33:33.097
40.00V;4.12V;0.500A;0.511A;320.00W;2.11W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:33:38.092
40.00V;4.08V;0.500A;0.511A;320.00W;2.09W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:33:43.094
40.00V;4.08V;0.500A;0.511A;320.00W;2.09W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:33:48.105
40.00V;4.07V;0.500A;0.512A;320.00W;2.08W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:33:53.113
40.00V;4.13V;0.500A;0.516A;320.00W;2.13W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:33:58.105
40.00V;4.13V;0.500A;0.516A;320.00W;2.13W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:34:03.106
40.00V;4.13V;0.500A;0.511A;320.00W;2.11W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:34:08.112
40.00V;4.19V;0.500A;0.510A;320.00W;2.14W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:34:13.107
40.00V;4.16V;0.500A;0.511A;320.00W;2.12W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:34:18.106
40.00V;4.14V;0.500A;0.513A;320.00W;2.12W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:34:23.109
40.00V;4.06V;0.500A;0.510A;320.00W;2.07W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:34:28.109
40.00V;4.08V;0.500A;0.512A;320.00W;2.09W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:34:33.105
40.00V;4.14V;0.500A;0.516A;320.00W;2.14W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:34:38.119
40.00V;4.09V;0.500A;0.516A;320.00W;2.11W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:34:43.105
40.00V;4.14V;0.500A;0.509A;320.00W;2.11W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:34:48.107
40.00V;4.20V;0.500A;0.511A;320.00W;2.15W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:34:53.116
40.00V;4.18V;0.500A;0.511A;320.00W;2.14W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:34:58.104
40.00V;4.04V;0.500A;0.511A;320.00W;2.06W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:35:03.108
40.00V;4.08V;0.500A;0.512A;320.00W;2.09W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:35:08.107
40.00V;4.07V;0.500A;0.514A;320.00W;2.09W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:35:13.112
40.00V;4.10V;0.500A;0.510A;320.00W;2.09W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:35:18.117
40.00V;4.18V;0.500A;0.511A;320.00W;2.14W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:35:23.109
40.00V;4.12V;0.500A;0.511A;320.00W;2.11W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:35:28.108
40.00V;4.16V;0.500A;0.511A;320.00W;2.12W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:35:33.111
40.00V;4.14V;0.500A;0.512A;320.00W;2.12W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:35:38.116
40.00V;4.08V;0.500A;0.512A;320.00W;2.09W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:35:43.110
40.00V;4.11V;0.500A;0.511A;320.00W;2.10W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:35:48.108
40.00V;4.13V;0.500A;0.517A;320.00W;2.14W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:35:53.107
40.00V;4.08V;0.500A;0.511A;320.00W;2.09W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:35:58.110
40.00V;4.08V;0.500A;0.511A;320.00W;2.08W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:36:03.114
40.00V;4.13V;0.500A;0.515A;320.00W;2.13W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:36:08.107
40.00V;4.10V;0.500A;0.509A;320.00W;2.09W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:36:13.109
40.00V;4.12V;0.500A;0.520A;320.00W;2.15W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:36:18.107
40.00V;4.08V;0.500A;0.516A;320.00W;2.11W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:36:23.119
40.00V;4.11V;0.500A;0.511A;320.00W;2.10W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:36:28.118
40.00V;4.17V;0.500A;0.515A;320.00W;2.14W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:36:33.105
40.00V;4.08V;0.500A;0.511A;320.00W;2.09W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:36:38.105
40.00V;4.10V;0.500A;0.516A;320.00W;2.11W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:36:43.109
40.00V;4.10V;0.500A;0.513A;320.00W;2.11W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:36:48.114
40.00V;4.11V;0.500A;0.511A;320.00W;2.10W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:36:53.110
40.00V;4.18V;0.500A;0.511A;320.00W;2.14W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:36:58.105
40.00V;4.14V;0.500A;0.512A;320.00W;2.12W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:37:03.106
40.00V;4.13V;0.500A;0.512A;320.00W;2.12W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:37:08.111
40.00V;4.05V;0.500A;0.510A;320.00W;2.07W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:37:13.111
40.00V;4.08V;0.500A;0.514A;320.00W;2.09W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:37:18.113
40.00V;4.07V;0.500A;0.516A;320.00W;2.10W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:37:23.112
40.00V;4.12V;0.500A;0.512A;320.00W;2.11W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:37:28.107
40.00V;4.14V;0.500A;0.515A;320.00W;2.13W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:37:33.108
40.00V;4.14V;0.500A;0.516A;320.00W;2.14W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:37:38.105
40.00V;4.06V;0.500A;0.516A;320.00W;2.09W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:37:43.117
40.00V;4.07V;0.500A;0.517A;320.00W;2.11W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:37:48.107
40.00V;4.13V;0.500A;0.511A;320.00W;2.11W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:37:53.119
40.00V;4.04V;0.500A;0.517A;320.00W;2.09W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:37:58.113
40.00V;4.11V;0.500A;0.511A;320.00W;2.10W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:38:03.109
40.00V;4.10V;0.500A;0.510A;320.00W;2.09W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:38:08.106
40.00V;4.08V;0.500A;0.511A;320.00W;2.08W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:38:13.106
40.00V;4.07V;0.500A;0.517A;320.00W;2.11W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:38:18.116
40.00V;4.06V;0.500A;0.511A;320.00W;2.08W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:38:23.105
40.00V;4.12V;0.500A;0.511A;320.00W;2.11W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:38:28.111
40.00V;4.10V;0.500A;0.509A;320.00W;2.09W;N/A;N/A;N/A;On;CC;None;05.06.2024 22:38:33.107
