Time,Temperature (C),Pressure (kPa)
2024-06-05 08:02:10.869,24.1,101.4
2024-06-05 08:02:23.117,24.0,101.4
2024-06-05 08:02:35.960,24.0,101.4
2024-06-05 08:02:48.520,24.0,101.4
2024-06-05 08:03:01.078,24.0,101.4
2024-06-05 08:03:13.620,24.1,101.4
2024-06-05 08:03:26.164,24.2,101.4
2024-06-05 08:03:38.990,24.1,101.4
2024-06-05 08:03:51.391,24.1,101.4
2024-06-05 08:04:03.904,24.0,101.4
2024-06-05 08:04:16.619,24.1,101.4
2024-06-05 08:04:29.539,24.2,101.4
2024-06-05 08:04:41.886,24.2,101.4
2024-06-05 08:04:55.106,24.3,101.4
2024-06-05 08:05:07.843,24.3,101.4
2024-06-05 08:05:20.547,24.2,101.4
2024-06-05 08:05:33.214,24.2,101.4
2024-06-05 08:05:45.845,24.2,101.4
2024-06-05 08:05:58.859,24.2,101.4
2024-06-05 08:06:11.671,24.4,101.4
2024-06-05 08:06:24.761,24.3,101.4
2024-06-05 08:06:37.703,24.4,101.4
2024-06-05 08:06:50.532,24.4,101.4
2024-06-05 08:07:04.046,24.5,101.4
2024-06-05 08:07:16.397,24.5,101.4
2024-06-05 08:07:29.139,24.4,101.4
2024-06-05 08:07:42.367,24.5,101.4
2024-06-05 08:07:55.212,24.4,101.4
2024-06-05 08:08:07.899,24.5,101.4
2024-06-05 08:08:21.081,24.5,101.4
2024-06-05 08:08:34.593,24.5,101.4
2024-06-05 08:08:47.751,24.4,101.4
2024-06-05 08:09:00.971,24.5,101.4
2024-06-05 08:09:13.730,24.5,101.4
2024-06-05 08:09:26.844,24.6,101.4
2024-06-05 08:09:39.905,24.5,101.4
2024-06-05 08:09:53.247,24.6,101.4
2024-06-05 08:10:06.581,24.6,101.4
2024-06-05 08:10:20.045,24.6,101.4
2024-06-05 08:10:32.874,24.5,101.4
2024-06-05 08:10:46.173,24.6,101.4
2024-06-05 08:10:59.178,24.7,101.4
2024-06-05 08:11:12.212,24.5,101.4
2024-06-05 08:11:25.669,24.7,101.4
2024-06-05 08:11:39.167,24.6,101.4
2024-06-05 08:11:52.571,24.6,101.4
2024-06-05 08:12:05.763,24.5,101.4
2024-06-05 08:12:19.140,24.6,101.4
2024-06-05 08:12:32.538,24.4,101.4
2024-06-05 08:12:45.902,24.4,101.4
