U set;U actual;I set;I actual;P set;P actual;R set;R actual;R mode;Output/Input;Device mode;Error;Time
40.00V;3.04V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:36:19.300
40.00V;3.05V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:36:24.294
40.00V;3.04V;0.100A;0.114A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:36:29.320
40.00V;3.04V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:36:34.329
40.00V;3.04V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:36:39.331
40.00V;3.04V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:36:44.335
40.00V;3.05V;0.100A;0.119A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:36:49.346
40.00V;3.02V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:36:54.350
40.00V;3.06V;0.100A;0.113A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:36:59.349
40.00V;3.04V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:37:04.350
40.00V;3.05V;0.100A;0.113A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:37:09.346
40.00V;3.04V;0.100A;0.119A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:37:14.345
40.00V;3.08V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:37:19.345
40.00V;3.04V;0.100A;0.114A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:37:24.348
40.00V;3.04V;0.100A;0.115A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:37:29.346
40.00V;3.04V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:37:34.349
40.00V;3.04V;0.100A;0.115A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:37:39.353
40.00V;3.07V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:37:44.341
40.00V;3.05V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:37:49.356
40.00V;3.04V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:37:54.356
40.00V;3.04V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:37:59.361
40.00V;3.05V;0.100A;0.111A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:38:04.367
40.00V;3.04V;0.100A;0.119A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:38:09.357
40.00V;3.07V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:38:14.368
40.00V;3.04V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:38:19.363
40.00V;3.04V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:38:24.367
40.00V;3.05V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:38:29.371
40.00V;3.07V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:38:34.364
40.00V;3.04V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:38:39.356
40.00V;3.07V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:38:44.364
40.00V;3.05V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:38:49.379
40.00V;3.04V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:38:54.378
40.00V;3.05V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:38:59.378
40.00V;3.04V;0.100A;0.119A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:39:04.373
40.00V;3.05V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:39:09.381
40.00V;3.04V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:39:14.376
40.00V;3.04V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:39:19.374
40.00V;3.04V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:39:24.374
40.00V;3.06V;0.100A;0.115A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:39:29.373
40.00V;3.04V;0.100A;0.119A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:39:34.374
40.00V;3.04V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:39:39.375
40.00V;3.06V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:39:44.379
40.00V;3.07V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:39:49.375
40.00V;3.06V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:39:54.373
40.00V;3.05V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:39:59.384
40.00V;3.05V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:40:04.377
40.00V;3.04V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:40:09.397
40.00V;3.05V;0.100A;0.114A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:40:14.391
40.00V;3.07V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:40:19.396
40.00V;3.07V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:40:24.397
40.00V;3.05V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:40:29.389
40.00V;3.07V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:40:34.391
40.00V;3.05V;0.100A;0.114A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:40:39.401
40.00V;3.04V;0.100A;0.113A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:40:44.391
40.00V;3.05V;0.100A;0.119A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:40:49.387
40.00V;3.07V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:40:54.400
40.00V;3.06V;0.100A;0.119A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:40:59.396
40.00V;3.04V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:41:04.401
40.00V;3.04V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:41:09.401
40.00V;3.04V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:41:14.404
40.00V;3.06V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:41:19.415
40.00V;3.07V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:41:24.410
40.00V;3.04V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:41:29.411
40.00V;3.07V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:41:34.403
40.00V;3.06V;0.100A;0.114A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:41:39.431
40.00V;3.05V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:41:44.437
40.00V;3.04V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:41:49.444
40.00V;3.04V;0.100A;0.113A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:41:54.441
40.00V;3.04V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:41:59.441
40.00V;3.05V;0.100A;0.122A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:42:04.436
40.00V;3.07V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:42:09.436
40.00V;3.05V;0.100A;0.118A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:42:14.437
40.00V;3.05V;0.100A;0.113A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:42:19.436
40.00V;3.04V;0.100A;0.114A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:42:24.439
40.00V;3.06V;0.100A;0.112A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:42:29.444
40.00V;3.06V;0.100A;0.113A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:42:34.438
40.00V;3.06V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:42:39.440
40.00V;3.06V;0.100A;0.113A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:42:44.445
40.00V;3.05V;0.100A;0.119A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:42:49.438
40.00V;3.05V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:42:54.436
40.00V;3.04V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:42:59.435
40.00V;3.06V;0.100A;0.114A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:43:04.439
40.00V;3.06V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:43:09.447
40.00V;3.06V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:43:14.448
40.00V;3.04V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:43:19.457
40.00V;3.04V;0.100A;0.113A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:43:24.453
40.00V;3.04V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:43:29.453
40.00V;3.04V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:43:34.454
40.00V;3.05V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:43:39.476
40.00V;3.05V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:43:44.469
40.00V;3.05V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:43:49.495
40.00V;3.05V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:43:54.496
40.00V;3.03V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:43:59.488
40.00V;3.04V;0.100A;0.114A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:44:04.488
40.00V;3.06V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:44:09.495
40.00V;3.04V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:44:14.485
40.00V;3.05V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:44:19.489
40.00V;3.04V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:44:24.488
40.00V;3.05V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:44:29.493
40.00V;3.06V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:44:34.495
40.00V;3.05V;0.100A;0.119A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:44:39.509
40.00V;3.05V;0.100A;0.115A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:44:44.506
40.00V;3.07V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:44:49.528
40.00V;3.04V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:44:54.520
40.00V;3.04V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:44:59.523
40.00V;3.04V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:45:04.523
40.00V;3.07V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:45:09.519
40.00V;3.04V;0.100A;0.113A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:45:14.526
40.00V;3.04V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:45:19.527
40.00V;3.05V;0.100A;0.119A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:45:24.522
40.00V;3.04V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:45:29.526
40.00V;3.09V;0.100A;0.119A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:45:34.527
40.00V;3.05V;0.100A;0.114A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:45:39.528
40.00V;3.05V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:45:44.520
40.00V;3.07V;0.100A;0.113A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:45:49.542
40.00V;3.05V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:45:54.536
40.00V;3.04V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:45:59.540
40.00V;3.06V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:46:04.537
40.00V;3.05V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:46:09.543
40.00V;3.04V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:46:14.532
40.00V;3.05V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:46:19.538
40.00V;3.04V;0.100A;0.119A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:46:24.539
40.00V;3.04V;0.100A;0.115A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:46:29.551
40.00V;3.04V;0.100A;0.118A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:46:34.558
40.00V;3.04V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:46:39.557
40.00V;3.04V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:46:44.548
40.00V;3.05V;0.100A;0.119A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:46:49.553
40.00V;3.06V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:46:54.547
40.00V;3.04V;0.100A;0.120A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:46:59.551
40.00V;3.05V;0.100A;0.114A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:47:04.559
40.00V;3.04V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:47:09.554
40.00V;3.04V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:47:14.557
40.00V;3.05V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:47:19.571
40.00V;3.04V;0.100A;0.118A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:47:24.572
40.00V;3.02V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:47:29.563
40.00V;3.04V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:47:34.564
40.00V;3.05V;0.100A;0.121A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:47:39.569
40.00V;3.04V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:47:44.568
40.00V;3.06V;0.100A;0.111A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:47:49.574
40.00V;3.03V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:47:54.561
40.00V;3.07V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:47:59.573
40.00V;3.04V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:48:04.563
40.00V;3.04V;0.100A;0.115A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:48:09.567
40.00V;3.05V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:48:14.569
40.00V;3.05V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:48:19.561
40.00V;3.05V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:48:24.566
40.00V;3.04V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:48:29.568
40.00V;3.05V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:48:34.569
40.00V;3.04V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:48:39.572
40.00V;3.04V;0.100A;0.113A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:48:44.575
40.00V;3.05V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:48:49.569
40.00V;3.06V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:48:54.567
40.00V;3.04V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:48:59.563
40.00V;3.04V;0.100A;0.120A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:49:04.567
40.00V;3.05V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:49:09.577
40.00V;3.04V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:49:14.573
40.00V;3.07V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:49:19.564
40.00V;3.05V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:49:24.566
40.00V;3.04V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:49:29.565
40.00V;3.03V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:49:34.577
40.00V;3.02V;0.100A;0.112A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:49:39.581
40.00V;3.07V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:49:44.582
40.00V;3.04V;0.100A;0.114A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:49:49.600
40.00V;3.08V;0.100A;0.115A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:49:54.603
40.00V;3.05V;0.100A;0.119A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:49:59.621
40.00V;3.05V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:50:04.620
40.00V;3.04V;0.100A;0.118A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:50:09.627
40.00V;3.04V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:50:14.627
40.00V;3.04V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:50:19.653
40.00V;3.04V;0.100A;0.111A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:50:24.655
40.00V;3.04V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:50:29.645
40.00V;3.04V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:50:34.667
40.00V;3.04V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:50:39.665
40.00V;3.04V;0.100A;0.114A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:50:44.663
40.00V;3.04V;0.100A;0.119A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:50:49.680
40.00V;3.04V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:50:54.691
40.00V;3.04V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:50:59.699
40.00V;3.04V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:51:04.700
40.00V;3.08V;0.100A;0.114A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:51:09.698
40.00V;3.05V;0.100A;0.115A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 15:51:14.711
