Time,Temperature (C),Pressure (kPa)
2024-05-13 13:59:55.379,24.0,100.7
2024-05-13 14:00:07.128,24.0,100.7
2024-05-13 14:00:16.975,23.9,100.7
2024-05-13 14:00:26.633,23.9,100.7
2024-05-13 14:00:36.095,23.9,100.7
2024-05-13 14:00:46.027,24.0,100.7
2024-05-13 14:00:56.352,24.0,100.7
2024-05-13 14:01:06.588,24.0,100.7
2024-05-13 14:01:16.399,24.0,100.7
2024-05-13 14:01:26.388,24.0,100.7
2024-05-13 14:01:35.494,24.0,100.7
2024-05-13 14:01:46.251,24.0,100.7
2024-05-13 14:01:56.270,24.0,100.7
2024-05-13 14:02:06.265,24.0,100.7
2024-05-13 14:02:16.307,24.0,100.7
2024-05-13 14:02:26.727,24.0,100.7
2024-05-13 14:02:36.839,24.0,100.7
2024-05-13 14:02:47.527,24.0,100.7
2024-05-13 14:02:57.711,24.0,100.7
2024-05-13 14:03:07.947,24.0,100.7
2024-05-13 14:03:18.185,24.0,100.7
2024-05-13 14:03:28.838,24.0,100.7
2024-05-13 14:03:39.213,24.0,100.6
2024-05-13 14:03:49.386,24.0,100.6
2024-05-13 14:03:59.802,24.0,100.6
2024-05-13 14:04:09.995,24.0,100.6
2024-05-13 14:04:20.782,24.0,100.6
2024-05-13 14:04:30.693,24.0,100.7
2024-05-13 14:04:41.096,24.0,100.7
2024-05-13 14:04:51.292,24.0,100.6
2024-05-13 14:05:02.034,24.0,100.6
2024-05-13 14:05:12.574,24.0,100.6
2024-05-13 14:05:23.042,23.9,100.7
2024-05-13 14:05:33.769,24.0,100.7
2024-05-13 14:05:44.344,24.0,100.7
2024-05-13 14:05:55.032,24.0,100.7
2024-05-13 14:06:05.815,24.0,100.7
2024-05-13 14:06:16.489,24.0,100.7
2024-05-13 14:06:26.865,24.0,100.6
2024-05-13 14:06:37.332,24.0,100.6
2024-05-13 14:06:48.028,24.0,100.6
2024-05-13 14:06:58.727,24.0,100.6
2024-05-13 14:07:09.401,24.0,100.6
2024-05-13 14:07:19.482,24.0,100.7
2024-05-13 14:07:30.363,24.1,100.7
2024-05-13 14:07:41.383,24.1,100.7
2024-05-13 14:07:52.122,24.0,100.6
2024-05-13 14:08:02.847,24.0,100.7
2024-05-13 14:08:12.934,24.0,100.7
2024-05-13 14:08:23.132,24.0,100.7
2024-05-13 14:08:34.175,24.0,100.6
2024-05-13 14:08:44.344,24.0,100.6
2024-05-13 14:08:55.143,24.0,100.7
2024-05-13 14:09:05.946,24.0,100.6
2024-05-13 14:09:16.648,24.0,100.6
2024-05-13 14:09:27.034,24.0,100.6
2024-05-13 14:09:37.758,24.0,100.6
2024-05-13 14:09:48.033,24.0,100.6
2024-05-13 14:09:58.876,24.0,100.6
2024-05-13 14:10:09.920,24.0,100.6
2024-05-13 14:10:20.501,24.0,100.6
2024-05-13 14:10:30.783,24.0,100.6
2024-05-13 14:10:41.259,24.0,100.6
2024-05-13 14:10:51.491,24.0,100.6
2024-05-13 14:11:02.074,24.0,100.6
2024-05-13 14:11:13.016,24.0,100.6
2024-05-13 14:11:23.691,24.0,100.6
2024-05-13 14:11:34.520,24.0,100.6
2024-05-13 14:11:44.959,24.0,100.6
2024-05-13 14:11:55.501,24.0,100.6
2024-05-13 14:12:05.787,24.0,100.6
2024-05-13 14:12:16.229,24.0,100.6
2024-05-13 14:12:26.671,24.0,100.6
2024-05-13 14:12:37.449,24.1,100.6
2024-05-13 14:12:47.873,24.1,100.6
2024-05-13 14:12:58.534,24.1,100.6
2024-05-13 14:13:09.115,24.1,100.6
2024-05-13 14:13:20.005,24.0,100.6
2024-05-13 14:13:30.636,24.0,100.6
2024-05-13 14:13:41.160,24.0,100.6
2024-05-13 14:13:51.775,24.0,100.6
2024-05-13 14:14:02.427,24.0,100.6
2024-05-13 14:14:13.079,24.0,100.6
2024-05-13 14:14:23.549,24.0,100.6
2024-05-13 14:14:33.761,24.0,100.6
2024-05-13 14:14:44.549,24.1,100.6
2024-05-13 14:14:54.947,24.0,100.6
2024-05-13 14:15:05.467,24.0,100.6
2024-05-13 14:15:16.102,24.0,100.6
2024-05-13 14:15:26.773,24.0,100.6
2024-05-13 14:15:37.634,24.0,100.6
2024-05-13 14:15:48.242,24.0,100.6
2024-05-13 14:15:59.035,24.0,100.6
2024-05-13 14:16:09.589,24.0,100.6
2024-05-13 14:16:20.181,24.0,100.6
2024-05-13 14:16:30.685,24.0,100.6
2024-05-13 14:16:41.446,24.0,100.6
2024-05-13 14:16:51.923,24.0,100.6
2024-05-13 14:17:02.261,24.0,100.6
2024-05-13 14:17:13.051,24.0,100.6
2024-05-13 14:17:24.235,24.0,100.6
2024-05-13 14:17:34.702,24.0,100.6
2024-05-13 14:17:45.240,24.0,100.6
2024-05-13 14:17:56.006,24.0,100.6
