U set;U actual;I set;I actual;P set;P actual;R set;R actual;R mode;Output/Input;Device mode;Error;Time
0.00V;0.20V;0.000A;0.000A;320.00W;0.00W;N/A;N/A;N/A;On;CV;None;13.05.2024 16:24:21.585
40.00V;3.08V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:24:26.584
40.00V;3.15V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:24:31.583
40.00V;3.19V;0.100A;0.098A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:24:36.588
40.00V;3.19V;0.100A;0.095A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:24:41.579
40.00V;3.18V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:24:46.589
40.00V;3.20V;0.100A;0.095A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:24:51.584
40.00V;3.19V;0.100A;0.095A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:24:56.580
40.00V;3.12V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:25:01.583
40.00V;3.16V;0.100A;0.096A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:25:06.604
40.00V;3.16V;0.100A;0.098A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:25:11.599
40.00V;3.16V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:25:16.602
40.00V;3.20V;0.100A;0.095A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:25:21.619
40.00V;3.14V;0.100A;0.098A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:25:26.631
40.00V;3.11V;0.100A;0.098A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:25:31.637
40.00V;3.15V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:25:36.650
40.00V;3.14V;0.100A;0.098A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:25:41.660
40.00V;3.14V;0.100A;0.098A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:25:46.683
40.00V;3.12V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:25:51.678
40.00V;3.13V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:25:56.672
40.00V;3.17V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:26:01.689
40.00V;3.13V;0.100A;0.098A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:26:06.703
40.00V;3.11V;0.100A;0.098A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:26:11.706
40.00V;3.11V;0.100A;0.097A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:26:16.712
40.00V;3.14V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:26:21.703
40.00V;3.18V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:26:26.720
40.00V;3.15V;0.100A;0.096A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:26:31.723
40.00V;3.14V;0.100A;0.098A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:26:36.745
40.00V;3.17V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:26:41.759
40.00V;3.15V;0.100A;0.095A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:26:46.765
40.00V;3.12V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:26:51.760
40.00V;3.12V;0.100A;0.095A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:26:56.752
40.00V;3.11V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:27:01.758
40.00V;3.12V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:27:06.762
40.00V;3.15V;0.100A;0.098A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:27:11.750
40.00V;3.15V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:27:16.775
40.00V;3.15V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:27:21.779
40.00V;3.12V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:27:26.786
40.00V;3.07V;0.100A;0.098A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:27:31.791
40.00V;3.12V;0.100A;0.098A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:27:36.809
40.00V;3.13V;0.100A;0.098A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:27:41.798
40.00V;3.10V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:27:46.816
40.00V;3.11V;0.100A;0.095A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:27:51.841
40.00V;3.12V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:27:56.844
40.00V;3.14V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:28:01.873
40.00V;3.15V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:28:06.876
40.00V;3.15V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:28:11.904
40.00V;3.12V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:28:16.903
40.00V;3.13V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:28:21.893
40.00V;3.10V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:28:26.919
40.00V;3.11V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:28:31.909
40.00V;3.15V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:28:36.910
40.00V;3.15V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:28:41.927
40.00V;3.13V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:28:46.931
40.00V;3.09V;0.100A;0.107A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:28:51.935
40.00V;3.09V;0.100A;0.102A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:28:56.933
40.00V;3.15V;0.100A;0.105A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:29:01.935
40.00V;3.11V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:29:06.931
40.00V;3.11V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:29:11.926
40.00V;3.09V;0.100A;0.107A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:29:16.924
40.00V;3.12V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:29:21.944
40.00V;3.08V;0.100A;0.098A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:29:26.961
40.00V;3.12V;0.100A;0.095A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:29:31.981
40.00V;3.13V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:29:36.989
40.00V;3.19V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:29:42.003
40.00V;3.12V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:29:47.013
40.00V;3.12V;0.100A;0.098A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:29:52.026
40.00V;3.09V;0.100A;0.105A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:29:57.043
40.00V;3.14V;0.100A;0.098A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:30:02.053
40.00V;3.04V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:30:07.065
40.00V;3.07V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:30:12.080
40.00V;3.07V;0.100A;0.103A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:30:17.098
40.00V;3.11V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:30:22.122
40.00V;3.08V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:30:27.135
40.00V;3.07V;0.100A;0.104A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:30:32.147
40.00V;3.08V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:30:37.142
40.00V;3.15V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:30:42.151
40.00V;3.15V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:30:47.149
40.00V;3.14V;0.100A;0.095A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:30:52.162
40.00V;3.11V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:30:57.174
40.00V;3.14V;0.100A;0.103A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:31:02.181
40.00V;3.13V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:31:07.200
40.00V;3.10V;0.100A;0.104A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:31:12.203
40.00V;3.09V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:31:17.209
40.00V;3.12V;0.100A;0.095A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:31:22.205
40.00V;3.09V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:31:27.207
40.00V;3.11V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:31:32.206
40.00V;3.12V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:31:37.222
40.00V;3.17V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:31:42.225
40.00V;3.13V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:31:47.220
40.00V;3.16V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:31:52.229
40.00V;3.09V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:31:57.229
40.00V;3.11V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:32:02.231
40.00V;3.11V;0.100A;0.105A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:32:07.243
40.00V;3.11V;0.100A;0.095A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:32:12.235
40.00V;3.13V;0.100A;0.098A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:32:17.257
40.00V;3.14V;0.100A;0.095A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:32:22.262
40.00V;3.19V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:32:27.275
40.00V;3.09V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:32:32.275
40.00V;3.11V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:32:37.282
40.00V;3.09V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:32:42.267
40.00V;3.15V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:32:47.292
40.00V;3.11V;0.100A;0.096A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:32:52.289
40.00V;3.16V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:32:57.306
40.00V;3.14V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:33:02.302
40.00V;3.12V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:33:07.324
40.00V;3.10V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:33:12.318
40.00V;3.14V;0.100A;0.098A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:33:17.340
40.00V;3.10V;0.100A;0.096A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:33:22.329
40.00V;3.07V;0.100A;0.103A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:33:27.331
40.00V;3.10V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:33:32.335
40.00V;3.13V;0.100A;0.102A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:33:37.343
40.00V;3.12V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:33:42.341
40.00V;3.13V;0.100A;0.098A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:33:47.348
40.00V;3.13V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:33:52.350
40.00V;3.08V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:33:57.352
40.00V;3.11V;0.100A;0.096A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:34:02.347
40.00V;3.15V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:34:07.368
40.00V;3.14V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:34:12.361
40.00V;3.12V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:34:17.447
40.00V;3.09V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:34:22.370
40.00V;3.11V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:34:27.382
40.00V;3.19V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:34:32.377
40.00V;3.14V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:34:37.384
40.00V;3.14V;0.100A;0.095A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:34:42.387
40.00V;3.07V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:34:47.377
40.00V;3.12V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:34:52.391
40.00V;3.10V;0.100A;0.095A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:34:57.391
40.00V;3.13V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:35:02.390
40.00V;3.15V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:35:07.383
40.00V;3.13V;0.100A;0.095A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:35:12.385
40.00V;3.13V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:35:17.379
40.00V;3.14V;0.100A;0.096A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:35:22.390
40.00V;3.14V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:35:27.381
40.00V;3.12V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:35:32.382
40.00V;3.16V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:35:37.384
40.00V;3.15V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:35:42.385
40.00V;3.14V;0.100A;0.104A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:35:47.393
40.00V;3.11V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:35:52.404
40.00V;3.15V;0.100A;0.098A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:35:57.412
40.00V;3.11V;0.100A;0.102A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:36:02.415
40.00V;3.14V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:36:07.417
40.00V;3.08V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:36:12.411
40.00V;3.15V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:36:17.420
40.00V;3.14V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:36:22.408
40.00V;3.10V;0.100A;0.096A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:36:27.415
40.00V;3.12V;0.100A;0.095A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:36:32.410
40.00V;3.15V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:36:37.438
40.00V;3.11V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:36:42.429
40.00V;3.12V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:36:47.441
40.00V;3.13V;0.100A;0.095A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:36:52.446
40.00V;3.13V;0.100A;0.098A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:36:57.452
40.00V;3.13V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:37:02.439
40.00V;3.09V;0.100A;0.098A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:37:07.450
40.00V;3.14V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:37:12.452
40.00V;3.14V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:37:17.463
40.00V;3.11V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:37:22.465
40.00V;3.10V;0.100A;0.098A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:37:27.473
40.00V;3.10V;0.100A;0.098A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:37:32.480
40.00V;3.11V;0.100A;0.098A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:37:37.486
40.00V;3.07V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:37:42.482
40.00V;3.11V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:37:47.489
40.00V;3.14V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:37:52.494
40.00V;3.11V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:37:57.508
40.00V;3.10V;0.100A;0.098A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:38:02.509
40.00V;3.13V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:38:07.504
40.00V;3.13V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:38:12.504
40.00V;3.14V;0.100A;0.096A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:38:17.526
40.00V;3.11V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:38:22.522
40.00V;3.13V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:38:27.520
40.00V;3.12V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:38:32.524
40.00V;3.11V;0.100A;0.098A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:38:37.528
40.00V;3.08V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:38:42.523
40.00V;3.08V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:38:47.540
40.00V;3.10V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:38:52.560
40.00V;3.12V;0.100A;0.096A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:38:57.558
40.00V;3.07V;0.100A;0.098A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:39:02.562
40.00V;3.12V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:39:07.558
40.00V;3.10V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:39:12.558
40.00V;3.14V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:39:17.567
40.00V;3.14V;0.100A;0.098A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:39:22.589
40.00V;3.10V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:39:27.581
40.00V;3.13V;0.100A;0.098A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:39:32.584
40.00V;3.10V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:39:37.592
40.00V;3.09V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:39:42.593
40.00V;3.11V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:39:47.592
40.00V;3.10V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:39:52.590
40.00V;3.12V;0.100A;0.102A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:39:57.602
40.00V;3.08V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:40:02.596
40.00V;3.07V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:40:07.598
40.00V;3.11V;0.100A;0.098A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:40:12.623
40.00V;3.10V;0.100A;0.098A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:40:17.614
40.00V;3.10V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:40:22.629
40.00V;3.07V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:40:27.640
40.00V;3.10V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:40:32.634
40.00V;3.12V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:40:37.650
40.00V;3.11V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:40:42.668
40.00V;3.10V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:40:47.683
40.00V;3.11V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:40:52.684
40.00V;3.07V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:40:57.678
40.00V;3.07V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:41:02.697
40.00V;3.12V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:41:07.691
40.00V;3.07V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:41:12.699
40.00V;3.11V;0.100A;0.095A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:41:17.708
40.00V;3.07V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:41:22.720
40.00V;3.12V;0.100A;0.095A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:41:27.714
40.00V;3.09V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:41:32.717
40.00V;3.16V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:41:37.719
40.00V;3.09V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:41:42.718
40.00V;3.09V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:41:47.711
40.00V;3.11V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:41:52.722
40.00V;3.12V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:41:57.726
40.00V;3.11V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:42:02.725
40.00V;3.11V;0.100A;0.096A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:42:07.743
40.00V;3.07V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:42:12.763
40.00V;3.15V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:42:17.772
40.00V;3.08V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;13.05.2024 16:42:22.783
