,Time (UTC),Flow_rate_min,Flow_rate_max,Flow_rate_mean,Flow_rate_median,Flow_rate_min_dry,Flow_rate_max_dry,Flow_rate_mean_dry,Flow_rate_median_dry,Current [A],Voltage
0,2024-05-08 10:00:00,52.007025,56.475498,53.94317979310344,53.7751655,50.55606359151321,54.899869166720784,52.43820095359363,52.274874147524244,0.116,2.67
1,2024-05-08 12:00:00,55.778093,62.161074,59.17391520661157,59.863402,54.22192130238824,60.42682137770346,57.523002327940596,58.193252898359766,0.26,3.05
2,2024-05-08 14:00:00,60.207807,65.864998,62.79735059663865,63.397182,58.52804922791785,64.02740836152212,61.04534628047295,61.62844278661847,0.508,3.75
3,2024-05-08 16:00:00,63.25429,68.492372,65.96727026666667,66.4442415,61.48953737838336,66.58148037434518,64.1268272999684,64.59049135311741,0.76,4.55
4,2024-05-08 18:00:00,65.705331,69.195943,67.50126779338848,67.552797,63.872195964630244,67.26542221137862,65.61802731593107,65.66811889194936,1.009,5.51
5,2024-05-08 20:00:00,66.289349,71.903792,68.9062631764706,68.947625,64.43992025085097,69.89772402522425,66.98382426226443,67.02403211842642,1.504,6.88
6,2024-05-08 22:00:00,68.592007,75.423203,71.96519049166668,72.656913,66.67833562411076,73.31894579902638,69.95740953980855,70.6298334502126,2.007,7.89
7,2024-05-09 00:00:00,72.250484,83.894493,78.20469802479337,81.193197,70.23474354900338,81.55389244214142,76.0228389625544,78.92796080395406,3.001,9.71
