,Time (UTC),Flow_rate_min,Flow_rate_max,Flow_rate_mean,Flow_rate_median,Flow_rate_min_dry,Flow_rate_max_dry,Flow_rate_mean_dry,Flow_rate_median_dry,Current [A],Voltage
0,2024-05-13 14:00:00,52.696587,60.448839,56.80422531249999,57.2994555,51.144430018933924,58.668342523991235,55.131079481009095,55.611722860586184,0.116,3.45
1,2024-05-13 16:00:00,59.126003,62.998566,61.25368633333334,61.388450500000005,57.38447013148645,61.142968330760965,59.44948339969145,59.58027814150544,0.262,4.15
2,2024-05-13 18:00:00,61.037113,64.1214,62.73067629752066,62.675156,59.239289147630416,62.23272970251507,60.88296921276785,60.829084243496965,0.51,5.17
3,2024-05-13 20:00:00,61.525602,65.332734,63.6449317563025,63.706102,59.71338989870029,63.408384342018685,61.77029564115867,61.829664139692134,0.762,6.0
4,2024-05-13 22:00:00,62.219985,66.675267,64.92871773333334,65.1044225,60.38732012400762,64.71137356723378,63.01626821356725,63.186797666314845,1.01,6.68
5,2024-05-14 00:00:00,63.911928,70.437457,68.35965676033057,69.109756,62.02942761684251,68.36274975926177,66.34615029806523,67.07415566339428,1.508,7.94
6,2024-05-14 02:00:00,67.591578,75.395291,72.53838478991597,73.19984,65.60069499169488,73.17455273349408,70.40179555792405,71.04376786825226,2.009,8.92
7,2024-05-14 04:00:00,71.964809,84.553193,79.92191690833329,81.3957965,69.84511421444518,82.06271237767093,77.5678486786498,78.99831573398932,3.003,11.04
