,J (A m-2),FE(H2)_mean,FE(CO)_mean,FE(H2)_median,FE(CO)_median,FE(H2)_sem,FE(CO)_sem,FE(H2)_std,FE(CO)_std,FE(H2)_q25,FE(H2)_q75,FE(CO)_q25,FE(CO)_q75,FE(total)_mean,FE(total)_median,FE(total)_sem,FE(total)_std,FE(total)_q25,FE(total)_q75,Flow_rate_min,Flow_rate_max,Flow_rate_mean,Flow_rate_median,c_CO_min,c_CO_max,c_CO_mean,c_CO_median,c_H2_min,c_H2_max,c_H2_mean,c_H2_median,n,FE(H2)_err_low,FE(H2)_err_high,FE(CO)_err_low,FE(CO)_err_high,FE(total)_err_low,FE(total)_err_high,Time Interval (h),J (A m-2)_ps
0,100,78.62007901519335,16.74940607876282,79.57743017602328,16.11264738817639,3.019589374631309,4.822519681618179,5.23008221485656,8.352849109063571,76.27744231674384,81.44139129405782,12.422903362431589,20.757529449800842,95.36948509395616,92.03851174877914,4.879975943581185,8.452366273996484,90.56430679720997,98.50917671811385,54.1,58.2,56.23333333333333,56.4,0.0012896636838859343,0.0037512847695093145,0.0024734577618085486,0.0023794248320303975,0.010776898614555419,0.012302064297381114,0.011610169564203151,0.011751545780672917,3,3.2999878592794403,1.8639611180345383,3.689744025744803,4.64488206162445,1.4742049515691775,6.470664969334706,0–2,101
1,250,17.726715493308923,80.68220750850318,17.726715493308923,80.68220750850318,1.6991023662182982,1.9066191638212153,2.4028936101661347,2.6963666797564128,16.877164310199774,18.576266676418072,79.72889792659257,81.63551709041379,98.4089230018121,98.4089230018121,0.20751679760292063,0.29347306959028296,98.30516460301064,98.51268140061356,58.7,59.5,59.1,59.1,0.027259590857582994,0.02857912802434036,0.027919359440961675,0.027919359440961675,0.005546212798264827,0.006722131285235767,0.006134172041750297,0.006134172041750297,2,0.8495511831091491,0.8495511831091491,0.9533095819106165,0.9533095819106023,0.10375839880146032,0.10375839880146032,2–4,255
2,500,9.283382512968947,81.71488612762052,9.361094128790771,82.43913251707338,0.386851882279903,1.0216923134093112,0.6700471151124463,1.769622996527512,8.969481069639588,9.636139764209219,81.06857750474336,82.7233179452241,90.99826864058946,92.35031791670104,1.3611992970944413,2.3576663417946153,90.3131042098014,92.35945770943331,58.8,59.3,59.06666666666666,59.1,0.05310520905209908,0.055310416515736135,0.05444910644914489,0.054931693779599465,0.005715693560171621,0.006604123366441653,0.006185799266333696,0.006237580872387814,3,0.39161305915118305,0.2750456354184472,1.3705550123300156,0.284185428150721,2.0372137068996494,0.00913979273227028,4–6,502
3,750,15.846399720292688,72.93842878158964,15.846399720292688,72.93842878158964,1.8141609266687975,1.3515966514341677,2.5656109868223553,1.9114463153162609,14.93931925695829,16.753480183627087,72.26263045587255,73.61422710730673,88.78482850188233,88.78482850188233,0.4625642752346266,0.6541646715060901,88.55354636426502,89.01611063949964,59.3,59.6,59.45,59.45,0.07048666975508806,0.0731483197814088,0.07181749476824843,0.07181749476824843,0.013816588223549241,0.01738914921879467,0.015602868721171954,0.015602868721171954,2,0.9070804633343972,0.907080463334399,0.6757983257170821,0.6757983257170963,0.2312821376173133,0.2312821376173133,6–8,745
4,1000,21.99585354025149,62.79136913382584,21.974291699837224,62.91522796557698,0.3018028213040372,0.2647834228601644,0.6036056426080744,0.5295668457203287,21.633766190331357,22.33637904975735,62.60825903253288,63.09833806686994,84.78722267407733,84.77499689083683,0.08295575551603616,0.16591151103207233,84.72888980158231,84.83332976333185,59.8,60.1,60.0,60.05,0.0812010151363298,0.08280351494537505,0.08216433793476427,0.08232641082867612,0.027894123634981827,0.029726736771215623,0.02878221590602683,0.028754001608954936,4,0.34052550950586635,0.36208734992012737,0.30696893304410366,0.1831101012929608,0.04610708925451945,0.058332872495014954,8–10,998
5,1500,36.29268847668224,43.63042120743948,37.0005985758269,43.301784495904926,1.1612565682738145,0.5264290976282542,2.322513136547629,1.0528581952565084,35.5632219244064,37.73006512810274,42.94332294437549,43.98888275896893,79.92310968412173,80.30238307173184,0.635587265953982,1.271174531907964,79.55210468337533,80.67338807247823,63.0,63.5,63.3,63.349999999999994,0.08303682563586975,0.08754708543802399,0.08465431521627213,0.08401667489559739,0.0640010815488865,0.07408628787396941,0.0704172136167037,0.07179074252197945,4,1.4373766514205002,0.7294665522758379,0.35846155152943737,0.6870982630640015,0.7502783883565058,0.3710050007463934,10–12,1495
6,2000,45.01779664419804,33.51546679163901,48.25379900194123,33.699321568702466,3.6790470062379286,0.4089004084354351,8.2265991983651,0.9143291092890614,46.98596946779743,49.12448145292471,33.28996240595061,34.26471913629808,78.53326343583706,81.9531205706437,3.45840006087217,7.733217629499584,81.25389123182174,82.32109348361486,66.7,67.1,66.92,66.9,0.07847988987984833,0.08389669024251227,0.08205448684966098,0.08250461065311533,0.07457158937353661,0.123063329693811,0.11021515008896039,0.11813771654341748,5,1.2678295341438002,0.8706824509834803,0.4093591627518549,0.5653975675956175,0.699229338821965,0.36797291297115464,12–14,1986
7,3000,57.97482760773067,21.17788261937734,58.26642101930192,21.146777584738857,0.5473931046317246,0.15067385256107396,1.0947862092634493,0.3013477051221479,57.4287725334061,58.812476093626486,20.945591132516466,21.37906907159973,79.152710227108,79.49424662452205,0.5827093426504737,1.1654186853009474,78.81443046278916,79.83252638884089,74.7,75.2,74.975,75.0,0.07290877084671579,0.07512387303368484,0.07390776983505884,0.07379921772991738,0.19726670105349828,0.20534571048293804,0.20232382491056383,0.2033414440529095,4,0.8376484858958264,0.5460550743245633,0.20118645222239095,0.23229148686087342,0.6798161617328873,0.3382797643188411,14–16,2987
