,J (A m-2),FE(H2)_mean,FE(CO)_mean,FE(H2)_median,FE(CO)_median,FE(H2)_sem,FE(CO)_sem,FE(H2)_std,FE(CO)_std,FE(H2)_q25,FE(H2)_q75,FE(CO)_q25,FE(CO)_q75,FE(total)_mean,FE(total)_median,FE(total)_sem,FE(total)_std,FE(total)_q25,FE(total)_q75,Flow_rate_min,Flow_rate_max,Flow_rate_mean,Flow_rate_median,c_CO_min,c_CO_max,c_CO_mean,c_CO_median,c_H2_min,c_H2_max,c_H2_mean,c_H2_median,n,FE(H2)_err_low,FE(H2)_err_high,FE(CO)_err_low,FE(CO)_err_high,FE(total)_err_low,FE(total)_err_high,Time Interval (h),J (A m-2)_ps
0,100,4.747744971133894,84.01616116330891,4.747744971133894,84.01616116330891,0.5458840447385616,4.440674266882592,0.7719966195523551,6.280061774306563,4.474802948764613,5.020686993503174,81.7958240298676,86.2364982967502,88.76390613444279,88.76390613444279,3.8947902221440245,5.508065154754199,86.81651102337078,90.7113012455148,47.46,54.03,50.745000000000005,50.745000000000005,0.014038645281085688,0.015605485856569732,0.01482206556882771,0.01482206556882771,0.0007412890246326257,0.0009338978987363704,0.0008375934616844981,0.0008375934616844981,2,0.2729420223692811,0.2729420223692802,2.220337133441305,2.2203371334412907,1.9473951110720122,1.9473951110720122,0–2,99
1,250,3.967378715032623,91.64466679871722,3.967378715032623,91.64466679871722,0.047353303806132896,0.08960475115106803,0.06696768446580664,0.1267202543309066,3.9437020631295567,3.991055366935689,91.59986442314168,91.68946917429275,95.61204551374985,95.61204551374985,0.13695805495720137,0.19368793879671387,95.54356648627125,95.68052454122844,59.15,59.32,59.235,59.235,0.03383138986418292,0.03389761128770835,0.03386450057594564,0.03386450057594564,0.0014485262201647195,0.0014835221678839198,0.0014660241940243196,0.0014660241940243196,2,0.023676651903066226,0.023676651903066226,0.044802375575542897,0.044802375575528686,0.06847902747860246,0.06847902747858825,2–4,255
2,500,4.932834985354447,88.52569612361536,4.937373379904247,89.14099736463874,0.1677122936005795,0.7970576129939312,0.335424587201159,1.5941152259878624,4.68134296642014,5.188865398838553,88.29930383852869,89.36738964972541,93.45853110896981,94.32497892767933,0.9029612148619794,1.8059224297239589,93.39992827751068,94.38358175913845,60.26,61.61,60.885,60.835,0.05708312544410018,0.05939224512775207,0.058645301701238745,0.059052918116551376,0.0030365082107888133,0.0034931538669279566,0.003267837572884852,0.003270844106911319,4,0.2560304134841065,0.2514920189343064,0.8416935261100491,0.22639228508667486,0.9250506501686431,0.05860283145912604,4–6,502
3,750,11.326895588151917,81.71934138697544,11.424690490221519,81.83337292392743,0.1685782531981014,0.3893602585287019,0.3371565063962028,0.7787205170574037,11.274876970645327,11.476709107728109,81.4194502853419,82.13326402556098,93.04623697512736,93.35722941617018,0.5381782069495193,1.0763564138990387,92.70163410547514,93.7018322858224,61.37,61.96,61.7375,61.81,0.07667415210336145,0.0784321875773422,0.07766153910172277,0.0777699083630937,0.010301783656884608,0.011041247924335537,0.010764454652844195,0.01085739351507832,4,0.14981351957619182,0.0520186175065902,0.41392263858553235,0.2998911016335484,0.6555953106950483,0.34460286965222053,6–8,745
4,1000,18.805130158374993,71.18085848332461,19.25793872515152,71.43020676607316,0.47394286272070657,0.4169687337740569,0.8208931181169054,0.7222110320643275,18.55774638355198,19.27891821658627,70.89860962486881,71.58778148315469,89.98598864169962,90.68814549122467,0.8867238406343083,1.5358507442612301,89.4563560084208,90.86669969974095,62.4,63.7,62.93666666666667,62.71,0.0885190117835723,0.09025291548905287,0.08954279894024109,0.08985646954809808,0.022464120343780834,0.024278533539201407,0.023656134875233503,0.02422575074271827,3,0.7001923415995392,0.020979491434751196,0.5315971412043439,0.15757471708153048,1.231789482803876,0.17855420851627457,8–10,1000
5,1500,31.504825253163432,54.73622538644928,31.79010000153297,54.986782633055135,0.5124229962261787,0.25145040109717726,1.0248459924523574,0.5029008021943545,31.18997588384664,32.10494937084976,54.734252795050324,54.98875522445409,86.24105063961271,86.77908905811299,0.7543926592155157,1.5087853184310314,85.92753831418429,87.0926013835414,64.71,65.65,65.3425,65.505,0.10023924907879456,0.10211022465302205,0.1016399979953145,0.10210525912472068,0.05580306706091819,0.060140443048473845,0.05850148330408991,0.0590312115534838,4,0.600124117686331,0.3148493693167893,0.2525298380048113,0.0019725913989532273,0.8515507439286978,0.31351232542841956,10–12,1495
6,2000,39.284667981460544,44.104326533772046,41.99265785075485,44.10309876756945,3.2776262988171054,0.17555897184880112,6.555252597634211,0.35111794369760224,38.46941332851363,42.80791250370177,43.846034834841824,44.36139046649967,83.38899451523258,86.39183183992773,3.3857953679797976,6.771590735959595,82.75956099576061,87.0212653593997,67.94,69.06,68.3075,68.11500000000001,0.10352787593482161,0.10527567167453614,0.10439886757276766,0.10439596134085644,0.06992781875822833,0.10323268836615998,0.0929903066787829,0.09940035979537165,4,3.523244522241221,0.8152546529469191,0.2570639327276254,0.25829169893022197,3.632270844167124,0.6294335194719736,12–14,1986
7,3000,49.25624468610249,28.752611858697474,53.71982226159848,28.3850620498608,4.715198404186205,0.4933254691914757,10.543504159158884,1.103109284144118,51.27487238295289,54.78718226920537,28.185270696272525,28.988832383059222,78.00885654479995,82.10488431145927,4.2440144683499375,9.48990484872309,80.26370476601211,82.97245296547788,68.33,77.83,74.89,76.23,0.0938443234312585,0.10356934875559395,0.09752197466317898,0.09627533372074984,0.10392981460310638,0.18945525666779736,0.16706538765550044,0.1822047739959097,5,2.4449498786455877,1.0673600076068865,0.1997913535882745,0.6037703331984225,1.8411795454471616,0.867568654018612,14–16,2987
