Time,Temperature (C),Pressure (kPa)
2024-05-13 14:15:34.293,19.1,101.1
2024-05-13 14:15:43.735,19.2,101.1
2024-05-13 14:15:53.523,19.1,101.1
2024-05-13 14:16:03.070,19.1,101.1
2024-05-13 14:16:12.542,19.1,101.1
2024-05-13 14:16:22.230,19.1,101.1
2024-05-13 14:16:32.201,19.2,101.1
2024-05-13 14:16:42.088,19.2,101.1
2024-05-13 14:16:52.057,19.2,101.1
2024-05-13 14:17:02.043,19.2,101.1
2024-05-13 14:17:12.162,19.1,101.1
2024-05-13 14:17:22.210,19.1,101.1
2024-05-13 14:17:32.356,19.1,101.1
2024-05-13 14:17:42.266,19.1,101.1
2024-05-13 14:17:52.228,19.1,101.1
2024-05-13 14:18:02.564,19.2,101.1
2024-05-13 14:18:12.867,19.1,101.1
2024-05-13 14:18:22.967,18.9,101.1
2024-05-13 14:18:33.291,19.1,101.1
2024-05-13 14:18:43.539,19.1,101.1
2024-05-13 14:18:53.926,19.1,101.1
2024-05-13 14:19:04.342,19.1,101.1
2024-05-13 14:19:14.628,19.1,101.1
2024-05-13 14:19:25.156,19.0,101.1
2024-05-13 14:19:35.292,19.0,101.1
2024-05-13 14:19:45.636,19.1,101.1
2024-05-13 14:19:56.052,19.0,101.1
2024-05-13 14:20:06.573,19.1,101.1
2024-05-13 14:20:17.198,19.1,101.1
2024-05-13 14:20:27.807,19.1,101.1
2024-05-13 14:20:38.419,19.0,101.1
2024-05-13 14:20:49.016,19.0,101.1
2024-05-13 14:20:59.817,19.0,101.1
2024-05-13 14:21:10.118,19.1,101.1
2024-05-13 14:21:20.563,19.1,101.1
2024-05-13 14:21:31.223,19.1,101.1
2024-05-13 14:21:42.015,19.2,101.1
2024-05-13 14:21:52.714,19.2,101.1
2024-05-13 14:22:03.730,19.1,101.1
2024-05-13 14:22:14.716,19.1,101.1
2024-05-13 14:22:25.509,19.2,101.1
2024-05-13 14:22:36.209,19.2,101.1
2024-05-13 14:22:46.891,19.2,101.1
2024-05-13 14:22:57.467,19.2,101.1
2024-05-13 14:23:08.204,19.2,101.1
2024-05-13 14:23:18.945,19.1,101.1
2024-05-13 14:23:29.761,19.1,101.1
2024-05-13 14:23:40.432,19.2,101.1
2024-05-13 14:23:51.288,19.1,101.1
2024-05-13 14:24:02.260,19.1,101.1
2024-05-13 14:24:12.994,19.1,101.1
2024-05-13 14:24:23.936,19.1,101.1
2024-05-13 14:24:35.018,19.1,101.1
