U set;U actual;I set;I actual;P set;P actual;R set;R actual;R mode;Output/Input;Device mode;Error;Time
40.00V;3.03V;0.100A;0.103A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:17:05.914
40.00V;3.05V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:17:10.929
40.00V;3.04V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:17:15.942
40.00V;3.05V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:17:20.934
40.00V;3.05V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:17:25.940
40.00V;3.04V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:17:30.952
40.00V;3.07V;0.100A;0.103A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:17:35.967
40.00V;3.07V;0.100A;0.102A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:17:40.987
40.00V;3.03V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:17:45.998
40.00V;3.07V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:17:51.005
40.00V;3.04V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:17:56.023
40.00V;3.01V;0.100A;0.105A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:18:01.051
40.00V;3.04V;0.100A;0.105A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:18:06.037
40.00V;3.02V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:18:11.041
40.00V;3.01V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:18:16.046
40.00V;3.03V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:18:21.043
40.00V;3.01V;0.100A;0.104A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:18:26.052
40.00V;3.05V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:18:31.062
40.00V;3.05V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:18:36.075
40.00V;3.03V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:18:41.082
40.00V;3.03V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:18:46.072
40.00V;3.03V;0.100A;0.103A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:18:51.093
40.00V;3.05V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:18:56.097
40.00V;3.04V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:19:01.100
40.00V;3.05V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:19:06.129
40.00V;3.02V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:19:11.128
40.00V;3.05V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:19:16.141
40.00V;3.03V;0.100A;0.103A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:19:21.160
40.00V;3.01V;0.100A;0.105A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:19:26.153
40.00V;3.04V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:19:31.177
40.00V;3.03V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:19:36.175
40.00V;3.07V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:19:41.189
40.00V;3.03V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:19:46.193
40.00V;3.07V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:19:51.203
40.00V;3.02V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:19:56.201
40.00V;3.03V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:20:01.209
40.00V;3.05V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:20:06.213
40.00V;3.02V;0.100A;0.103A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:20:11.228
40.00V;3.04V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:20:16.247
40.00V;3.04V;0.100A;0.096A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:20:21.253
40.00V;3.03V;0.100A;0.098A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:20:26.250
40.00V;3.03V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:20:31.260
40.00V;3.05V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:20:36.273
40.00V;3.04V;0.100A;0.102A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:20:41.292
40.00V;3.02V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:20:46.300
40.00V;3.03V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:20:51.313
40.00V;3.05V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:20:56.320
40.00V;3.03V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:21:01.346
40.00V;3.06V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:21:06.364
40.00V;3.03V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:21:11.367
40.00V;3.02V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:21:16.379
40.00V;3.04V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:21:21.381
40.00V;3.02V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:21:26.397
40.00V;3.03V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:21:31.426
40.00V;3.07V;0.100A;0.102A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:21:36.433
40.00V;3.03V;0.100A;0.105A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:21:41.456
40.00V;3.03V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:21:46.463
40.00V;3.04V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:21:51.480
40.00V;3.04V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:21:56.483
40.00V;3.01V;0.100A;0.107A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:22:01.498
40.00V;3.03V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:22:06.504
40.00V;3.01V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:22:11.502
40.00V;3.07V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:22:16.495
40.00V;3.04V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:22:21.517
40.00V;3.07V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:22:26.531
40.00V;3.03V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:22:31.537
40.00V;3.07V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:22:36.544
40.00V;3.05V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:22:41.556
40.00V;3.04V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:22:46.565
40.00V;3.07V;0.100A;0.096A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:22:51.577
40.00V;3.04V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:22:56.571
40.00V;3.04V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:23:01.595
40.00V;3.07V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:23:06.603
40.00V;3.03V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:23:11.617
40.00V;3.03V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:23:16.618
40.00V;3.03V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:23:21.632
40.00V;3.03V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:23:26.633
40.00V;3.03V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:23:31.657
40.00V;3.04V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:23:36.651
40.00V;3.04V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:23:41.672
40.00V;3.03V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:23:46.691
40.00V;3.03V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:23:51.694
40.00V;3.03V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:23:56.702
40.00V;3.02V;0.100A;0.098A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:24:01.707
40.00V;3.03V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:24:06.719
40.00V;3.02V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:24:11.731
40.00V;3.06V;0.100A;0.103A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:24:16.752
40.00V;3.07V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:24:21.770
40.00V;3.02V;0.100A;0.105A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:24:26.770
40.00V;3.04V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:24:31.773
40.00V;3.04V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:24:36.795
40.00V;3.05V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:24:41.809
40.00V;3.05V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:24:46.827
40.00V;3.04V;0.100A;0.098A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:24:51.836
40.00V;3.03V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:24:56.837
40.00V;3.06V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:25:01.842
40.00V;3.04V;0.100A;0.103A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:25:06.837
40.00V;3.05V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:25:11.858
40.00V;3.04V;0.100A;0.103A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:25:16.872
40.00V;3.04V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:25:21.882
40.00V;3.05V;0.100A;0.102A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:25:26.894
40.00V;3.07V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:25:31.902
40.00V;3.07V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:25:36.914
40.00V;3.03V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:25:41.930
40.00V;3.05V;0.100A;0.104A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:25:46.931
40.00V;3.03V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:25:51.956
40.00V;3.03V;0.100A;0.102A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:25:56.949
40.00V;3.04V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:26:01.957
40.00V;3.04V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:26:06.972
40.00V;3.05V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:26:11.970
40.00V;3.02V;0.100A;0.104A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:26:16.982
40.00V;3.08V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:26:22.006
40.00V;3.07V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:26:27.015
40.00V;3.06V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:26:32.024
40.00V;3.07V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:26:37.023
40.00V;3.05V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:26:42.031
40.00V;3.04V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:26:47.052
40.00V;3.03V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:26:52.059
40.00V;3.06V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:26:57.070
40.00V;3.04V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:27:02.087
40.00V;3.03V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:27:07.107
40.00V;3.03V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:27:12.123
40.00V;3.05V;0.100A;0.104A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:27:17.133
40.00V;3.07V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:27:22.147
40.00V;3.03V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:27:27.161
40.00V;3.06V;0.100A;0.096A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:27:32.156
40.00V;3.03V;0.100A;0.105A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:27:37.162
40.00V;3.04V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:27:42.177
40.00V;3.04V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:27:47.192
40.00V;3.03V;0.100A;0.105A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:27:52.188
40.00V;3.05V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:27:57.191
40.00V;3.07V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:28:02.206
40.00V;3.02V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:28:07.208
40.00V;3.05V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:28:12.221
40.00V;3.06V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:28:17.237
40.00V;3.03V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:28:22.252
40.00V;3.08V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:28:27.243
40.00V;3.03V;0.100A;0.096A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:28:32.264
40.00V;3.07V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:28:37.268
40.00V;3.07V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:28:42.276
40.00V;3.07V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:28:47.296
40.00V;3.04V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:28:52.297
40.00V;3.03V;0.100A;0.104A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:28:57.290
40.00V;3.07V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:29:02.316
40.00V;3.03V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:29:07.332
40.00V;3.06V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:29:12.333
40.00V;3.04V;0.100A;0.097A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:29:17.324
40.00V;3.02V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:29:22.345
40.00V;3.02V;0.100A;0.105A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:29:27.358
40.00V;3.04V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:29:32.359
40.00V;3.07V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:29:37.370
40.00V;3.05V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:29:42.379
40.00V;3.05V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:29:47.371
40.00V;3.04V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:29:52.375
40.00V;3.03V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:29:57.378
40.00V;3.05V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:30:02.371
40.00V;3.03V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:30:07.376
40.00V;3.04V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:30:12.375
40.00V;3.07V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:30:17.383
40.00V;3.04V;0.100A;0.096A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:30:22.383
40.00V;3.04V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:30:27.398
40.00V;3.06V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:30:32.402
40.00V;3.04V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:30:37.418
40.00V;3.07V;0.100A;0.096A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:30:42.419
40.00V;3.05V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:30:47.416
40.00V;3.03V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:30:52.415
40.00V;3.03V;0.100A;0.103A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:30:57.445
40.00V;3.06V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:31:02.454
40.00V;3.06V;0.100A;0.102A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:31:07.446
40.00V;3.05V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:31:12.457
40.00V;3.07V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:31:17.452
40.00V;3.04V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:31:22.450
40.00V;3.07V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:31:27.474
40.00V;3.03V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:31:32.463
40.00V;3.05V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:31:37.477
40.00V;3.05V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:31:42.488
40.00V;3.10V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:31:47.485
40.00V;3.03V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:31:52.496
40.00V;3.02V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:31:57.523
40.00V;3.03V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:32:02.509
40.00V;3.09V;0.100A;0.104A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:32:07.511
40.00V;3.08V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:32:12.534
40.00V;3.05V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:32:17.535
40.00V;3.08V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:32:22.525
40.00V;3.03V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:32:27.524
40.00V;3.07V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:32:32.542
40.00V;3.06V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:32:37.547
40.00V;3.03V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:32:42.543
40.00V;3.03V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:32:47.558
40.00V;3.07V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:32:52.579
40.00V;3.07V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:32:57.576
40.00V;3.04V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:33:02.580
40.00V;3.03V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:33:07.578
40.00V;3.03V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:33:12.584
40.00V;3.04V;0.100A;0.105A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:33:17.587
40.00V;3.04V;0.100A;0.105A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:33:22.578
40.00V;3.08V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:33:27.586
40.00V;3.04V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:33:32.596
40.00V;3.05V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:33:37.602
40.00V;3.06V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:33:42.587
40.00V;3.07V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:33:47.609
40.00V;3.06V;0.100A;0.105A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:33:52.604
40.00V;3.06V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:33:57.605
40.00V;3.05V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:34:02.604
40.00V;3.06V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:34:07.631
40.00V;3.03V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:34:12.623
40.00V;3.03V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:34:17.630
40.00V;3.05V;0.100A;0.103A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:34:22.633
40.00V;3.07V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:34:27.628
40.00V;3.04V;0.100A;0.105A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:34:32.620
40.00V;3.04V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:34:37.640
40.00V;3.03V;0.100A;0.103A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:34:42.641
40.00V;3.05V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:34:47.651
40.00V;3.07V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:34:52.657
40.00V;3.05V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:34:57.656
40.00V;3.04V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:35:02.671
40.00V;3.04V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;10.06.2024 16:35:07.670
