Time,Temperature (C),Pressure (kPa)
2024-04-25 11:38:42.830,17.7,100.7
2024-04-25 11:38:54.900,17.8,100.7
2024-04-25 11:39:06.918,17.7,100.7
2024-04-25 11:39:19.214,17.7,100.7
2024-04-25 11:39:31.393,17.8,100.7
2024-04-25 11:39:43.429,17.7,100.7
2024-04-25 11:39:55.680,17.7,100.7
2024-04-25 11:40:07.878,17.8,100.7
2024-04-25 11:40:19.882,17.9,100.7
2024-04-25 11:40:31.971,17.8,100.7
2024-04-25 11:40:44.355,17.7,100.7
2024-04-25 11:40:56.660,17.6,100.7
2024-04-25 11:41:08.966,17.6,100.7
2024-04-25 11:41:21.391,17.7,100.7
2024-04-25 11:41:34.053,17.6,100.7
2024-04-25 11:41:46.451,17.8,100.7
2024-04-25 11:41:59.014,17.7,100.7
2024-04-25 11:42:11.473,17.7,100.7
2024-04-25 11:42:24.002,17.7,100.7
2024-04-25 11:42:36.600,17.7,100.7
2024-04-25 11:42:49.812,17.7,100.7
2024-04-25 11:43:02.950,17.8,100.7
2024-04-25 11:43:15.780,17.8,100.7
2024-04-25 11:43:28.864,17.7,100.7
2024-04-25 11:43:42.259,17.8,100.7
2024-04-25 11:43:55.680,17.8,100.7
2024-04-25 11:44:08.729,17.8,100.7
2024-04-25 11:44:22.018,17.8,100.7
2024-04-25 11:44:35.164,17.8,100.7
2024-04-25 11:44:48.210,17.9,100.7
2024-04-25 11:45:01.743,17.8,100.7
2024-04-25 11:45:15.026,17.9,100.7
2024-04-25 11:45:28.224,17.8,100.7
2024-04-25 11:45:41.997,17.7,100.7
2024-04-25 11:45:54.461,17.7,100.7
2024-04-25 11:46:07.757,17.7,100.7
2024-04-25 11:46:21.076,17.7,100.7
2024-04-25 11:46:34.445,17.7,100.7
2024-04-25 11:46:47.831,17.7,100.7
2024-04-25 11:47:01.362,17.8,100.7
2024-04-25 11:47:14.957,17.7,100.7
2024-04-25 11:47:28.372,17.7,100.7
2024-04-25 11:47:41.531,17.7,100.7
2024-04-25 11:47:54.751,17.9,100.7
2024-04-25 11:48:07.890,17.9,100.7
2024-04-25 11:48:21.121,17.8,100.7
2024-04-25 11:48:34.660,17.7,100.7
2024-04-25 11:48:48.110,17.7,100.7
2024-04-25 11:49:01.483,17.8,100.7
2024-04-25 11:49:14.890,17.8,100.7
2024-04-25 11:49:28.286,17.8,100.7
2024-04-25 11:49:41.665,17.8,100.7
2024-04-25 11:49:54.477,17.8,100.7
2024-04-25 11:50:07.924,17.8,100.7
2024-04-25 11:50:20.988,17.8,100.7
2024-04-25 11:50:34.073,17.7,100.7
2024-04-25 11:50:47.483,17.8,100.7
2024-04-25 11:51:00.709,18.0,100.7
2024-04-25 11:51:13.773,17.9,100.6
2024-04-25 11:51:27.095,17.8,100.6
2024-04-25 11:51:40.241,17.8,100.6
2024-04-25 11:51:53.694,17.8,100.6
2024-04-25 11:52:07.198,17.8,100.6
2024-04-25 11:52:20.490,17.7,100.6
2024-04-25 11:52:33.919,17.7,100.6
2024-04-25 11:52:47.335,17.8,100.6
2024-04-25 11:53:00.948,17.8,100.6
2024-04-25 11:53:14.052,17.8,100.6
2024-04-25 11:53:27.301,18.0,100.6
2024-04-25 11:53:40.298,17.9,100.6
2024-04-25 11:53:54.068,18.0,100.7
2024-04-25 11:54:07.201,17.8,100.6
2024-04-25 11:54:20.473,17.8,100.6
2024-04-25 11:54:33.654,17.7,100.6
2024-04-25 11:54:46.966,17.8,100.6
2024-04-25 11:55:00.285,17.9,100.6
2024-04-25 11:55:13.463,17.8,100.6
2024-04-25 11:55:26.668,17.9,100.6
2024-04-25 11:55:39.935,17.9,100.6
2024-04-25 11:55:53.140,17.9,100.6
2024-04-25 11:56:06.460,17.9,100.6
2024-04-25 11:56:19.572,17.8,100.6
2024-04-25 11:56:32.624,17.8,100.6
2024-04-25 11:56:46.050,17.9,100.6
2024-04-25 11:56:59.551,17.9,100.6
2024-04-25 11:57:12.437,17.8,100.6
2024-04-25 11:57:26.122,17.8,100.6
2024-04-25 11:57:39.497,17.8,100.6
2024-04-25 11:57:53.013,17.8,100.6
2024-04-25 11:58:06.352,17.8,100.6
2024-04-25 11:58:19.523,17.8,100.6
2024-04-25 11:58:32.836,17.9,100.6
2024-04-25 11:58:46.250,17.8,100.6
2024-04-25 11:58:59.356,17.8,100.6
2024-04-25 11:59:12.754,17.8,100.6
2024-04-25 11:59:25.907,17.8,100.6
2024-04-25 11:59:38.652,17.8,100.6
2024-04-25 11:59:51.407,17.8,100.6
2024-04-25 12:00:04.716,17.9,100.6
2024-04-25 12:00:18.085,17.9,100.6
2024-04-25 12:00:31.014,17.9,100.6
2024-04-25 12:00:43.951,17.9,100.6
2024-04-25 12:00:57.424,17.8,100.6
2024-04-25 12:01:10.268,17.9,100.6
2024-04-25 12:01:23.097,17.8,100.6
2024-04-25 12:01:36.078,17.7,100.6
2024-04-25 12:01:48.793,17.8,100.6
2024-04-25 12:02:01.961,17.8,100.6
2024-04-25 12:02:14.964,17.8,100.6
2024-04-25 12:02:28.329,17.7,100.6
2024-04-25 12:02:41.127,17.7,100.6
2024-04-25 12:02:53.697,17.8,100.6
2024-04-25 12:03:06.577,17.8,100.6
2024-04-25 12:03:19.585,17.9,100.6
2024-04-25 12:03:32.871,17.9,100.6
2024-04-25 12:03:46.024,17.7,100.6
2024-04-25 12:03:59.120,17.7,100.6
2024-04-25 12:04:11.675,17.8,100.6
2024-04-25 12:04:24.377,17.7,100.6
2024-04-25 12:04:37.233,17.8,100.6
2024-04-25 12:04:49.947,17.8,100.6
2024-04-25 12:05:02.720,17.7,100.6
2024-04-25 12:05:15.526,17.8,100.6
2024-04-25 12:05:28.055,17.8,100.6
2024-04-25 12:05:40.735,17.9,100.6
2024-04-25 12:05:53.467,17.8,100.6
2024-04-25 12:06:06.104,17.8,100.6
2024-04-25 12:06:19.063,17.8,100.6
2024-04-25 12:06:32.056,17.9,100.6
2024-04-25 12:06:45.203,17.9,100.6
2024-04-25 12:06:58.000,17.9,100.6
2024-04-25 12:07:10.671,17.9,100.6
2024-04-25 12:07:23.251,17.9,100.6
2024-04-25 12:07:35.783,17.8,100.6
2024-04-25 12:07:48.442,17.8,100.6
2024-04-25 12:08:01.165,17.8,100.6
2024-04-25 12:08:13.616,17.8,100.6
2024-04-25 12:08:26.398,17.9,100.6
2024-04-25 12:08:39.066,17.8,100.6
2024-04-25 12:08:51.490,17.9,100.6
2024-04-25 12:09:04.430,17.8,100.6
2024-04-25 12:09:16.790,17.7,100.6
2024-04-25 12:09:29.187,17.7,100.6
2024-04-25 12:09:41.644,17.8,100.6
2024-04-25 12:09:54.062,17.9,100.6
2024-04-25 12:10:06.693,17.9,100.6
2024-04-25 12:10:19.394,17.8,100.6
2024-04-25 12:10:31.735,17.8,100.6
2024-04-25 12:10:44.081,17.9,100.6
2024-04-25 12:10:56.632,17.9,100.6
2024-04-25 12:11:08.844,17.8,100.6
2024-04-25 12:11:21.030,17.8,100.6
2024-04-25 12:11:33.313,17.8,100.6
2024-04-25 12:11:45.827,17.8,100.6
2024-04-25 12:11:57.783,17.8,100.6
2024-04-25 12:12:10.167,17.8,100.6
2024-04-25 12:12:22.670,17.9,100.6
2024-04-25 12:12:35.126,17.9,100.6
2024-04-25 12:12:47.790,17.9,100.6
2024-04-25 12:13:00.197,17.9,100.6
2024-04-25 12:13:12.687,17.9,100.6
2024-04-25 12:13:25.091,17.8,100.6
2024-04-25 12:13:37.212,17.9,100.6
2024-04-25 12:13:49.715,18.0,100.6
2024-04-25 12:14:01.766,18.0,100.6
2024-04-25 12:14:13.770,18.0,100.6
2024-04-25 12:14:26.069,18.0,100.6
2024-04-25 12:14:38.750,17.9,100.6
2024-04-25 12:14:51.080,17.8,100.6
2024-04-25 12:15:03.623,17.7,100.6
2024-04-25 12:15:15.833,17.9,100.6
2024-04-25 12:15:28.081,18.0,100.6
2024-04-25 12:15:40.059,17.9,100.6
2024-04-25 12:15:52.671,17.7,100.6
2024-04-25 12:16:05.172,17.7,100.6
2024-04-25 12:16:17.223,17.8,100.6
2024-04-25 12:16:29.622,17.7,100.6
2024-04-25 12:16:41.990,17.9,100.6
2024-04-25 12:16:53.658,17.9,100.6
2024-04-25 12:17:05.944,17.8,100.6
2024-04-25 12:17:18.114,17.9,100.6
2024-04-25 12:17:30.339,17.9,100.6
2024-04-25 12:17:42.569,17.8,100.6
2024-04-25 12:17:54.996,17.8,100.6
2024-04-25 12:18:07.011,17.8,100.6
2024-04-25 12:18:19.004,17.8,100.6
2024-04-25 12:18:31.228,17.8,100.6
2024-04-25 12:18:43.097,17.9,100.6
2024-04-25 12:18:55.572,17.9,100.6
2024-04-25 12:19:07.601,17.9,100.6
2024-04-25 12:19:19.460,18.0,100.6
2024-04-25 12:19:31.869,18.0,100.6
2024-04-25 12:19:43.909,18.0,100.6
2024-04-25 12:19:56.037,18.0,100.6
2024-04-25 12:20:08.181,18.2,100.6
2024-04-25 12:20:20.311,18.0,100.6
2024-04-25 12:20:32.423,18.1,100.6
2024-04-25 12:20:44.685,18.0,100.6
2024-04-25 12:20:56.437,17.9,100.6
2024-04-25 12:21:08.565,17.9,100.6
2024-04-25 12:21:20.936,18.0,100.6
2024-04-25 12:21:32.593,17.9,100.6
2024-04-25 12:21:44.586,17.8,100.6
2024-04-25 12:21:56.659,17.8,100.6
2024-04-25 12:22:08.626,17.9,100.6
2024-04-25 12:22:20.447,18.0,100.6
2024-04-25 12:22:32.284,17.9,100.6
2024-04-25 12:22:44.520,17.8,100.6
2024-04-25 12:22:56.231,17.9,100.6
2024-04-25 12:23:08.201,18.0,100.6
2024-04-25 12:23:20.075,17.9,100.6
2024-04-25 12:23:32.114,17.8,100.6
2024-04-25 12:23:44.036,17.9,100.6
2024-04-25 12:23:56.119,17.9,100.6
2024-04-25 12:24:07.980,18.0,100.6
2024-04-25 12:24:19.652,17.9,100.6
2024-04-25 12:24:31.409,18.1,100.6
2024-04-25 12:24:43.677,18.0,100.6
2024-04-25 12:24:55.372,17.9,100.6
2024-04-25 12:25:06.966,17.9,100.6
2024-04-25 12:25:18.984,18.0,100.6
2024-04-25 12:25:30.902,18.0,100.6
2024-04-25 12:25:42.790,17.9,100.6
2024-04-25 12:25:54.917,17.9,100.6
2024-04-25 12:26:06.687,17.9,100.6
2024-04-25 12:26:18.530,17.9,100.6
2024-04-25 12:26:30.155,17.9,100.6
2024-04-25 12:26:42.123,17.9,100.6
2024-04-25 12:26:53.816,17.8,100.6
2024-04-25 12:27:05.594,17.8,100.6
2024-04-25 12:27:17.508,17.8,100.6
2024-04-25 12:27:29.164,17.8,100.6
2024-04-25 12:27:41.097,17.9,100.6
2024-04-25 12:27:52.926,18.0,100.6
2024-04-25 12:28:04.624,17.9,100.6
2024-04-25 12:28:16.331,18.0,100.6
2024-04-25 12:28:28.130,18.0,100.6
2024-04-25 12:28:39.650,18.0,100.6
2024-04-25 12:28:50.881,18.0,100.6
2024-04-25 12:29:02.430,17.9,100.6
2024-04-25 12:29:14.047,17.9,100.6
2024-04-25 12:29:25.540,18.0,100.6
2024-04-25 12:29:37.082,18.0,100.6
2024-04-25 12:29:48.736,17.8,100.6
2024-04-25 12:30:00.386,18.0,100.6
2024-04-25 12:30:11.991,17.9,100.6
2024-04-25 12:30:23.545,17.9,100.6
2024-04-25 12:30:35.260,17.9,100.6
2024-04-25 12:30:46.672,18.0,100.6
2024-04-25 12:30:58.338,18.0,100.6
2024-04-25 12:31:10.244,18.0,100.6
2024-04-25 12:31:21.806,18.0,100.6
2024-04-25 12:31:33.722,18.0,100.6
2024-04-25 12:31:45.262,17.9,100.6
2024-04-25 12:31:56.957,17.9,100.6
2024-04-25 12:32:08.524,17.9,100.6
2024-04-25 12:32:19.992,18.0,100.6
2024-04-25 12:32:31.486,18.0,100.6
2024-04-25 12:32:43.170,17.8,100.6
2024-04-25 12:32:54.772,17.9,100.6
2024-04-25 12:33:06.123,17.8,100.6
2024-04-25 12:33:17.833,17.9,100.6
2024-04-25 12:33:29.473,17.9,100.6
2024-04-25 12:33:40.838,17.9,100.6
2024-04-25 12:33:52.256,17.9,100.6
2024-04-25 12:34:03.764,17.9,100.6
2024-04-25 12:34:15.236,18.0,100.6
2024-04-25 12:34:26.971,18.1,100.6
2024-04-25 12:34:38.730,17.9,100.6
2024-04-25 12:34:50.333,17.9,100.6
2024-04-25 12:35:01.841,17.9,100.6
2024-04-25 12:35:13.469,18.0,100.6
2024-04-25 12:35:24.956,18.0,100.6
2024-04-25 12:35:36.218,17.9,100.6
2024-04-25 12:35:47.391,17.9,100.6
2024-04-25 12:35:58.544,18.0,100.6
2024-04-25 12:36:09.502,17.9,100.6
2024-04-25 12:36:21.053,17.9,100.6
2024-04-25 12:36:32.222,17.9,100.6
2024-04-25 12:36:43.807,17.8,100.6
2024-04-25 12:36:55.465,17.9,100.6
2024-04-25 12:37:06.824,17.9,100.6
2024-04-25 12:37:17.976,17.9,100.6
2024-04-25 12:37:29.248,17.9,100.6
2024-04-25 12:37:40.388,17.8,100.6
2024-04-25 12:37:51.548,17.9,100.6
2024-04-25 12:38:02.524,17.9,100.6
2024-04-25 12:38:13.833,17.9,100.6
2024-04-25 12:38:25.203,17.9,100.6
2024-04-25 12:38:36.693,17.9,100.6
2024-04-25 12:38:48.226,17.8,100.6
2024-04-25 12:38:59.389,17.9,100.6
2024-04-25 12:39:10.478,17.9,100.6
2024-04-25 12:39:22.129,17.8,100.6
2024-04-25 12:39:33.685,17.8,100.6
2024-04-25 12:39:45.083,17.9,100.6
2024-04-25 12:39:56.299,17.9,100.6
2024-04-25 12:40:07.503,17.9,100.6
2024-04-25 12:40:18.641,17.9,100.6
2024-04-25 12:40:30.141,17.9,100.6
2024-04-25 12:40:41.662,17.9,100.6
2024-04-25 12:40:52.678,17.9,100.6
2024-04-25 12:41:03.950,17.8,100.6
2024-04-25 12:41:15.247,18.0,100.6
2024-04-25 12:41:26.670,18.0,100.6
2024-04-25 12:41:37.747,18.0,100.6
2024-04-25 12:41:49.119,17.9,100.6
2024-04-25 12:42:00.278,17.9,100.6
2024-04-25 12:42:11.691,17.9,100.6
2024-04-25 12:42:23.269,17.9,100.6
2024-04-25 12:42:34.858,18.0,100.6
2024-04-25 12:42:46.283,18.0,100.6
2024-04-25 12:42:57.543,18.0,100.6
2024-04-25 12:43:08.853,17.9,100.6
2024-04-25 12:43:20.170,17.9,100.6
2024-04-25 12:43:31.589,17.9,100.6
2024-04-25 12:43:42.671,17.8,100.6
2024-04-25 12:43:54.078,17.9,100.6
2024-04-25 12:44:05.388,17.9,100.6
2024-04-25 12:44:16.246,17.8,100.6
2024-04-25 12:44:27.248,17.7,100.6
2024-04-25 12:44:38.600,17.8,100.6
2024-04-25 12:44:49.733,17.8,100.6
2024-04-25 12:45:01.287,17.9,100.6
2024-04-25 12:45:12.659,17.8,100.6
2024-04-25 12:45:23.929,17.8,100.6
2024-04-25 12:45:35.181,17.9,100.6
2024-04-25 12:45:46.256,17.9,100.6
2024-04-25 12:45:57.588,17.8,100.6
2024-04-25 12:46:08.847,17.8,100.6
2024-04-25 12:46:20.146,17.7,100.5
2024-04-25 12:46:31.497,17.8,100.5
2024-04-25 12:46:42.474,17.9,100.5
2024-04-25 12:46:53.647,17.9,100.5
2024-04-25 12:47:04.812,17.8,100.5
2024-04-25 12:47:15.873,17.8,100.5
2024-04-25 12:47:27.046,17.9,100.5
2024-04-25 12:47:38.118,17.9,100.5
2024-04-25 12:47:48.939,17.9,100.5
2024-04-25 12:47:59.694,17.9,100.5
2024-04-25 12:48:11.363,17.8,100.6
2024-04-25 12:48:22.533,17.9,100.6
2024-04-25 12:48:33.421,17.9,100.6
2024-04-25 12:48:44.776,17.9,100.6
2024-04-25 12:48:55.962,17.9,100.6
2024-04-25 12:49:07.184,17.9,100.6
2024-04-25 12:49:18.180,17.9,100.6
2024-04-25 12:49:29.398,18.0,100.6
2024-04-25 12:49:40.630,18.0,100.6
2024-04-25 12:49:51.943,18.0,100.6
2024-04-25 12:50:03.195,17.8,100.6
2024-04-25 12:50:14.297,17.8,100.6
2024-04-25 12:50:25.359,17.8,100.6
2024-04-25 12:50:36.214,17.8,100.6
2024-04-25 12:50:47.570,17.9,100.6
2024-04-25 12:50:58.390,17.9,100.5
2024-04-25 12:51:09.692,17.9,100.5
2024-04-25 12:51:20.615,17.9,100.5
2024-04-25 12:51:31.829,18.0,100.5
2024-04-25 12:51:42.910,17.9,100.5
2024-04-25 12:51:53.969,17.9,100.5
2024-04-25 12:52:05.071,17.8,100.5
2024-04-25 12:52:16.261,17.7,100.5
2024-04-25 12:52:27.672,17.8,100.5
2024-04-25 12:52:39.038,17.8,100.5
2024-04-25 12:52:50.071,17.7,100.5
2024-04-25 12:53:01.092,17.8,100.5
2024-04-25 12:53:11.905,17.7,100.5
2024-04-25 12:53:22.670,17.8,100.5
2024-04-25 12:53:33.280,17.8,100.5
2024-04-25 12:53:44.335,17.8,100.5
2024-04-25 12:53:55.278,17.8,100.5
2024-04-25 12:54:06.662,17.8,100.5
2024-04-25 12:54:17.856,17.8,100.5
2024-04-25 12:54:28.821,17.8,100.5
2024-04-25 12:54:39.698,17.8,100.5
2024-04-25 12:54:50.722,17.9,100.5
2024-04-25 12:55:01.298,17.9,100.5
2024-04-25 12:55:12.254,17.8,100.5
2024-04-25 12:55:23.239,17.8,100.5
2024-04-25 12:55:34.379,17.9,100.5
2024-04-25 12:55:45.595,17.9,100.5
2024-04-25 12:55:56.387,17.9,100.5
2024-04-25 12:56:07.346,17.8,100.5
2024-04-25 12:56:18.422,17.8,100.5
2024-04-25 12:56:29.524,17.7,100.5
2024-04-25 12:56:40.565,17.8,100.5
2024-04-25 12:56:51.396,17.8,100.5
2024-04-25 12:57:02.344,17.7,100.5
2024-04-25 12:57:13.355,17.8,100.5
2024-04-25 12:57:24.401,17.7,100.5
2024-04-25 12:57:35.541,17.9,100.5
2024-04-25 12:57:46.482,17.8,100.5
2024-04-25 12:57:57.204,17.8,100.5
2024-04-25 12:58:08.016,17.8,100.5
2024-04-25 12:58:19.047,17.7,100.5
2024-04-25 12:58:30.130,17.7,100.5
2024-04-25 12:58:40.940,17.8,100.5
2024-04-25 12:58:51.928,17.8,100.5
2024-04-25 12:59:02.816,17.8,100.5
2024-04-25 12:59:13.887,17.7,100.5
2024-04-25 12:59:24.778,17.8,100.5
2024-04-25 12:59:35.708,17.8,100.5
2024-04-25 12:59:46.690,17.9,100.5
2024-04-25 12:59:57.305,17.9,100.5
