,Time (UTC),Flow_rate_min,Flow_rate_max,Flow_rate_mean,Flow_rate_median,Flow_rate_min_dry,Flow_rate_max_dry,Flow_rate_mean_dry,Flow_rate_median_dry,Current [A],Voltage
0,2024-06-10 12:00:00,43.278512,51.609336,47.32560592857142,47.3947345,41.98836571008562,50.070845181153345,45.9148144737567,45.98188230035293,0.122,3.09
1,2024-06-10 14:00:00,49.219328,62.108206,57.59217397478992,58.421619,47.752084084329354,60.25674050728301,55.87533284167336,56.6800518452965,0.271,3.58
2,2024-06-10 16:00:00,60.165426,63.369918,61.651120125,61.7121635,58.371875400685994,61.48084046887142,59.81328050846386,59.87250416092396,0.518,4.27
3,2024-06-10 18:00:00,60.502984,64.573878,62.081064297520655,62.070955,58.69937068870249,62.64891003605789,60.230407907638714,60.22059997151167,0.771,4.9
4,2024-06-10 20:00:00,60.93475,64.071888,62.46053792436979,62.416543,59.11826560609662,62.16188451857232,60.59856930425683,60.55588588265891,1.022,5.46
5,2024-06-10 22:00:00,61.322032,67.202592,63.66974932499999,63.101377,59.49400260576364,65.19926123064661,61.7717337261405,61.22030476200257,1.514,6.37
6,2024-06-11 00:00:00,64.356012,73.367319,66.51029003305787,65.783587,62.43753869122531,71.1802157463388,64.52759700684479,63.822557223714945,2.016,7.68
7,2024-06-11 02:00:00,67.429572,80.395776,71.22771590756302,69.204551,65.41947488422312,77.99915219437591,69.10439490666498,67.14154119231898,3.013,9.19
