Time,Temperature (C),Pressure (kPa)
2024-05-24 13:18:01.324,21.6,102.0
2024-05-24 13:18:10.023,21.7,102.0
2024-05-24 13:18:19.487,21.6,102.0
2024-05-24 13:18:29.101,21.6,102.0
2024-05-24 13:18:38.802,21.7,102.0
2024-05-24 13:18:48.524,21.7,102.0
2024-05-24 13:18:58.303,21.6,102.0
2024-05-24 13:19:07.972,21.8,102.0
2024-05-24 13:19:17.742,21.6,102.0
2024-05-24 13:19:27.577,21.5,102.0
2024-05-24 13:19:37.481,21.5,102.0
2024-05-24 13:19:47.384,21.6,102.0
2024-05-24 13:19:57.364,21.6,102.0
2024-05-24 13:20:07.405,21.6,102.0
2024-05-24 13:20:17.494,21.7,102.0
2024-05-24 13:20:27.537,21.8,102.0
2024-05-24 13:20:37.607,21.7,102.0
2024-05-24 13:20:47.686,21.8,102.0
2024-05-24 13:20:57.838,21.8,102.0
2024-05-24 13:21:08.056,21.8,102.0
2024-05-24 13:21:18.318,21.7,102.0
2024-05-24 13:21:28.566,21.8,102.0
2024-05-24 13:21:38.873,21.8,102.0
2024-05-24 13:21:49.166,21.7,102.0
2024-05-24 13:21:59.621,21.6,102.0
2024-05-24 13:22:09.937,21.6,102.0
2024-05-24 13:22:20.357,21.7,102.0
2024-05-24 13:22:30.714,21.7,102.0
2024-05-24 13:22:41.127,21.7,102.0
2024-05-24 13:22:51.551,21.7,102.0
2024-05-24 13:23:02.100,21.7,102.0
2024-05-24 13:23:12.588,21.6,102.0
2024-05-24 13:23:23.148,21.6,102.0
2024-05-24 13:23:33.698,21.6,102.0
2024-05-24 13:23:44.331,21.6,102.0
2024-05-24 13:23:54.929,21.6,102.0
2024-05-24 13:24:05.556,21.7,102.0
2024-05-24 13:24:16.168,21.6,102.0
2024-05-24 13:24:26.810,21.6,102.0
2024-05-24 13:24:37.484,21.6,102.0
2024-05-24 13:24:48.231,21.6,102.0
2024-05-24 13:24:58.898,21.6,102.0
2024-05-24 13:25:09.630,21.7,102.0
2024-05-24 13:25:20.420,21.7,102.0
2024-05-24 13:25:31.145,21.6,102.0
2024-05-24 13:25:41.925,21.6,102.0
2024-05-24 13:25:52.647,21.7,102.0
2024-05-24 13:26:03.530,21.7,102.0
2024-05-24 13:26:14.385,21.7,102.0
2024-05-24 13:26:25.244,21.7,102.0
2024-05-24 13:26:36.070,21.6,102.0
2024-05-24 13:26:46.872,21.6,102.0
2024-05-24 13:26:57.789,21.6,102.0
2024-05-24 13:27:08.599,21.5,102.0
2024-05-24 13:27:19.455,21.7,102.0
2024-05-24 13:27:30.430,21.7,102.0
2024-05-24 13:27:41.338,21.6,102.0
2024-05-24 13:27:52.285,21.6,102.0
2024-05-24 13:28:03.174,21.6,102.0
2024-05-24 13:28:14.161,21.7,102.0
2024-05-24 13:28:25.133,21.6,102.0
2024-05-24 13:28:36.108,21.6,102.0
2024-05-24 13:28:47.032,21.6,102.0
2024-05-24 13:28:58.082,21.6,102.0
2024-05-24 13:29:08.946,21.6,102.0
2024-05-24 13:29:19.887,21.6,102.0
2024-05-24 13:29:30.883,21.5,102.0
2024-05-24 13:29:41.868,21.5,102.0
2024-05-24 13:29:52.855,21.6,102.0
2024-05-24 13:30:03.836,21.6,102.0
2024-05-24 13:30:14.776,21.6,102.0
2024-05-24 13:30:25.783,21.6,102.0
2024-05-24 13:30:36.717,21.6,102.0
2024-05-24 13:30:47.769,21.5,102.0
2024-05-24 13:30:58.742,21.6,102.0
2024-05-24 13:31:09.696,21.6,102.0
2024-05-24 13:31:20.787,21.6,102.0
2024-05-24 13:31:31.736,21.7,102.0
2024-05-24 13:31:42.811,21.8,102.0
2024-05-24 13:31:53.818,21.7,102.0
2024-05-24 13:32:04.755,21.7,102.0
2024-05-24 13:32:15.822,21.6,102.0
2024-05-24 13:32:26.900,21.6,102.0
2024-05-24 13:32:37.966,21.6,102.0
2024-05-24 13:32:48.964,21.6,102.0
2024-05-24 13:33:00.071,21.7,102.0
2024-05-24 13:33:11.187,21.6,102.0
2024-05-24 13:33:22.242,21.6,102.0
2024-05-24 13:33:33.278,21.6,102.0
2024-05-24 13:33:44.361,21.6,102.0
2024-05-24 13:33:55.352,21.6,102.0
2024-05-24 13:34:06.343,21.7,102.0
2024-05-24 13:34:17.422,21.7,102.0
2024-05-24 13:34:28.454,21.7,102.0
2024-05-24 13:34:39.428,21.7,102.0
2024-05-24 13:34:50.440,21.6,102.0
2024-05-24 13:35:01.395,21.5,102.0
2024-05-24 13:35:12.467,21.5,102.0
2024-05-24 13:35:23.407,21.6,102.0
2024-05-24 13:35:34.480,21.6,102.0
2024-05-24 13:35:45.393,21.6,102.0
2024-05-24 13:35:56.482,21.6,102.0
2024-05-24 13:36:07.495,21.6,102.0
2024-05-24 13:36:18.471,21.5,102.0
2024-05-24 13:36:29.517,21.6,102.0
2024-05-24 13:36:40.546,21.7,102.0
2024-05-24 13:36:51.541,21.7,102.0
2024-05-24 13:37:02.522,21.7,102.0
2024-05-24 13:37:13.508,21.7,102.0
2024-05-24 13:37:24.511,21.7,102.0
2024-05-24 13:37:35.525,21.7,102.0
2024-05-24 13:37:46.527,21.6,102.0
2024-05-24 13:37:57.531,21.6,102.0
2024-05-24 13:38:08.537,21.6,102.0
2024-05-24 13:38:19.509,21.6,102.0
2024-05-24 13:38:30.458,21.6,102.0
2024-05-24 13:38:41.362,21.6,102.0
2024-05-24 13:38:52.342,21.6,102.0
2024-05-24 13:39:03.296,21.7,102.0
2024-05-24 13:39:14.306,21.7,102.0
2024-05-24 13:39:25.330,21.6,102.0
2024-05-24 13:39:36.339,21.6,102.0
2024-05-24 13:39:47.385,21.5,102.0
2024-05-24 13:39:58.370,21.6,102.0
2024-05-24 13:40:09.415,21.6,102.0
2024-05-24 13:40:20.434,21.6,102.0
2024-05-24 13:40:31.433,21.6,102.0
2024-05-24 13:40:42.405,21.5,102.0
2024-05-24 13:40:53.367,21.7,102.0
2024-05-24 13:41:04.260,21.7,102.0
2024-05-24 13:41:15.246,21.7,102.0
2024-05-24 13:41:26.193,21.6,102.0
2024-05-24 13:41:37.174,21.6,102.0
2024-05-24 13:41:48.028,21.6,102.0
2024-05-24 13:41:59.034,21.6,102.0
2024-05-24 13:42:57.449,21.5,102.0
2024-05-24 13:43:07.234,21.5,102.0
2024-05-24 13:43:17.155,21.6,102.0
2024-05-24 13:43:27.276,21.7,102.0
2024-05-24 13:43:36.964,21.7,102.0
2024-05-24 13:43:46.830,21.7,102.0
2024-05-24 13:43:57.568,21.7,102.0
2024-05-24 13:44:08.540,21.7,102.0
2024-05-24 13:44:19.704,21.8,102.0
2024-05-24 13:44:30.355,21.7,102.0
2024-05-24 13:44:41.476,21.6,102.0
2024-05-24 13:45:00.036,21.5,102.0
2024-05-24 13:45:10.944,21.5,102.0
2024-05-24 13:45:21.885,21.5,102.0
2024-05-24 13:45:32.766,21.6,102.0
2024-05-24 13:45:43.563,21.6,102.0
2024-05-24 13:45:54.574,21.6,102.0
2024-05-24 13:46:05.496,21.6,102.0
2024-05-24 13:46:16.649,21.7,102.0
2024-05-24 13:46:27.660,21.7,102.0
2024-05-24 13:46:38.603,21.6,102.0
2024-05-24 13:46:49.622,21.6,102.0
2024-05-24 13:47:00.547,21.6,102.0
2024-05-24 13:47:11.549,21.6,102.0
2024-05-24 13:47:22.690,21.6,102.0
2024-05-24 13:47:33.629,21.6,102.0
2024-05-24 13:47:44.642,21.6,102.0
2024-05-24 13:47:55.562,21.6,102.0
2024-05-24 13:48:06.522,21.6,102.0
2024-05-24 13:48:17.662,21.6,102.0
2024-05-24 13:48:28.766,21.7,102.0
2024-05-24 13:48:39.933,21.6,102.0
2024-05-24 13:48:50.646,21.6,102.0
2024-05-24 13:49:01.818,21.6,102.0
2024-05-24 13:49:13.002,21.7,102.0
2024-05-24 13:49:23.894,21.7,102.0
2024-05-24 13:49:34.805,21.7,102.0
2024-05-24 13:49:45.854,21.7,102.0
2024-05-24 13:49:57.110,21.7,102.0
2024-05-24 13:50:08.045,21.7,102.0
2024-05-24 13:50:19.157,21.6,102.0
2024-05-24 13:50:30.278,21.6,102.0
2024-05-24 13:50:41.435,21.7,102.0
