U set;U actual;I set;I actual;P set;P actual;R set;R actual;R mode;Output/Input;Device mode;Error;Time
40.00V;3.34V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;24.05.2024 16:58:11.910
40.00V;3.33V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;24.05.2024 16:59:11.904
40.00V;3.29V;0.100A;0.115A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;24.05.2024 17:00:11.904
40.00V;3.31V;0.100A;0.114A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;24.05.2024 17:01:11.908
40.00V;3.31V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;24.05.2024 17:02:11.905
40.00V;3.31V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;24.05.2024 17:03:11.914
40.00V;3.33V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;24.05.2024 17:04:11.904
40.00V;3.31V;0.100A;0.118A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;24.05.2024 17:05:11.919
40.00V;3.34V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;24.05.2024 17:06:11.932
40.00V;3.33V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;24.05.2024 17:07:11.936
40.00V;3.33V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;24.05.2024 17:08:11.951
40.00V;3.31V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;24.05.2024 17:09:11.956
40.00V;3.32V;0.100A;0.114A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;24.05.2024 17:10:11.959
40.00V;3.33V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;24.05.2024 17:11:11.951
40.00V;3.33V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;24.05.2024 17:12:11.958
40.00V;3.33V;0.100A;0.113A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;24.05.2024 17:13:11.955
40.00V;3.32V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;24.05.2024 17:14:11.952
40.00V;3.33V;0.100A;0.113A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;24.05.2024 17:15:11.950
40.00V;3.31V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;24.05.2024 17:16:11.963
40.00V;3.35V;0.100A;0.112A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;24.05.2024 17:17:11.956
40.00V;3.33V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;24.05.2024 17:18:11.962
40.00V;3.32V;0.100A;0.115A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;24.05.2024 17:19:11.982
40.00V;3.31V;0.100A;0.123A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;24.05.2024 17:20:11.995
40.00V;3.31V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;24.05.2024 17:21:11.993
40.00V;3.33V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;24.05.2024 17:22:11.990
40.00V;3.33V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;24.05.2024 17:23:11.991
40.00V;3.32V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;24.05.2024 17:24:11.991
40.00V;3.33V;0.100A;0.115A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;24.05.2024 17:25:11.992
40.00V;3.33V;0.100A;0.111A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;24.05.2024 17:26:11.986
40.00V;3.33V;0.100A;0.113A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;24.05.2024 17:27:11.989
40.00V;3.32V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;24.05.2024 17:28:11.991
40.00V;3.33V;0.100A;0.112A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;24.05.2024 17:29:11.994
40.00V;3.35V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;24.05.2024 17:30:11.990
40.00V;3.34V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;24.05.2024 17:31:11.993
40.00V;3.35V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;24.05.2024 17:32:11.987
40.00V;3.32V;0.100A;0.114A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;24.05.2024 17:33:11.999
40.00V;3.32V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;24.05.2024 17:34:11.992
40.00V;3.33V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;24.05.2024 17:35:11.999
40.00V;3.33V;0.100A;0.114A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;24.05.2024 17:36:12.001
40.00V;3.33V;0.100A;0.115A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;24.05.2024 17:37:11.988
40.00V;3.33V;0.100A;0.115A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;24.05.2024 17:38:11.988
40.00V;3.33V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;24.05.2024 17:39:12.001
40.00V;3.32V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;24.05.2024 17:40:11.988
40.00V;3.33V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;24.05.2024 17:41:11.992
40.00V;3.33V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;24.05.2024 17:42:11.995
40.00V;3.31V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;24.05.2024 17:43:11.990
40.00V;3.33V;0.100A;0.114A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;24.05.2024 17:44:12.003
40.00V;3.33V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;24.05.2024 17:45:12.004
40.00V;3.34V;0.100A;0.115A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;24.05.2024 17:46:12.006
40.00V;3.32V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;24.05.2024 17:47:12.016
40.00V;3.33V;0.100A;0.112A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;24.05.2024 17:48:12.007
40.00V;3.85V;0.250A;0.261A;320.00W;1.00W;N/A;N/A;N/A;On;CC;None;24.05.2024 17:49:12.017
40.00V;3.84V;0.250A;0.264A;320.00W;1.01W;N/A;N/A;N/A;On;CC;None;24.05.2024 17:50:12.007
40.00V;3.86V;0.250A;0.266A;320.00W;1.03W;N/A;N/A;N/A;On;CC;None;24.05.2024 17:51:12.018
40.00V;3.86V;0.250A;0.266A;320.00W;1.03W;N/A;N/A;N/A;On;CC;None;24.05.2024 17:52:12.010
40.00V;3.84V;0.250A;0.262A;320.00W;1.01W;N/A;N/A;N/A;On;CC;None;24.05.2024 17:53:12.010
40.00V;3.83V;0.250A;0.266A;320.00W;1.02W;N/A;N/A;N/A;On;CC;None;24.05.2024 17:54:12.006
40.00V;3.85V;0.250A;0.266A;320.00W;1.02W;N/A;N/A;N/A;On;CC;None;24.05.2024 17:55:12.017
40.00V;3.85V;0.250A;0.264A;320.00W;1.01W;N/A;N/A;N/A;On;CC;None;24.05.2024 17:56:12.007
40.00V;3.85V;0.250A;0.266A;320.00W;1.03W;N/A;N/A;N/A;On;CC;None;24.05.2024 17:57:12.007
40.00V;3.84V;0.250A;0.266A;320.00W;1.02W;N/A;N/A;N/A;On;CC;None;24.05.2024 17:58:12.018
40.00V;3.86V;0.250A;0.266A;320.00W;1.03W;N/A;N/A;N/A;On;CC;None;24.05.2024 17:59:12.021
40.00V;3.87V;0.250A;0.266A;320.00W;1.03W;N/A;N/A;N/A;On;CC;None;24.05.2024 18:00:12.017
40.00V;3.86V;0.250A;0.266A;320.00W;1.03W;N/A;N/A;N/A;On;CC;None;24.05.2024 18:01:12.018
40.00V;3.85V;0.250A;0.266A;320.00W;1.03W;N/A;N/A;N/A;On;CC;None;24.05.2024 18:02:12.007
40.00V;3.87V;0.250A;0.266A;320.00W;1.03W;N/A;N/A;N/A;On;CC;None;24.05.2024 18:03:12.019
40.00V;3.87V;0.250A;0.264A;320.00W;1.02W;N/A;N/A;N/A;On;CC;None;24.05.2024 18:04:12.015
40.00V;3.85V;0.250A;0.266A;320.00W;1.03W;N/A;N/A;N/A;On;CC;None;24.05.2024 18:05:12.013
40.00V;3.85V;0.250A;0.266A;320.00W;1.03W;N/A;N/A;N/A;On;CC;None;24.05.2024 18:06:12.011
40.00V;3.86V;0.250A;0.266A;320.00W;1.03W;N/A;N/A;N/A;On;CC;None;24.05.2024 18:07:12.020
40.00V;3.85V;0.250A;0.262A;320.00W;1.01W;N/A;N/A;N/A;On;CC;None;24.05.2024 18:08:12.008
40.00V;3.85V;0.250A;0.261A;320.00W;1.01W;N/A;N/A;N/A;On;CC;None;24.05.2024 18:09:12.015
40.00V;3.90V;0.250A;0.266A;320.00W;1.04W;N/A;N/A;N/A;On;CC;None;24.05.2024 18:10:12.013
40.00V;3.85V;0.250A;0.266A;320.00W;1.02W;N/A;N/A;N/A;On;CC;None;24.05.2024 18:11:12.010
40.00V;3.84V;0.250A;0.262A;320.00W;1.01W;N/A;N/A;N/A;On;CC;None;24.05.2024 18:12:12.019
40.00V;3.85V;0.250A;0.267A;320.00W;1.03W;N/A;N/A;N/A;On;CC;None;24.05.2024 18:13:12.011
40.00V;3.86V;0.250A;0.261A;320.00W;1.01W;N/A;N/A;N/A;On;CC;None;24.05.2024 18:14:12.017
40.00V;3.84V;0.250A;0.266A;320.00W;1.02W;N/A;N/A;N/A;On;CC;None;24.05.2024 18:15:12.013
40.00V;3.86V;0.250A;0.267A;320.00W;1.03W;N/A;N/A;N/A;On;CC;None;24.05.2024 18:16:12.015
40.00V;3.84V;0.250A;0.266A;320.00W;1.02W;N/A;N/A;N/A;On;CC;None;24.05.2024 18:17:12.011
40.00V;3.84V;0.250A;0.266A;320.00W;1.02W;N/A;N/A;N/A;On;CC;None;24.05.2024 18:18:12.015
40.00V;3.83V;0.250A;0.266A;320.00W;1.02W;N/A;N/A;N/A;On;CC;None;24.05.2024 18:19:12.013
40.00V;3.85V;0.250A;0.266A;320.00W;1.02W;N/A;N/A;N/A;On;CC;None;24.05.2024 18:20:12.013
40.00V;3.89V;0.250A;0.266A;320.00W;1.04W;N/A;N/A;N/A;On;CC;None;24.05.2024 18:21:12.013
40.00V;3.81V;0.250A;0.261A;320.00W;0.99W;N/A;N/A;N/A;On;CC;None;24.05.2024 18:22:12.010
40.00V;3.85V;0.250A;0.266A;320.00W;1.03W;N/A;N/A;N/A;On;CC;None;24.05.2024 18:23:12.015
40.00V;3.84V;0.250A;0.266A;320.00W;1.02W;N/A;N/A;N/A;On;CC;None;24.05.2024 18:24:12.018
40.00V;3.88V;0.250A;0.262A;320.00W;1.02W;N/A;N/A;N/A;On;CC;None;24.05.2024 18:25:12.018
40.00V;3.85V;0.250A;0.266A;320.00W;1.02W;N/A;N/A;N/A;On;CC;None;24.05.2024 18:26:12.023
40.00V;3.84V;0.250A;0.261A;320.00W;1.00W;N/A;N/A;N/A;On;CC;None;24.05.2024 18:27:12.017
40.00V;3.86V;0.250A;0.266A;320.00W;1.03W;N/A;N/A;N/A;On;CC;None;24.05.2024 18:28:12.017
40.00V;3.82V;0.250A;0.261A;320.00W;0.99W;N/A;N/A;N/A;On;CC;None;24.05.2024 18:29:12.019
40.00V;3.85V;0.250A;0.261A;320.00W;1.01W;N/A;N/A;N/A;On;CC;None;24.05.2024 18:30:12.024
40.00V;3.84V;0.250A;0.264A;320.00W;1.01W;N/A;N/A;N/A;On;CC;None;24.05.2024 18:31:12.016
40.00V;3.87V;0.250A;0.262A;320.00W;1.02W;N/A;N/A;N/A;On;CC;None;24.05.2024 18:32:12.028
40.00V;3.86V;0.250A;0.267A;320.00W;1.03W;N/A;N/A;N/A;On;CC;None;24.05.2024 18:33:12.035
40.00V;3.84V;0.250A;0.267A;320.00W;1.03W;N/A;N/A;N/A;On;CC;None;24.05.2024 18:34:12.033
40.00V;3.86V;0.250A;0.266A;320.00W;1.03W;N/A;N/A;N/A;On;CC;None;24.05.2024 18:35:12.047
40.00V;3.87V;0.250A;0.266A;320.00W;1.03W;N/A;N/A;N/A;On;CC;None;24.05.2024 18:36:12.044
40.00V;3.85V;0.250A;0.262A;320.00W;1.01W;N/A;N/A;N/A;On;CC;None;24.05.2024 18:37:12.046
40.00V;3.84V;0.250A;0.266A;320.00W;1.02W;N/A;N/A;N/A;On;CC;None;24.05.2024 18:38:12.046
40.00V;3.87V;0.250A;0.265A;320.00W;1.03W;N/A;N/A;N/A;On;CC;None;24.05.2024 18:39:12.050
40.00V;3.85V;0.250A;0.262A;320.00W;1.01W;N/A;N/A;N/A;On;CC;None;24.05.2024 18:40:12.045
40.00V;3.86V;0.250A;0.266A;320.00W;1.03W;N/A;N/A;N/A;On;CC;None;24.05.2024 18:41:12.050
40.00V;3.86V;0.250A;0.266A;320.00W;1.03W;N/A;N/A;N/A;On;CC;None;24.05.2024 18:42:12.053
40.00V;3.91V;0.250A;0.264A;320.00W;1.03W;N/A;N/A;N/A;On;CC;None;24.05.2024 18:43:12.050
40.00V;3.89V;0.250A;0.262A;320.00W;1.02W;N/A;N/A;N/A;On;CC;None;24.05.2024 18:44:12.049
40.00V;3.87V;0.250A;0.266A;320.00W;1.03W;N/A;N/A;N/A;On;CC;None;24.05.2024 18:45:12.056
40.00V;3.85V;0.250A;0.266A;320.00W;1.03W;N/A;N/A;N/A;On;CC;None;24.05.2024 18:46:12.045
40.00V;3.82V;0.250A;0.266A;320.00W;1.01W;N/A;N/A;N/A;On;CC;None;24.05.2024 18:47:12.048
40.00V;3.85V;0.250A;0.266A;320.00W;1.02W;N/A;N/A;N/A;On;CC;None;24.05.2024 18:48:12.045
40.00V;3.82V;0.250A;0.262A;320.00W;1.00W;N/A;N/A;N/A;On;CC;None;24.05.2024 18:49:12.050
40.00V;3.85V;0.250A;0.262A;320.00W;1.01W;N/A;N/A;N/A;On;CC;None;24.05.2024 18:50:12.056
40.00V;3.84V;0.250A;0.264A;320.00W;1.01W;N/A;N/A;N/A;On;CC;None;24.05.2024 18:51:12.048
40.00V;3.83V;0.250A;0.264A;320.00W;1.01W;N/A;N/A;N/A;On;CC;None;24.05.2024 18:52:12.049
40.00V;3.88V;0.250A;0.262A;320.00W;1.01W;N/A;N/A;N/A;On;CC;None;24.05.2024 18:53:12.053
40.00V;3.86V;0.250A;0.266A;320.00W;1.03W;N/A;N/A;N/A;On;CC;None;24.05.2024 18:54:12.048
40.00V;3.90V;0.250A;0.266A;320.00W;1.04W;N/A;N/A;N/A;On;CC;None;24.05.2024 18:55:12.053
40.00V;3.82V;0.250A;0.262A;320.00W;1.00W;N/A;N/A;N/A;On;CC;None;24.05.2024 18:56:12.054
40.00V;3.84V;0.250A;0.263A;320.00W;1.01W;N/A;N/A;N/A;On;CC;None;24.05.2024 18:57:12.055
40.00V;3.78V;0.250A;0.266A;320.00W;1.01W;N/A;N/A;N/A;On;CC;None;24.05.2024 18:58:12.047
40.00V;3.84V;0.250A;0.267A;320.00W;1.03W;N/A;N/A;N/A;On;CC;None;24.05.2024 18:59:12.049
40.00V;3.82V;0.250A;0.266A;320.00W;1.01W;N/A;N/A;N/A;On;CC;None;24.05.2024 19:00:12.054
40.00V;3.85V;0.250A;0.262A;320.00W;1.01W;N/A;N/A;N/A;On;CC;None;24.05.2024 19:01:12.049
40.00V;3.85V;0.250A;0.266A;320.00W;1.03W;N/A;N/A;N/A;On;CC;None;24.05.2024 19:02:12.059
40.00V;3.88V;0.250A;0.266A;320.00W;1.03W;N/A;N/A;N/A;On;CC;None;24.05.2024 19:03:12.058
40.00V;3.82V;0.250A;0.266A;320.00W;1.01W;N/A;N/A;N/A;On;CC;None;24.05.2024 19:04:12.046
40.00V;3.81V;0.250A;0.266A;320.00W;1.01W;N/A;N/A;N/A;On;CC;None;24.05.2024 19:05:12.055
40.00V;3.83V;0.250A;0.266A;320.00W;1.02W;N/A;N/A;N/A;On;CC;None;24.05.2024 19:06:12.058
40.00V;3.84V;0.250A;0.266A;320.00W;1.02W;N/A;N/A;N/A;On;CC;None;24.05.2024 19:07:12.059
40.00V;3.84V;0.250A;0.264A;320.00W;1.01W;N/A;N/A;N/A;On;CC;None;24.05.2024 19:08:12.057
40.00V;3.86V;0.250A;0.266A;320.00W;1.03W;N/A;N/A;N/A;On;CC;None;24.05.2024 19:09:12.048
40.00V;3.84V;0.250A;0.266A;320.00W;1.02W;N/A;N/A;N/A;On;CC;None;24.05.2024 19:10:12.054
40.00V;3.86V;0.250A;0.266A;320.00W;1.03W;N/A;N/A;N/A;On;CC;None;24.05.2024 19:11:12.063
40.00V;3.85V;0.250A;0.266A;320.00W;1.03W;N/A;N/A;N/A;On;CC;None;24.05.2024 19:12:12.047
40.00V;3.84V;0.250A;0.266A;320.00W;1.02W;N/A;N/A;N/A;On;CC;None;24.05.2024 19:13:12.062
40.00V;3.85V;0.250A;0.267A;320.00W;1.03W;N/A;N/A;N/A;On;CC;None;24.05.2024 19:14:12.056
40.00V;3.82V;0.250A;0.261A;320.00W;0.99W;N/A;N/A;N/A;On;CC;None;24.05.2024 19:15:12.059
40.00V;3.85V;0.250A;0.262A;320.00W;1.01W;N/A;N/A;N/A;On;CC;None;24.05.2024 19:16:12.053
40.00V;3.85V;0.250A;0.262A;320.00W;1.02W;N/A;N/A;N/A;On;CC;None;24.05.2024 19:17:12.058
40.00V;3.87V;0.250A;0.266A;320.00W;1.03W;N/A;N/A;N/A;On;CC;None;24.05.2024 19:18:12.051
40.00V;3.82V;0.250A;0.262A;320.00W;1.00W;N/A;N/A;N/A;On;CC;None;24.05.2024 19:19:12.050
40.00V;3.81V;0.250A;0.270A;320.00W;1.03W;N/A;N/A;N/A;On;CC;None;24.05.2024 19:20:12.060
40.00V;3.88V;0.250A;0.265A;320.00W;1.03W;N/A;N/A;N/A;On;CC;None;24.05.2024 19:21:12.058
40.00V;3.84V;0.250A;0.266A;320.00W;1.02W;N/A;N/A;N/A;On;CC;None;24.05.2024 19:22:12.057
40.00V;3.86V;0.250A;0.267A;320.00W;1.03W;N/A;N/A;N/A;On;CC;None;24.05.2024 19:23:12.055
40.00V;3.83V;0.250A;0.266A;320.00W;1.02W;N/A;N/A;N/A;On;CC;None;24.05.2024 19:24:12.058
