Time,Temperature (C),Pressure (kPa)
2024-05-10 10:35:49.945,20.1,102.5
2024-05-10 10:35:59.726,20.1,102.5
2024-05-10 10:36:09.448,20.0,102.5
2024-05-10 10:36:19.208,20.0,102.5
2024-05-10 10:36:29.113,19.8,102.5
2024-05-10 10:36:39.199,19.8,102.5
2024-05-10 10:36:48.737,19.9,102.5
2024-05-10 10:36:58.693,19.9,102.5
2024-05-10 10:37:08.412,19.8,102.5
2024-05-10 10:37:17.891,19.9,102.5
2024-05-10 10:37:27.309,20.0,102.5
2024-05-10 10:37:36.700,20.0,102.5
2024-05-10 10:37:46.328,19.9,102.5
2024-05-10 10:37:56.333,20.0,102.5
2024-05-10 10:38:06.196,19.8,102.5
2024-05-10 10:38:16.349,20.0,102.5
2024-05-10 10:38:25.904,20.1,102.5
2024-05-10 10:38:35.342,20.0,102.5
2024-05-10 10:38:44.867,19.9,102.5
2024-05-10 10:38:54.691,19.9,102.5
2024-05-10 10:39:04.713,20.0,102.5
2024-05-10 10:39:14.211,20.0,102.5
2024-05-10 10:39:24.006,20.0,102.5
2024-05-10 10:39:33.620,20.1,102.5
2024-05-10 10:39:43.325,19.9,102.5
2024-05-10 10:39:53.334,19.8,102.5
2024-05-10 10:40:02.952,19.9,102.5
2024-05-10 10:40:12.733,20.0,102.5
2024-05-10 10:40:22.482,20.0,102.5
2024-05-10 10:40:31.857,19.9,102.5
2024-05-10 10:40:41.843,19.8,102.5
2024-05-10 10:40:51.565,19.8,102.5
2024-05-10 10:41:00.954,19.8,102.5
2024-05-10 10:41:10.994,19.9,102.5
2024-05-10 10:41:20.958,19.8,102.5
2024-05-10 10:41:30.897,20.0,102.5
2024-05-10 10:41:40.559,20.0,102.5
2024-05-10 10:41:50.288,19.9,102.5
2024-05-10 10:42:00.545,19.8,102.5
2024-05-10 10:42:10.043,19.8,102.5
2024-05-10 10:42:19.694,19.9,102.5
2024-05-10 10:42:29.607,19.8,102.5
2024-05-10 10:42:39.336,19.8,102.5
2024-05-10 10:42:48.949,19.8,102.5
2024-05-10 10:42:58.470,19.8,102.5
2024-05-10 10:43:07.857,19.7,102.5
2024-05-10 10:43:17.985,19.8,102.5
2024-05-10 10:43:27.926,19.8,102.5
2024-05-10 10:43:37.733,19.7,102.5
2024-05-10 10:43:47.759,19.8,102.5
2024-05-10 10:43:57.380,19.9,102.5
2024-05-10 10:44:07.215,19.9,102.5
2024-05-10 10:44:17.144,19.9,102.5
2024-05-10 10:44:27.287,19.8,102.5
2024-05-10 10:44:36.862,19.8,102.5
2024-05-10 10:44:46.519,19.9,102.5
2024-05-10 10:44:56.499,19.8,102.5
2024-05-10 10:45:06.393,19.8,102.5
2024-05-10 10:45:16.224,19.8,102.5
2024-05-10 10:45:26.035,19.9,102.5
2024-05-10 10:45:35.786,19.8,102.5
2024-05-10 10:45:45.793,19.9,102.5
2024-05-10 10:45:55.695,19.8,102.5
2024-05-10 10:46:05.599,19.8,102.5
2024-05-10 10:46:15.562,19.8,102.5
2024-05-10 10:46:25.142,19.7,102.5
2024-05-10 10:46:34.914,19.8,102.5
2024-05-10 10:46:44.744,19.7,102.5
2024-05-10 10:46:54.694,19.8,102.5
2024-05-10 10:47:04.723,19.8,102.5
2024-05-10 10:47:14.768,19.8,102.5
2024-05-10 10:47:24.492,19.9,102.5
2024-05-10 10:47:34.303,19.9,102.5
2024-05-10 10:47:44.419,20.0,102.5
2024-05-10 10:47:53.947,19.9,102.5
2024-05-10 10:48:03.768,19.8,102.5
2024-05-10 10:48:13.360,19.8,102.5
2024-05-10 10:48:22.899,19.8,102.5
2024-05-10 10:48:32.888,19.7,102.5
2024-05-10 10:48:42.563,19.8,102.5
2024-05-10 10:48:52.390,19.8,102.5
2024-05-10 10:49:02.233,19.7,102.5
2024-05-10 10:49:12.227,19.7,102.5
2024-05-10 10:49:22.151,19.7,102.5
2024-05-10 10:49:32.006,19.7,102.5
2024-05-10 10:49:41.928,19.7,102.5
2024-05-10 10:49:51.813,19.7,102.5
2024-05-10 10:50:01.636,19.8,102.5
2024-05-10 10:50:11.157,19.8,102.5
2024-05-10 10:50:21.202,19.8,102.5
2024-05-10 10:50:31.286,19.8,102.5
2024-05-10 10:50:41.130,19.7,102.5
2024-05-10 10:50:51.001,19.8,102.5
2024-05-10 10:51:01.059,19.7,102.5
2024-05-10 10:51:10.949,19.7,102.5
2024-05-10 10:51:20.892,19.7,102.5
2024-05-10 10:51:30.539,19.8,102.5
2024-05-10 10:51:40.002,19.8,102.5
2024-05-10 10:51:50.158,19.7,102.5
