Time,Temperature (C),Pressure (kPa)
2024-05-31 14:38:37.167,21.5,101.4
2024-05-31 14:38:49.715,21.6,101.4
2024-05-31 14:39:02.411,21.6,101.4
2024-05-31 14:39:15.434,21.7,101.4
2024-05-31 14:39:28.338,21.7,101.4
2024-05-31 14:39:41.300,21.6,101.4
2024-05-31 14:39:53.951,21.7,101.4
2024-05-31 14:40:06.842,21.6,101.4
2024-05-31 14:40:19.378,21.6,101.4
2024-05-31 14:40:32.223,21.6,101.4
2024-05-31 14:41:15.347,21.7,101.4
2024-05-31 14:41:28.354,21.7,101.4
2024-05-31 14:41:40.867,21.6,101.4
2024-05-31 14:41:53.541,21.6,101.4
2024-05-31 14:42:06.276,21.7,101.4
2024-05-31 14:42:18.901,21.7,101.4
2024-05-31 14:42:31.411,21.7,101.4
2024-05-31 14:42:44.170,21.6,101.4
2024-05-31 14:42:57.018,21.8,101.4
2024-05-31 14:43:09.949,21.8,101.4
2024-05-31 14:43:22.751,21.6,101.4
2024-05-31 14:43:35.262,21.7,101.4
2024-05-31 14:43:47.779,21.7,101.4
2024-05-31 14:44:00.488,21.7,101.4
2024-05-31 14:44:13.324,21.8,101.4
2024-05-31 14:44:25.885,21.7,101.4
2024-05-31 14:44:38.937,21.7,101.4
2024-05-31 14:44:51.032,21.7,101.4
2024-05-31 14:45:03.719,21.7,101.4
2024-05-31 14:45:16.248,21.7,101.4
2024-05-31 14:45:28.722,21.6,101.4
2024-05-31 14:45:41.258,21.6,101.4
2024-05-31 14:45:53.886,21.5,101.4
2024-05-31 14:46:06.411,21.5,101.4
2024-05-31 14:46:19.303,21.5,101.4
2024-05-31 14:46:31.806,21.7,101.4
2024-05-31 14:46:44.197,21.6,101.4
2024-05-31 14:46:56.653,21.6,101.4
2024-05-31 14:47:09.263,21.6,101.4
2024-05-31 14:47:21.937,21.7,101.4
2024-05-31 14:47:34.891,21.5,101.4
2024-05-31 14:47:47.371,21.5,101.4
2024-05-31 14:48:00.048,21.6,101.4
2024-05-31 14:48:12.981,21.7,101.4
2024-05-31 14:48:25.568,21.5,101.4
2024-05-31 14:48:38.435,21.6,101.4
2024-05-31 14:48:50.805,21.6,101.4
2024-05-31 14:49:03.322,21.7,101.4
2024-05-31 14:49:15.966,21.8,101.4
2024-05-31 14:49:28.537,21.7,101.4
2024-05-31 14:49:40.586,21.6,101.4
2024-05-31 14:49:53.103,21.6,101.4
2024-05-31 14:50:05.535,21.5,101.4
2024-05-31 14:50:18.154,21.5,101.4
2024-05-31 14:50:30.617,21.6,101.4
2024-05-31 14:50:43.126,21.6,101.4
2024-05-31 14:50:55.671,21.6,101.4
2024-05-31 14:51:08.012,21.6,101.4
2024-05-31 14:51:20.532,21.5,101.4
2024-05-31 14:51:32.913,21.6,101.4
2024-05-31 14:51:45.209,21.6,101.4
2024-05-31 14:51:57.598,21.5,101.4
2024-05-31 14:52:10.213,21.5,101.4
2024-05-31 14:52:22.334,21.4,101.4
2024-05-31 14:52:34.549,21.6,101.4
2024-05-31 14:52:46.900,21.7,101.4
2024-05-31 14:52:58.849,21.5,101.4
2024-05-31 14:53:11.196,21.6,101.4
2024-05-31 14:53:23.553,21.5,101.4
2024-05-31 14:53:35.857,21.6,101.4
2024-05-31 14:53:48.126,21.6,101.4
2024-05-31 14:54:00.278,21.6,101.4
2024-05-31 14:54:12.862,21.6,101.4
2024-05-31 14:54:24.987,21.6,101.4
2024-05-31 14:54:37.338,21.8,101.4
2024-05-31 14:54:49.688,21.7,101.4
2024-05-31 14:55:02.121,21.7,101.4
2024-05-31 14:55:14.238,21.8,101.4
2024-05-31 14:55:26.556,21.7,101.4
2024-05-31 14:55:38.920,21.7,101.4
2024-05-31 14:55:50.873,21.6,101.4
2024-05-31 14:56:02.854,21.7,101.4
2024-05-31 14:56:14.753,21.6,101.4
2024-05-31 14:56:26.865,21.6,101.4
2024-05-31 14:56:39.155,21.5,101.4
2024-05-31 14:56:50.987,21.5,101.4
2024-05-31 14:57:02.915,21.4,101.4
2024-05-31 14:57:15.358,21.5,101.4
2024-05-31 14:57:27.480,21.6,101.4
2024-05-31 14:57:39.373,21.5,101.4
2024-05-31 14:57:51.448,21.6,101.4
2024-05-31 14:58:03.552,21.6,101.4
2024-05-31 14:58:15.694,21.6,101.4
2024-05-31 14:58:27.780,21.6,101.4
2024-05-31 14:58:39.948,21.5,101.4
2024-05-31 14:58:51.857,21.5,101.4
2024-05-31 14:59:03.924,21.5,101.4
2024-05-31 14:59:15.907,21.5,101.4
2024-05-31 14:59:27.635,21.5,101.4
2024-05-31 14:59:39.703,21.6,101.4
2024-05-31 14:59:51.733,21.7,101.4
2024-05-31 15:00:03.705,21.7,101.4
2024-05-31 15:00:15.554,21.6,101.4
2024-05-31 15:00:27.866,21.6,101.4
2024-05-31 15:00:39.715,21.6,101.4
2024-05-31 15:00:51.745,21.7,101.4
2024-05-31 15:01:03.932,21.8,101.4
2024-05-31 15:01:15.763,21.6,101.4
2024-05-31 15:01:27.583,21.5,101.4
2024-05-31 15:01:39.588,21.5,101.4
2024-05-31 15:01:51.609,21.6,101.4
2024-05-31 15:02:03.891,21.6,101.4
2024-05-31 15:02:15.696,21.6,101.4
2024-05-31 15:02:27.418,21.6,101.4
2024-05-31 15:02:39.506,21.5,101.4
2024-05-31 15:02:51.276,21.5,101.4
2024-05-31 15:03:02.940,21.6,101.4
2024-05-31 15:03:15.024,21.6,101.4
2024-05-31 15:03:26.958,21.5,101.4
2024-05-31 15:03:38.571,21.6,101.4
2024-05-31 15:03:50.539,21.7,101.4
2024-05-31 15:04:02.296,21.7,101.4
2024-05-31 15:04:14.208,21.6,101.4
2024-05-31 15:04:25.971,21.6,101.4
2024-05-31 15:04:37.573,21.6,101.4
2024-05-31 15:04:49.099,21.6,101.4
2024-05-31 15:05:00.672,21.6,101.4
2024-05-31 15:05:12.572,21.6,101.4
2024-05-31 15:05:24.378,21.5,101.4
2024-05-31 15:05:35.996,21.6,101.4
2024-05-31 15:05:47.805,21.6,101.4
2024-05-31 15:05:59.460,21.5,101.4
2024-05-31 15:06:11.375,21.5,101.4
2024-05-31 15:06:23.092,21.4,101.4
2024-05-31 15:06:34.793,21.5,101.4
2024-05-31 15:06:46.646,21.5,101.4
2024-05-31 15:06:58.560,21.5,101.4
2024-05-31 15:07:10.268,21.5,101.4
2024-05-31 15:07:21.994,21.6,101.4
2024-05-31 15:07:33.727,21.5,101.4
2024-05-31 15:07:45.253,21.6,101.4
2024-05-31 15:07:56.677,21.6,101.4
2024-05-31 15:08:08.113,21.6,101.4
2024-05-31 15:08:19.873,21.6,101.4
2024-05-31 15:08:31.388,21.6,101.4
2024-05-31 15:08:43.068,21.5,101.4
2024-05-31 15:08:54.882,21.6,101.4
2024-05-31 15:09:06.322,21.6,101.4
2024-05-31 15:09:17.831,21.6,101.4
2024-05-31 15:09:29.584,21.6,101.4
2024-05-31 15:09:41.286,21.7,101.4
2024-05-31 15:09:52.734,21.6,101.4
2024-05-31 15:10:04.717,21.8,101.4
2024-05-31 15:10:16.309,21.7,101.4
2024-05-31 15:10:28.028,21.6,101.4
2024-05-31 15:10:39.572,21.7,101.4
2024-05-31 15:10:51.041,21.5,101.4
2024-05-31 15:11:02.837,21.5,101.4
2024-05-31 15:11:14.345,21.6,101.4
2024-05-31 15:11:26.168,21.5,101.4
2024-05-31 15:11:38.003,21.5,101.4
2024-05-31 15:11:49.527,21.5,101.4
2024-05-31 15:12:00.981,21.5,101.4
2024-05-31 15:12:12.503,21.5,101.4
2024-05-31 15:12:23.994,21.5,101.4
2024-05-31 15:12:35.561,21.5,101.4
2024-05-31 15:12:47.102,21.6,101.4
2024-05-31 15:12:58.357,21.6,101.4
2024-05-31 15:13:10.112,21.6,101.4
2024-05-31 15:13:21.500,21.6,101.4
2024-05-31 15:13:32.890,21.6,101.4
2024-05-31 15:13:44.471,21.6,101.4
2024-05-31 15:13:55.639,21.7,101.4
2024-05-31 15:14:07.131,21.6,101.4
2024-05-31 15:14:18.624,21.7,101.4
2024-05-31 15:14:29.654,21.7,101.4
2024-05-31 15:14:41.240,21.6,101.4
2024-05-31 15:14:53.031,21.5,101.4
2024-05-31 15:15:04.155,21.5,101.4
2024-05-31 15:15:15.466,21.7,101.4
2024-05-31 15:15:26.669,21.6,101.4
2024-05-31 15:15:38.044,21.5,101.4
2024-05-31 15:15:49.670,21.4,101.4
2024-05-31 15:16:01.148,21.6,101.4
2024-05-31 15:16:12.386,21.5,101.4
2024-05-31 15:16:23.923,21.5,101.4
2024-05-31 15:16:35.131,21.7,101.4
2024-05-31 15:16:46.528,21.5,101.4
2024-05-31 15:16:57.866,21.6,101.4
2024-05-31 15:17:09.380,21.4,101.4
2024-05-31 15:17:20.775,21.4,101.4
2024-05-31 15:17:32.290,21.5,101.4
2024-05-31 15:17:43.575,21.4,101.4
2024-05-31 15:17:54.953,21.4,101.4
2024-05-31 15:18:06.134,21.5,101.4
2024-05-31 15:18:17.510,21.5,101.4
2024-05-31 15:18:28.714,21.5,101.4
2024-05-31 15:18:40.113,21.5,101.4
2024-05-31 15:18:51.603,21.6,101.4
2024-05-31 15:19:03.080,21.5,101.4
2024-05-31 15:19:14.334,21.6,101.4
2024-05-31 15:19:25.756,21.6,101.4
2024-05-31 15:19:36.854,21.5,101.4
2024-05-31 15:19:48.191,21.5,101.4
2024-05-31 15:19:59.525,21.5,101.4
2024-05-31 15:20:10.951,21.4,101.4
2024-05-31 15:20:22.411,21.5,101.4
2024-05-31 15:20:33.676,21.4,101.4
2024-05-31 15:20:44.754,21.5,101.4
2024-05-31 15:20:55.994,21.5,101.4
2024-05-31 15:21:07.116,21.5,101.4
2024-05-31 15:21:18.163,21.5,101.4
2024-05-31 15:21:29.468,21.5,101.4
2024-05-31 15:21:40.641,21.5,101.4
2024-05-31 15:21:51.790,21.5,101.4
