U set;U actual;I set;I actual;P set;P actual;R set;R actual;R mode;Output/Input;Device mode;Error;Time
40.00V;2.86V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:21:54.216
40.00V;2.82V;0.100A;0.119A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:21:59.232
40.00V;2.92V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:22:04.232
40.00V;2.88V;0.100A;0.118A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:22:09.247
40.00V;2.83V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:22:14.247
40.00V;2.86V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:22:19.263
40.00V;2.85V;0.100A;0.112A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:22:24.279
40.00V;2.82V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:22:29.279
40.00V;2.84V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:22:34.279
40.00V;2.86V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:22:39.278
40.00V;2.84V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:22:44.279
40.00V;2.85V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:22:49.279
40.00V;2.85V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:22:54.279
40.00V;2.83V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:22:59.294
40.00V;2.83V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:23:04.310
40.00V;2.85V;0.100A;0.112A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:23:09.310
40.00V;2.84V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:23:14.310
40.00V;2.85V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:23:19.310
40.00V;2.84V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:23:24.310
40.00V;2.82V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:23:29.310
40.00V;2.85V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:23:34.310
40.00V;2.83V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:23:39.310
40.00V;2.84V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:23:44.310
40.00V;2.83V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:23:49.310
40.00V;2.84V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:23:54.310
40.00V;2.85V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:23:59.310
40.00V;2.83V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:24:04.310
40.00V;2.83V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:24:09.310
40.00V;2.86V;0.100A;0.118A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:24:14.310
40.00V;2.85V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:24:19.310
40.00V;2.84V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:24:24.325
40.00V;2.85V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:24:29.325
40.00V;2.82V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:24:34.341
40.00V;2.84V;0.100A;0.113A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:24:39.356
40.00V;2.83V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:24:44.356
40.00V;2.81V;0.100A;0.113A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:24:49.356
40.00V;2.82V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:24:54.356
40.00V;2.84V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:24:59.356
40.00V;2.84V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:25:04.372
40.00V;2.84V;0.100A;0.114A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:25:09.372
40.00V;2.83V;0.100A;0.113A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:25:14.372
40.00V;2.84V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:25:19.388
40.00V;2.82V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:25:24.403
40.00V;2.85V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:25:29.403
40.00V;2.82V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:25:34.403
40.00V;2.85V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:25:39.403
40.00V;2.84V;0.100A;0.119A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:25:44.403
40.00V;2.82V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:25:49.403
40.00V;2.81V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:25:54.403
40.00V;2.81V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:25:59.403
40.00V;2.83V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:26:04.419
40.00V;2.83V;0.100A;0.119A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:26:09.419
40.00V;2.82V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:26:14.419
40.00V;2.82V;0.100A;0.112A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:26:19.419
40.00V;2.82V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:26:24.434
40.00V;2.82V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:26:29.434
40.00V;2.84V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:26:34.434
40.00V;2.79V;0.100A;0.111A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:26:39.434
40.00V;2.84V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:26:44.434
40.00V;2.84V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:26:49.434
40.00V;2.84V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:26:54.434
40.00V;2.83V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:26:59.434
40.00V;2.83V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:27:04.434
40.00V;2.84V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:27:09.434
40.00V;2.82V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:27:14.434
40.00V;2.82V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:27:19.434
40.00V;2.83V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:27:24.434
40.00V;2.82V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:27:29.434
40.00V;2.83V;0.100A;0.119A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:27:34.434
40.00V;2.81V;0.100A;0.111A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:27:39.434
40.00V;2.83V;0.100A;0.113A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:27:44.434
40.00V;2.85V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:27:49.434
40.00V;2.82V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:27:54.434
40.00V;2.83V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:27:59.434
40.00V;2.78V;0.100A;0.113A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:28:04.434
40.00V;2.83V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:28:09.434
40.00V;2.82V;0.100A;0.114A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:28:14.434
40.00V;2.81V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:28:19.434
40.00V;2.80V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:28:24.434
40.00V;2.83V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:28:29.434
40.00V;2.79V;0.100A;0.112A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:28:34.434
40.00V;2.83V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:28:39.434
40.00V;2.83V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:28:44.434
40.00V;2.84V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:28:49.434
40.00V;2.80V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:28:54.434
40.00V;2.82V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:28:59.434
40.00V;2.82V;0.100A;0.112A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:29:04.434
40.00V;2.79V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:29:09.434
40.00V;2.82V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:29:14.434
40.00V;2.82V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:29:19.434
40.00V;2.79V;0.100A;0.114A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:29:24.434
40.00V;2.80V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:29:29.434
40.00V;2.81V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:29:34.434
40.00V;2.81V;0.100A;0.114A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:29:39.449
40.00V;2.82V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:29:44.465
40.00V;2.83V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:29:49.481
40.00V;2.81V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:29:54.481
40.00V;2.82V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:29:59.481
40.00V;2.84V;0.100A;0.114A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:30:04.481
40.00V;2.82V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:30:09.481
40.00V;2.83V;0.100A;0.114A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:30:14.481
40.00V;2.85V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:30:19.481
40.00V;2.82V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:30:24.481
40.00V;2.80V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:30:29.481
40.00V;2.83V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:30:34.481
40.00V;2.81V;0.100A;0.115A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:30:39.496
40.00V;2.81V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:30:44.496
40.00V;2.81V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:30:49.496
40.00V;2.83V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:30:54.496
40.00V;2.81V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:30:59.512
40.00V;2.80V;0.100A;0.113A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:31:04.512
40.00V;2.80V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:31:09.512
40.00V;2.83V;0.100A;0.114A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:31:14.528
40.00V;2.82V;0.100A;0.114A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:31:19.528
40.00V;2.79V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.05.2024 17:31:24.527
