Time,Temperature (C),Pressure (kPa)
2024-06-07 13:40:36.388,24.3,101.4
2024-06-07 13:40:50.062,24.2,101.4
2024-06-07 13:41:03.713,24.2,101.4
2024-06-07 13:41:17.016,24.2,101.4
2024-06-07 13:41:30.384,24.2,101.4
2024-06-07 13:41:43.974,24.2,101.4
2024-06-07 13:41:57.510,24.2,101.4
2024-06-07 13:42:10.970,24.2,101.4
2024-06-07 13:42:24.414,24.3,101.4
2024-06-07 13:42:37.542,24.3,101.4
2024-06-07 13:42:50.848,24.3,101.4
2024-06-07 13:43:03.977,24.3,101.4
2024-06-07 13:43:17.429,24.2,101.4
2024-06-07 13:43:30.674,24.3,101.4
2024-06-07 13:43:43.914,24.3,101.4
2024-06-07 13:43:57.409,24.3,101.4
2024-06-07 13:44:10.490,24.2,101.4
2024-06-07 13:44:23.731,24.3,101.4
2024-06-07 13:44:36.738,24.3,101.4
2024-06-07 13:44:49.581,24.3,101.4
2024-06-07 13:45:02.681,24.3,101.4
2024-06-07 13:45:15.776,24.3,101.4
2024-06-07 13:45:28.855,24.3,101.4
2024-06-07 13:45:42.094,24.3,101.4
2024-06-07 13:45:54.976,24.3,101.4
2024-06-07 13:46:08.083,24.3,101.4
2024-06-07 13:46:20.914,24.3,101.4
2024-06-07 13:46:34.208,24.3,101.4
2024-06-07 13:46:47.132,24.3,101.4
2024-06-07 13:46:59.933,24.3,101.4
2024-06-07 13:47:13.074,24.3,101.4
2024-06-07 13:47:26.243,24.3,101.4
2024-06-07 13:47:38.708,24.3,101.4
2024-06-07 13:47:51.912,24.3,101.4
2024-06-07 13:48:04.803,24.3,101.4
2024-06-07 13:48:17.565,24.3,101.4
2024-06-07 13:48:30.451,24.3,101.4
2024-06-07 13:48:43.462,24.3,101.4
2024-06-07 13:48:56.535,24.2,101.4
2024-06-07 13:49:09.367,24.3,101.4
2024-06-07 13:49:22.174,24.3,101.4
2024-06-07 13:49:34.866,24.3,101.4
2024-06-07 13:49:47.362,24.3,101.4
2024-06-07 13:50:00.116,24.3,101.4
2024-06-07 13:50:12.854,24.3,101.4
2024-06-07 13:50:25.572,24.3,101.4
2024-06-07 13:50:38.312,24.3,101.4
2024-06-07 13:50:50.953,24.3,101.4
2024-06-07 13:51:03.707,24.3,101.4
2024-06-07 13:51:16.061,24.3,101.4
