U set;U actual;I set;I actual;P set;P actual;R set;R actual;R mode;Output/Input;Device mode;Error;Time
40.00V;2.47V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 16:57:51.715
40.00V;2.42V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 16:57:56.710
40.00V;2.47V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 16:58:01.718
40.00V;2.44V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 16:58:06.711
40.00V;2.44V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 16:58:11.720
40.00V;2.48V;0.100A;0.105A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 16:58:16.728
40.00V;2.44V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 16:58:21.730
40.00V;2.47V;0.100A;0.107A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 16:58:26.747
40.00V;2.46V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 16:58:31.765
40.00V;2.45V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 16:58:36.760
40.00V;2.45V;0.100A;0.096A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 16:58:41.768
40.00V;2.47V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 16:58:46.759
40.00V;2.44V;0.100A;0.104A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 16:58:51.765
40.00V;2.48V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 16:58:56.758
40.00V;2.47V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 16:59:01.766
40.00V;2.44V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 16:59:06.764
40.00V;2.48V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 16:59:11.778
40.00V;2.43V;0.100A;0.098A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 16:59:16.790
40.00V;2.44V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 16:59:21.812
40.00V;2.44V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 16:59:26.801
40.00V;2.45V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 16:59:31.823
40.00V;2.45V;0.100A;0.107A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 16:59:36.818
40.00V;2.44V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 16:59:41.831
40.00V;2.45V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 16:59:46.816
40.00V;2.47V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 16:59:51.825
40.00V;2.45V;0.100A;0.105A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 16:59:56.817
40.00V;2.47V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:00:01.838
40.00V;2.44V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:00:06.835
40.00V;2.45V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:00:11.853
40.00V;2.44V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:00:16.859
40.00V;2.47V;0.100A;0.102A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:00:21.864
40.00V;2.48V;0.100A;0.103A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:00:26.874
40.00V;2.45V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:00:31.877
40.00V;2.46V;0.100A;0.103A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:00:36.868
40.00V;2.43V;0.100A;0.105A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:00:41.864
40.00V;2.45V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:00:46.866
40.00V;2.43V;0.100A;0.105A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:00:51.878
40.00V;2.45V;0.100A;0.104A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:00:56.863
40.00V;2.45V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:01:01.883
40.00V;2.46V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:01:06.909
40.00V;2.47V;0.100A;0.103A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:01:11.915
40.00V;2.47V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:01:16.913
40.00V;2.43V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:01:21.927
40.00V;2.46V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:01:26.935
40.00V;2.42V;0.100A;0.103A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:01:31.942
40.00V;2.43V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:01:36.935
40.00V;2.44V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:01:41.941
40.00V;2.44V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:01:46.928
40.00V;2.45V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:01:51.948
40.00V;2.43V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:01:56.944
40.00V;2.48V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:02:01.965
40.00V;2.42V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:02:06.971
40.00V;2.48V;0.100A;0.103A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:02:11.986
40.00V;2.48V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:02:16.975
40.00V;2.46V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:02:21.976
40.00V;2.43V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:02:26.974
40.00V;2.45V;0.100A;0.105A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:02:32.000
40.00V;2.42V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:02:36.995
40.00V;2.44V;0.100A;0.102A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:02:41.997
40.00V;2.45V;0.100A;0.104A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:02:46.991
40.00V;2.47V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:02:52.000
40.00V;2.43V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:02:57.000
40.00V;2.46V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:03:02.001
40.00V;2.43V;0.100A;0.103A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:03:06.991
40.00V;2.44V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:03:12.001
40.00V;2.46V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:03:16.993
40.00V;2.44V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:03:22.003
40.00V;2.46V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:03:27.002
40.00V;2.42V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:03:32.013
40.00V;2.44V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:03:37.032
40.00V;2.44V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:03:42.048
40.00V;2.46V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:03:47.050
40.00V;2.47V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:03:52.039
40.00V;2.43V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:03:57.051
40.00V;2.44V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:04:02.038
40.00V;2.44V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:04:07.056
40.00V;2.46V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:04:12.055
40.00V;2.43V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:04:17.069
40.00V;2.47V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:04:22.080
40.00V;2.46V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:04:27.091
40.00V;2.45V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:04:32.088
40.00V;2.42V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:04:37.107
40.00V;2.44V;0.100A;0.105A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:04:42.130
40.00V;2.44V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:04:47.132
40.00V;2.46V;0.100A;0.098A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:04:52.135
40.00V;2.46V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:04:57.155
40.00V;2.44V;0.100A;0.106A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:05:02.168
40.00V;2.48V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:05:07.183
40.00V;2.43V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:05:12.179
40.00V;2.48V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:05:17.203
40.00V;2.41V;0.100A;0.107A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:05:22.201
40.00V;2.46V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:05:27.220
40.00V;2.44V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:05:32.214
40.00V;2.45V;0.100A;0.106A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:05:37.229
40.00V;2.45V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:05:42.240
40.00V;2.49V;0.100A;0.105A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:05:47.232
40.00V;2.45V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:05:52.248
40.00V;2.44V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:05:57.256
40.00V;2.44V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:06:02.264
40.00V;2.45V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:06:07.258
40.00V;2.46V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:06:12.257
40.00V;2.43V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:06:17.265
40.00V;2.43V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:06:22.271
40.00V;2.48V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:06:27.258
40.00V;2.46V;0.100A;0.103A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:06:32.270
40.00V;2.49V;0.100A;0.103A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:06:37.261
40.00V;2.46V;0.100A;0.104A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:06:42.280
40.00V;2.47V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:06:47.274
40.00V;2.48V;0.100A;0.102A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:06:52.286
40.00V;2.42V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:06:57.289
40.00V;2.47V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:07:02.299
40.00V;2.46V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:07:07.296
40.00V;2.47V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:07:12.293
40.00V;2.48V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:07:17.294
40.00V;2.48V;0.100A;0.098A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:07:22.302
40.00V;2.45V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:07:27.299
40.00V;2.44V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:07:32.288
40.00V;2.47V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:07:37.300
40.00V;2.44V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:07:42.309
40.00V;2.44V;0.100A;0.104A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:07:47.315
40.00V;2.44V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:07:52.312
40.00V;2.47V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:07:57.309
40.00V;2.48V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:08:02.306
40.00V;2.48V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:08:07.307
40.00V;2.45V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:08:12.335
40.00V;2.44V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:08:17.320
40.00V;2.45V;0.100A;0.107A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:08:22.348
40.00V;2.44V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:08:27.345
40.00V;2.48V;0.100A;0.103A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:08:32.346
40.00V;2.45V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:08:37.349
40.00V;2.44V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:08:42.350
40.00V;2.44V;0.100A;0.103A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:08:47.345
40.00V;2.47V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:08:52.351
40.00V;2.46V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:08:57.352
40.00V;2.46V;0.100A;0.100A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:09:02.352
40.00V;2.47V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:09:07.362
40.00V;2.46V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:09:12.367
40.00V;2.46V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:09:17.375
40.00V;2.48V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:09:22.380
40.00V;2.47V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:09:27.370
40.00V;2.49V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:09:32.397
40.00V;2.47V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:09:37.384
40.00V;2.47V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:09:42.401
40.00V;2.44V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:09:47.401
40.00V;2.45V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:09:52.407
40.00V;2.49V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:09:57.405
40.00V;2.47V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:10:02.418
40.00V;2.43V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:10:07.424
40.00V;2.45V;0.100A;0.106A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:10:12.416
40.00V;2.49V;0.100A;0.098A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:10:17.430
40.00V;2.49V;0.100A;0.104A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:10:22.426
40.00V;2.47V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:10:27.416
40.00V;2.48V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:10:32.416
40.00V;2.47V;0.100A;0.103A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:10:37.421
40.00V;2.46V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:10:42.421
40.00V;2.44V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:10:47.426
40.00V;2.44V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:10:52.427
40.00V;2.47V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:10:57.421
40.00V;2.49V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:11:02.436
40.00V;2.47V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:11:07.432
40.00V;2.46V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:11:12.433
40.00V;2.47V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:11:17.433
40.00V;2.45V;0.100A;0.101A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:11:22.446
40.00V;2.45V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:11:27.437
40.00V;2.49V;0.100A;0.099A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;07.06.2024 17:11:32.454
