U set;U actual;I set;I actual;P set;P actual;R set;R actual;R mode;Output/Input;Device mode;Error;Time
40.00V;2.35V;0.100A;0.115A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:19:14.202
40.00V;2.34V;0.100A;0.112A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:19:19.200
40.00V;2.39V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:19:24.198
40.00V;2.37V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:19:29.202
40.00V;2.39V;0.100A;0.115A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:19:34.205
40.00V;2.38V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:19:39.196
40.00V;2.39V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:19:44.198
40.00V;2.38V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:19:49.195
40.00V;2.37V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:19:54.200
40.00V;2.36V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:19:59.199
40.00V;2.40V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:20:04.205
40.00V;2.36V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:20:09.195
40.00V;2.38V;0.100A;0.112A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:20:14.198
40.00V;2.35V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:20:19.208
40.00V;2.34V;0.100A;0.114A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:20:24.201
40.00V;2.37V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:20:29.197
40.00V;2.35V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:20:34.193
40.00V;2.36V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:20:39.204
40.00V;2.39V;0.100A;0.112A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:20:44.200
40.00V;2.38V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:20:49.207
40.00V;2.36V;0.100A;0.111A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:20:54.196
40.00V;2.33V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:20:59.197
40.00V;2.37V;0.100A;0.119A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:21:04.195
40.00V;2.32V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:21:09.193
40.00V;2.36V;0.100A;0.118A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:21:14.201
40.00V;2.36V;0.100A;0.118A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:21:19.195
40.00V;2.36V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:21:24.195
40.00V;2.40V;0.100A;0.111A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:21:29.196
40.00V;2.36V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:21:34.206
40.00V;2.35V;0.100A;0.113A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:21:39.207
40.00V;2.34V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:21:44.199
40.00V;2.34V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:21:49.205
40.00V;2.32V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:21:54.200
40.00V;2.34V;0.100A;0.114A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:21:59.193
40.00V;2.34V;0.100A;0.113A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:22:04.195
40.00V;2.32V;0.100A;0.111A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:22:09.200
40.00V;2.33V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:22:14.198
40.00V;2.34V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:22:19.201
40.00V;2.35V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:22:24.204
40.00V;2.37V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:22:29.207
40.00V;2.32V;0.100A;0.115A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:22:34.199
40.00V;2.33V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:22:39.207
40.00V;2.35V;0.100A;0.112A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:22:44.194
40.00V;2.36V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:22:49.197
40.00V;2.33V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:22:54.206
40.00V;2.33V;0.100A;0.113A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:22:59.209
40.00V;2.33V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:23:04.208
40.00V;2.31V;0.100A;0.120A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:23:09.203
40.00V;2.34V;0.100A;0.114A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:23:14.207
40.00V;2.34V;0.100A;0.118A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:23:19.194
40.00V;2.31V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:23:24.201
40.00V;2.34V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:23:29.207
40.00V;2.36V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:23:34.201
40.00V;2.32V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:23:39.198
40.00V;2.34V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:23:44.207
40.00V;2.34V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:23:49.202
40.00V;2.35V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:23:54.208
40.00V;2.34V;0.100A;0.114A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:23:59.203
40.00V;2.35V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:24:04.196
40.00V;2.33V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:24:09.207
40.00V;2.35V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:24:14.199
40.00V;2.34V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:24:19.206
40.00V;2.32V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:24:24.208
40.00V;2.33V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:24:29.197
40.00V;2.36V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:24:34.202
40.00V;2.32V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:24:39.195
40.00V;2.34V;0.100A;0.115A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:24:44.194
40.00V;2.36V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:24:49.194
40.00V;2.34V;0.100A;0.111A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:24:54.199
40.00V;2.37V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:24:59.199
40.00V;2.34V;0.100A;0.114A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:25:04.198
40.00V;2.36V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:25:09.204
40.00V;2.35V;0.100A;0.119A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:25:14.203
40.00V;2.36V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:25:19.205
40.00V;2.33V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:25:24.201
40.00V;2.36V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:25:29.207
40.00V;2.37V;0.100A;0.118A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:25:34.196
40.00V;2.31V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:25:39.197
40.00V;2.32V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:25:44.201
40.00V;2.34V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:25:49.199
40.00V;2.33V;0.100A;0.122A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:25:54.204
40.00V;2.34V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:25:59.212
40.00V;2.34V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:26:04.224
40.00V;2.35V;0.100A;0.113A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:26:09.224
40.00V;2.36V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:26:14.217
40.00V;2.34V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:26:19.219
40.00V;2.36V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:26:24.219
40.00V;2.34V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:26:29.217
40.00V;2.34V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:26:34.213
40.00V;2.33V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:26:39.214
40.00V;2.34V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:26:44.210
40.00V;2.33V;0.100A;0.113A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:26:49.223
40.00V;2.34V;0.100A;0.115A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:26:54.216
40.00V;2.36V;0.100A;0.120A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:26:59.215
40.00V;2.35V;0.100A;0.115A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:27:04.220
40.00V;2.32V;0.100A;0.111A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:27:09.223
40.00V;2.32V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:27:14.212
40.00V;2.33V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:27:19.212
40.00V;2.34V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:27:24.210
40.00V;2.36V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:27:29.216
40.00V;2.37V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:27:34.213
40.00V;2.36V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:27:39.217
40.00V;2.32V;0.100A;0.112A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:27:44.222
40.00V;2.34V;0.100A;0.114A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:27:49.221
40.00V;2.32V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:27:54.210
40.00V;2.36V;0.100A;0.119A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:27:59.210
40.00V;2.33V;0.100A;0.114A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:28:04.218
40.00V;2.35V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:28:09.221
40.00V;2.36V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:28:14.224
40.00V;2.34V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:28:19.211
40.00V;2.36V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:28:24.225
40.00V;2.33V;0.100A;0.114A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:28:29.221
40.00V;2.34V;0.100A;0.113A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:28:34.210
40.00V;2.34V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:28:39.218
40.00V;2.33V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:28:44.214
40.00V;2.34V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:28:49.222
40.00V;2.36V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:28:54.216
40.00V;2.34V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:28:59.218
40.00V;2.33V;0.100A;0.114A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:29:04.221
40.00V;2.36V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:29:09.215
40.00V;2.34V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:29:14.223
40.00V;2.34V;0.100A;0.112A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:29:19.212
40.00V;2.35V;0.100A;0.115A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:29:24.220
40.00V;2.32V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:29:29.223
40.00V;2.35V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:29:34.214
40.00V;2.36V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:29:39.221
40.00V;2.34V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:29:44.220
40.00V;2.36V;0.100A;0.119A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:29:49.219
40.00V;2.33V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:29:54.223
40.00V;2.32V;0.100A;0.113A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:29:59.215
40.00V;2.36V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:30:04.213
40.00V;2.33V;0.100A;0.115A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:30:09.212
40.00V;2.36V;0.100A;0.119A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:30:14.222
40.00V;2.31V;0.100A;0.115A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:30:19.222
40.00V;2.35V;0.100A;0.115A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:30:24.210
40.00V;2.36V;0.100A;0.118A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:30:29.221
40.00V;2.36V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:30:34.217
40.00V;2.35V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:30:39.216
40.00V;2.32V;0.100A;0.118A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:30:44.213
40.00V;2.33V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:30:49.213
40.00V;2.34V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:30:54.222
40.00V;2.36V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:30:59.218
40.00V;2.35V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:31:04.224
40.00V;2.38V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:31:09.214
40.00V;2.36V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:31:14.223
40.00V;2.34V;0.100A;0.114A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:31:19.212
40.00V;2.34V;0.100A;0.113A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:31:24.211
40.00V;2.34V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:31:29.215
40.00V;2.36V;0.100A;0.119A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:31:34.216
40.00V;2.33V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:31:39.220
40.00V;2.36V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:31:44.215
40.00V;2.34V;0.100A;0.115A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:31:49.225
40.00V;2.33V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:31:54.220
40.00V;2.36V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:31:59.215
40.00V;2.32V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:32:04.213
40.00V;2.36V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:32:09.224
40.00V;2.34V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:32:14.217
40.00V;2.34V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:32:19.214
40.00V;2.36V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:32:24.225
40.00V;2.31V;0.100A;0.111A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:32:29.213
40.00V;2.32V;0.100A;0.111A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:32:34.219
40.00V;2.36V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:32:39.211
40.00V;2.35V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:32:44.220
40.00V;2.33V;0.100A;0.118A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:32:49.214
40.00V;2.32V;0.100A;0.118A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:32:54.218
40.00V;2.34V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:32:59.214
40.00V;2.33V;0.100A;0.117A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:33:04.226
40.00V;2.33V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:33:09.224
40.00V;2.34V;0.100A;0.116A;320.00W;0.00W;N/A;N/A;N/A;On;CC;None;27.05.2024 18:33:14.215
