U set;U actual;I set;I actual;P set;P actual;R set;R actual;R mode;Output/Input;Device mode;Error;Time
40,00V;4,43V;2,500A;2,499A;320,00W;11,08W;N/AR;N/A;N/A;On;CC;None;02-04-26 18:45
40,00V;4,47V;2,500A;2,498A;320,00W;11,16W;N/AR;N/A;N/A;On;CC;None;02-04-26 18:46
40,00V;4,43V;2,500A;2,498A;320,00W;11,08W;N/AR;N/A;N/A;On;CC;None;02-04-26 18:46
40,00V;4,47V;2,500A;2,498A;320,00W;11,18W;N/AR;N/A;N/A;On;CC;None;02-04-26 18:47
40,00V;4,48V;2,500A;2,497A;320,00W;11,18W;N/AR;N/A;N/A;On;CC;None;02-04-26 18:47
40,00V;4,48V;2,500A;2,502A;320,00W;11,21W;N/AR;N/A;N/A;On;CC;None;02-04-26 18:48
40,00V;4,47V;2,500A;2,498A;320,00W;11,16W;N/AR;N/A;N/A;On;CC;None;02-04-26 18:48
40,00V;4,43V;2,500A;2,503A;320,00W;11,10W;N/AR;N/A;N/A;On;CC;None;02-04-26 18:49
40,00V;4,46V;2,500A;2,498A;320,00W;11,15W;N/AR;N/A;N/A;On;CC;None;02-04-26 18:49
40,00V;4,44V;2,500A;2,503A;320,00W;11,10W;N/AR;N/A;N/A;On;CC;None;02-04-26 18:50
40,00V;4,51V;2,500A;2,498A;320,00W;11,27W;N/AR;N/A;N/A;On;CC;None;02/04/2026 18:50:53/000
40,00V;4,46V;2,500A;2,497A;320,00W;11,13W;N/AR;N/A;N/A;On;CC;None;02/04/2026 18:51:23/005
40,00V;4,41V;2,500A;2,502A;320,00W;11,04W;N/AR;N/A;N/A;On;CC;None;02/04/2026 18:51:53/019
40,00V;4,42V;2,500A;2,498A;320,00W;11,05W;N/AR;N/A;N/A;On;CC;None;02/04/2026 18:52:23/025
40,00V;4,40V;2,500A;2,499A;320,00W;11,00W;N/AR;N/A;N/A;On;CC;None;02/04/2026 18:52:53/030
40,00V;4,43V;2,500A;2,498A;320,00W;11,07W;N/AR;N/A;N/A;On;CC;None;02/04/2026 18:53:23/038
40,00V;4,43V;2,500A;2,501A;320,00W;11,09W;N/AR;N/A;N/A;On;CC;None;02/04/2026 18:53:53/045
40,00V;4,40V;2,500A;2,498A;320,00W;11,00W;N/AR;N/A;N/A;On;CC;None;02/04/2026 18:54:23/048
40,00V;4,43V;2,500A;2,499A;320,00W;11,06W;N/AR;N/A;N/A;On;CC;None;02/04/2026 18:54:53/051
40,00V;4,47V;2,500A;2,503A;320,00W;11,19W;N/AR;N/A;N/A;On;CC;None;02/04/2026 18:55:23/058
40,00V;4,43V;2,500A;2,503A;320,00W;11,09W;N/AR;N/A;N/A;On;CC;None;02/04/2026 18:55:53/074
40,00V;4,67V;3,000A;3,001A;320,00W;14,03W;N/AR;N/A;N/A;On;CC;None;02/04/2026 18:56:23/087
40,00V;4,72V;3,000A;3,004A;320,00W;14,17W;N/AR;N/A;N/A;On;CC;None;02/04/2026 18:56:53/098
40,00V;4,71V;3,000A;3,001A;320,00W;14,14W;N/AR;N/A;N/A;On;CC;None;02-04-26 18:57
40,00V;4,64V;3,000A;2,998A;320,00W;13,91W;N/AR;N/A;N/A;On;CC;None;02-04-26 18:57
40,00V;4,66V;3,000A;3,001A;320,00W;13,99W;N/AR;N/A;N/A;On;CC;None;02-04-26 18:58
40,00V;4,66V;3,000A;3,001A;320,00W;13,99W;N/AR;N/A;N/A;On;CC;None;02-04-26 18:58
40,00V;4,66V;3,000A;3,001A;320,00W;14,00W;N/AR;N/A;N/A;On;CC;None;02-04-26 18:59
40,00V;4,71V;3,000A;3,002A;320,00W;14,13W;N/AR;N/A;N/A;On;CC;None;02-04-26 18:59
40,00V;4,71V;3,000A;2,998A;320,00W;14,11W;N/AR;N/A;N/A;On;CC;None;02-04-26 19:00
40,00V;4,68V;3,000A;3,001A;320,00W;14,05W;N/AR;N/A;N/A;On;CC;None;02-04-26 19:00
40,00V;4,62V;3,000A;3,001A;320,00W;13,86W;N/AR;N/A;N/A;On;CC;None;02-04-26 19:01
40,00V;4,66V;3,000A;3,000A;320,00W;14,00W;N/AR;N/A;N/A;On;CC;None;02-04-26 19:01
40,00V;4,68V;3,000A;3,002A;320,00W;14,06W;N/AR;N/A;N/A;On;CC;None;02-04-26 19:02
40,00V;4,60V;3,000A;2,998A;320,00W;13,78W;N/AR;N/A;N/A;On;CC;None;02-04-26 19:02
40,00V;4,71V;3,000A;3,000A;320,00W;14,14W;N/AR;N/A;N/A;On;CC;None;02-04-26 19:03
40,00V;4,60V;3,000A;3,000A;320,00W;13,79W;N/AR;N/A;N/A;On;CC;None;02-04-26 19:03
40,00V;4,65V;3,000A;3,001A;320,00W;13,97W;N/AR;N/A;N/A;On;CC;None;02-04-26 19:04
40,00V;4,63V;3,000A;3,005A;320,00W;13,90W;N/AR;N/A;N/A;On;CC;None;02-04-26 19:04
40,00V;4,65V;3,000A;3,003A;320,00W;13,97W;N/AR;N/A;N/A;On;CC;None;02-04-26 19:05
40,00V;4,68V;3,000A;3,000A;320,00W;14,03W;N/AR;N/A;N/A;On;CC;None;02-04-26 19:05
40,00V;4,65V;3,000A;2,999A;320,00W;13,95W;N/AR;N/A;N/A;On;CC;None;02-04-26 19:06
40,00V;4,61V;3,000A;2,999A;320,00W;13,82W;N/AR;N/A;N/A;On;CC;None;02-04-26 19:06
40,00V;4,74V;3,000A;2,998A;320,00W;14,22W;N/AR;N/A;N/A;On;CC;None;02-04-26 19:07
40,00V;4,65V;3,000A;3,003A;320,00W;13,96W;N/AR;N/A;N/A;On;CC;None;02-04-26 19:07
40,00V;4,65V;3,000A;3,001A;320,00W;13,95W;N/AR;N/A;N/A;On;CC;None;02-04-26 19:08
40,00V;4,68V;3,000A;3,001A;320,00W;14,06W;N/AR;N/A;N/A;On;CC;None;02-04-26 19:08
40,00V;4,71V;3,000A;3,001A;320,00W;14,12W;N/AR;N/A;N/A;On;CC;None;02-04-26 19:09
40,00V;4,74V;3,000A;3,004A;320,00W;14,24W;N/AR;N/A;N/A;On;CC;None;02-04-26 19:09
40,00V;4,67V;3,000A;3,001A;320,00W;14,03W;N/AR;N/A;N/A;On;CC;None;02-04-26 19:10
40,00V;4,68V;3,000A;3,000A;320,00W;14,05W;N/AR;N/A;N/A;On;CC;None;02-04-26 19:10
40,00V;4,64V;3,000A;2,998A;320,00W;13,91W;N/AR;N/A;N/A;On;CC;None;02-04-26 19:11
40,00V;4,70V;3,000A;3,000A;320,00W;14,09W;N/AR;N/A;N/A;On;CC;None;02-04-26 19:11
40,00V;4,76V;3,000A;3,000A;320,00W;14,29W;N/AR;N/A;N/A;On;CC;None;02-04-26 19:12
40,00V;4,77V;3,000A;3,002A;320,00W;14,33W;N/AR;N/A;N/A;On;CC;None;02-04-26 19:12
40,00V;4,77V;3,000A;3,000A;320,00W;14,30W;N/AR;N/A;N/A;On;CC;None;02-04-26 19:13
40,00V;4,71V;3,000A;3,001A;320,00W;14,13W;N/AR;N/A;N/A;On;CC;None;02-04-26 19:13
40,00V;4,78V;3,000A;3,005A;320,00W;14,35W;N/AR;N/A;N/A;On;CC;None;02-04-26 19:14
40,00V;4,74V;3,000A;3,000A;320,00W;14,23W;N/AR;N/A;N/A;On;CC;None;02-04-26 19:14
40,00V;4,81V;3,000A;3,001A;320,00W;14,44W;N/AR;N/A;N/A;On;CC;None;02-04-26 19:15
40,00V;4,76V;3,000A;3,005A;320,00W;14,30W;N/AR;N/A;N/A;On;CC;None;02-04-26 19:15
